page,code,name,req,score,语数之和,语数最高,外语,物理,再选最高,再选次高,志愿号,备注,row
37,H12003,湖号安徽农业大学第03组,化,525,198,103,112,57,83,75,1,,H12003 | 湖号安徽农业大学第03组 | 化 | 525 | 198 | 103 | 112 | 57 | 83 | 75 | 1
37,H12101,安徽医科大学第01组,化,610,230,122,129,78,89,84,1,,H12101 | 安徽医科大学第01组 | 化 | 610 | 230 | 122 | 129 | 78 | 89 | 84 | 1
37,H12201,众蚌埠医科大学第01组,化,530,216,109,106,58,75,75,1,,H12201 | 众蚌埠医科大学第01组 | 化 | 530 | 216 | 109 | 106 | 58 | 75 | 75 | 1
37,H12402,安徽中医药大学第02组,化,524,194,99,110,70,82,68,6,,H12402 | 安徽中医药大学第02组 | 化 | 524 | 194 | 99 | 110 | 70 | 82 | 68 | 6
37,H12503,公安徽师范大学第03组,不限,557,212,110,111,68,84,82,2,,H12503 | 公安徽师范大学第03组 | 不限 | 557 | 212 | 110 | 111 | 68 | 84 | 82 | 2
37,H12504,信安徽师范大学第04组,化,503,187,102,110,60,74,72,28,,H12504 | 信安徽师范大学第04组 | 化 | 503 | 187 | 102 | 110 | 60 | 74 | 72 | 28
37,H12505,安徽师范大学第05组,地,570,211,108,112,73,89,85,4,,H12505 | 安徽师范大学第05组 | 地 | 570 | 211 | 108 | 112 | 73 | 89 | 85 | 4
37,H12702,微安庆师范大学第02组,化,478,177,96,82,76,73,70,7,,H12702 | 微安庆师范大学第02组 | 化 | 478 | 177 | 96 | 82 | 76 | 73 | 70 | 7
37,H12803,淮北师范大学第03组,不限,527,203,111,80,67,90,87,17,,H12803 | 淮北师范大学第03组 | 不限 | 527 | 203 | 111 | 80 | 67 | 90 | 87 | 17
37,H12804,淮北师范大学第04组,化和生,521,203,104,94,58,86,80,11,,H12804 | 淮北师范大学第04组 | 化和生 | 521 | 203 | 104 | 94 | 58 | 86 | 80 | 11
37,H13001,皖西学院第01组,化,512,207,112,101,60,72,72,9,,H13001 | 皖西学院第01组 | 化 | 512 | 207 | 112 | 101 | 60 | 72 | 72 | 9
37,H13101,滁州学院第01组,化,493,195,108,74,72,76,76,11,,H13101 | 滁州学院第01组 | 化 | 493 | 195 | 108 | 74 | 72 | 76 | 76 | 11
37,H13202,安徽财经大学第02组,不限,553,211,116,97,70,88,87,3,,H13202 | 安徽财经大学第02组 | 不限 | 553 | 211 | 116 | 97 | 70 | 88 | 87 | 3
37,H13203,安徽财经大学第03组,化,564,232,123,88,83,81,80,14,,H13203 | 安徽财经大学第03组 | 化 | 564 | 232 | 123 | 88 | 83 | 81 | 80 | 14
37,H13301,宿州学院第01组,化,483,190,106,87,69,75,62,4,,H13301 | 宿州学院第01组 | 化 | 483 | 190 | 106 | 87 | 69 | 75 | 62 | 4
37,H13502,淮南师范学院第02组,不限,502,197,102,131,28,76,70,23,,H13502 | 淮南师范学院第02组 | 不限 | 502 | 197 | 102 | 131 | 28 | 76 | 70 | 23
37,H13503,淮南师范学院第03组,化,484,182,98,100,46,81,75,11,,H13503 | 淮南师范学院第03组 | 化 | 484 | 182 | 98 | 100 | 46 | 81 | 75 | 11
37,H13702,安徽建筑大学第02组,不限,537,201,118,128,45,87,76,14,,H13702 | 安徽建筑大学第02组 | 不限 | 537 | 201 | 118 | 128 | 45 | 87 | 76 | 14
38,H13703,安徽建筑大学第03组,化,527,190,95,84,84,88,81,11,,H13703 | 安徽建筑大学第03组 | 化 | 527 | 190 | 95 | 84 | 84 | 88 | 81 | 11
38,H13801,安徽科技学院第01组,不限,511,192,115,109,40,95,75,13,,H13801 | 安徽科技学院第01组 | 不限 | 511 | 192 | 115 | 109 | 40 | 95 | 75 | 13
38,H13802,安徽科技学院第02组,化,491,192,114,98,42,94,65,1,,H13802 | 安徽科技学院第02组 | 化 | 491 | 192 | 114 | 98 | 42 | 94 | 65 | 1
38,H13803,安徽科技学院第03组,地,523,192,103,113,56,85,77,11,,H13803 | 安徽科技学院第03组 | 地 | 523 | 192 | 103 | 113 | 56 | 85 | 77 | 11
38,H13903,合肥大学第03组,化,525,199,100,105,64,80,77,3,,H13903 | 合肥大学第03组 | 化 | 525 | 199 | 100 | 105 | 64 | 80 | 77 | 3
38,H14002,池州学院第02组,化,493,199,104,70,75,78,71,4,,H14002 | 池州学院第02组 | 化 | 493 | 199 | 104 | 70 | 75 | 78 | 71 | 4
38,H14302,安徽艺术学院第02组,不限,498,197,109,108,48,83,62,9,,H14302 | 安徽艺术学院第02组 | 不限 | 498 | 197 | 109 | 108 | 48 | 83 | 62 | 9
38,H17301,安徽新华学院第01组,不限,449,154,98,105,29,84,77,24,,H17301 | 安徽新华学院第01组 | 不限 | 449 | 154 | 98 | 105 | 29 | 84 | 77 | 24
38,H17302,安徽新华学院第02组,化,452,180,96,94,49,66,63,1,,H17302 | 安徽新华学院第02组 | 化 | 452 | 180 | 96 | 94 | 49 | 66 | 63 | 1
38,H17801,安徽信息工程学院第01组,化,471,194,102,88,54,69,66,6,】,H17801 | 安徽信息工程学院第01组 | 化 | 471 | 194 | 102 | 88 | 54 | 69 | 66 | 6 | 】
38,H18202,芜湖学院第02组,化,469,203,102,61,53,85,67,B5,,H18202 | 芜湖学院第02组 | 化 | 469 | 203 | 102 | 61 | 53 | 85 | 67 | B5
38,H18203,芜湖学院第03组,化,474,177,93,99,45,82,S71,1,,H18203 | 芜湖学院第03组 | 化 | 474 | 177 | 93 | 99 | 45 | 82 | S71 | 1
38,H18601,皖江工学院第01组,化,450,168,95,84,51,73,Z64,13,,H18601 | 皖江工学院第01组 | 化 | 450 | 168 | 95 | 84 | 51 | 73 | Z64 | 13
38,H21602,福州大学第02组,不限,590,221,116,室121,76,S87,85,10,,H21602 | 福州大学第02组 | 不限 | 590 | 221 | 116 | 室121 | 76 | S87 | 85 | 10
38,H21603,福州大学第03组,不限,588,214,公111,126,79,B86,83,5,,H21603 | 福州大学第03组 | 不限 | 588 | 214 | 公111 | 126 | 79 | B86 | 83 | 5
38,H21604,福州大学第04组,化,599,234,124,91,H89,88,87,10,,H21604 | 福州大学第04组 | 化 | 599 | 234 | 124 | 91 | H89 | 88 | 87 | 10
38,H21605,福州大学第05组,化,600,办226,116,【117,91,87,79,12,,H21605 | 福州大学第05组 | 化 | 600 | 办226 | 116 | 【117 | 91 | 87 | 79 | 12
38,H21607,福州大学第07组,化,591,225,】113,115,85,88,78,1,国家专项计划,H21607 | 福州大学第07组 | 化 | 591 | 225 | 】113 | 115 | 85 | 88 | 78 | 1 | 国家专项计划
38,H21702,福建理工大学第02组,招不限,532,办191,100,117,58,88,78,5,,H21702 | 福建理工大学第02组 | 招不限 | 532 | 办191 | 100 | 117 | 58 | 88 | 78 | 5
38,H21703,福建理工大学第03组,厅化,534,205,103,115,68,75,71,2,,H21703 | 福建理工大学第03组 | 厅化 | 534 | 205 | 103 | 115 | 68 | 75 | 71 | 2
38,H21806,教福建农林大学第06组,不限,537,182,91,105,69,89,82,18,国家专项计划,H21806 | 教福建农林大学第06组 | 不限 | 537 | 182 | 91 | 105 | 69 | 89 | 82 | 18 | 国家专项计划
38,H21807,福建农林大学第07组,北化,554,201,102,105,82,89,77,5,,H21807 | 福建农林大学第07组 | 北化 | 554 | 201 | 102 | 105 | 82 | 89 | 77 | 5
38,H21904,省湖集美大学第04组,不限,559,227,117,117,66,86,63,10,,H21904 | 省湖集美大学第04组 | 不限 | 559 | 227 | 117 | 117 | 66 | 86 | 63 | 10
38,H21905,集美大学第05组,化,571,221,113,99,77,88,86,4,,H21905 | 集美大学第05组 | 化 | 571 | 221 | 113 | 99 | 77 | 88 | 86 | 4
38,H21906,北【集美大学第06组,化和生,546,209,114,114,63,88,72,3,,H21906 | 北【集美大学第06组 | 化和生 | 546 | 209 | 114 | 114 | 63 | 88 | 72 | 3
38,H22001,湖号福建医科大学第01组,化和生,590,231,119,115,68,84,82,18,,H22001 | 湖号福建医科大学第01组 | 化和生 | 590 | 231 | 119 | 115 | 68 | 84 | 82 | 18
38,H22101,福建中医药大学第01组,化,579,205,107,134,70,90,80,11,,H22101 | 福建中医药大学第01组 | 化 | 579 | 205 | 107 | 134 | 70 | 90 | 80 | 11
38,H22102,众福建中医药大学第02组,生,571,216,121,125,62,91,77,2,,H22102 | 众福建中医药大学第02组 | 生 | 571 | 216 | 121 | 125 | 62 | 91 | 77 | 2
38,H22302,福建师范大学第02组,化,553,230,120,100,62,82,79,8,,H22302 | 福建师范大学第02组 | 化 | 553 | 230 | 120 | 100 | 62 | 82 | 79 | 8
38,H22303,公福建师范大学第03组,化,579,226,115,110,76,87,80,1,,H22303 | 公福建师范大学第03组 | 化 | 579 | 226 | 115 | 110 | 76 | 87 | 80 | 1
38,H22304,信福建师范大学第04组,化,537,196,105,116,61,83,71,2,国家专项计划,H22304 | 信福建师范大学第04组 | 化 | 537 | 196 | 105 | 116 | 61 | 83 | 71 | 2 | 国家专项计划
38,H22402,闽江学院第02组,不限,524,195,102,113,53,87,76,12,,H22402 | 闽江学院第02组 | 不限 | 524 | 195 | 102 | 113 | 53 | 87 | 76 | 12
38,H22403,微闽江学院第03组,化,524,208,117,68,77,89,82,2,,H22403 | 微闽江学院第03组 | 化 | 524 | 208 | 117 | 68 | 77 | 89 | 82 | 2
38,H22502,武夷学院第02组,化,489,202,101,65,72,71,69,7,,H22502 | 武夷学院第02组 | 化 | 489 | 202 | 101 | 65 | 72 | 71 | 69 | 7
38,H22703,泉州师范学院第03组,不限,509,181,105,85,74,87,82,27,,H22703 | 泉州师范学院第03组 | 不限 | 509 | 181 | 105 | 85 | 74 | 87 | 82 | 27
38,H22704,泉州师范学院第04组,化,491,203,112,76,69,76,67,6,,H22704 | 泉州师范学院第04组 | 化 | 491 | 203 | 112 | 76 | 69 | 76 | 67 | 6
38,H22705,泉州师范学院第05组,化,514,202,109,113,60,78,61,14,,H22705 | 泉州师范学院第05组 | 化 | 514 | 202 | 109 | 113 | 60 | 78 | 61 | 14
38,H22706,泉州师范学院第06组,化和生,500,208,106,84,56,81,71,7,,H22706 | 泉州师范学院第06组 | 化和生 | 500 | 208 | 106 | 84 | 56 | 81 | 71 | 7
38,H22804,闽南师范大学第04组,不限,521,207,104,82,49,92,91,10,,H22804 | 闽南师范大学第04组 | 不限 | 521 | 207 | 104 | 82 | 49 | 92 | 91 | 10
38,H22805,闽南师范大学第05组,化,514,189,103,124,57,77,67,11,,H22805 | 闽南师范大学第05组 | 化 | 514 | 189 | 103 | 124 | 57 | 77 | 67 | 11
38,H22806,闽南师范大学第06组,化,505,185,98,91,77,78,74,3,,H22806 | 闽南师范大学第06组 | 化 | 505 | 185 | 98 | 91 | 77 | 78 | 74 | 3
38,H22902,厦门理工学院第02组,化,554,222,111,67,89,91,85,7,,H22902 | 厦门理工学院第02组 | 化 | 554 | 222 | 111 | 67 | 89 | 91 | 85 | 7
38,H22903,厦门理工学院第03组,化,545,203,121,133,57,85,67,4,,H22903 | 厦门理工学院第03组 | 化 | 545 | 203 | 121 | 133 | 57 | 85 | 67 | 4
39,H23002,三明学院第02组,不限,508,199,109,98,54,87,70,9,,H23002 | 三明学院第02组 | 不限 | 508 | 199 | 109 | 98 | 54 | 87 | 70 | 9
39,H23003,三明学院第03组,化,497,197,100,81,71,79,69,1,,H23003 | 三明学院第03组 | 化 | 497 | 197 | 100 | 81 | 71 | 79 | 69 | 1
39,H23102,龙岩学院第02组,化,482,202,104,69,62,78,71,13,,H23102 | 龙岩学院第02组 | 化 | 482 | 202 | 104 | 69 | 62 | 78 | 71 | 13
39,H23301,莆田学院第01组,化,516,182,96,113,70,84,67,4,,H23301 | 莆田学院第01组 | 化 | 516 | 182 | 96 | 113 | 70 | 84 | 67 | 4
39,H23602,福建技术师范学院第02组,不限,506,175,102,128,60,74,69,14,,H23602 | 福建技术师范学院第02组 | 不限 | 506 | 175 | 102 | 128 | 60 | 74 | 69 | 14
39,H23603,福建技术师范学院第03组,化,498,178,96,119,58,75,68,14,,H23603 | 福建技术师范学院第03组 | 化 | 498 | 178 | 96 | 119 | 58 | 75 | 68 | 14
39,H26502,仰恩大学第02组,不限,476,199,107,60,72,73,72,7,,H26502 | 仰恩大学第02组 | 不限 | 476 | 199 | 107 | 60 | 72 | 73 | 72 | 7
39,H26601,厦门华厦学院第01组,不限,437,,,,,,,,,H26601 | 厦门华厦学院第01组 | 不限 | 437
39,H26602,厦门华厦学院第02组,化,437,,,,,,,,,H26602 | 厦门华厦学院第02组 | 化 | 437
39,H27102,厦门工学院第02组,化,473,195,113,105,37,73,63,32,】,H27102 | 厦门工学院第02组 | 化 | 473 | 195 | 113 | 105 | 37 | 73 | 63 | 32 | 】
39,H27202,阳光学院第02组,不限,437,,,,,,,B,,H27202 | 阳光学院第02组 | 不限 | 437 | B
39,H27203,阳光学院第03组,不限,437,,,,,,S,,,H27203 | 阳光学院第03组 | 不限 | 437 | S
39,H27204,阳光学院第04组,化,437,,,,,,Z,,,H27204 | 阳光学院第04组 | 化 | 437 | Z
39,H27302,厦门大学嘉庚学院第02组,不限,486,198,104,室89,46,S89,64,22,,H27302 | 厦门大学嘉庚学院第02组 | 不限 | 486 | 198 | 104 | 室89 | 46 | S89 | 64 | 22
39,H27303,厦门大学嘉庚学院第03组,不限,489,174,公104,116,39,B81,79,20,,H27303 | 厦门大学嘉庚学院第03组 | 不限 | 489 | 174 | 公104 | 116 | 39 | B81 | 79 | 20
39,H27304,厦门大学嘉庚学院第04组,化,488,198,102,95,H49,78,68,14,,H27304 | 厦门大学嘉庚学院第04组 | 化 | 488 | 198 | 102 | 95 | H49 | 78 | 68 | 14
39,H27402,福州大学至诚学院第02组,不限,475,办185,102,【89,72,68,61,3,,H27402 | 福州大学至诚学院第02组 | 不限 | 475 | 办185 | 102 | 【89 | 72 | 68 | 61 | 3
39,H27502,集美大学诚毅学院第02组,不限,484,187,】99,104,45,79,69,28,,H27502 | 集美大学诚毅学院第02组 | 不限 | 484 | 187 | 】99 | 104 | 45 | 79 | 69 | 28
39,H27503,集美大学诚毅学院第03组,招化,475,办192,99,65,58,82,78,9,,H27503 | 集美大学诚毅学院第03组 | 招化 | 475 | 办192 | 99 | 65 | 58 | 82 | 78 | 9
39,H27602,福建师范大学协和学院第02组,厅不限,466,175,107,83,38,81,79,2,,H27602 | 福建师范大学协和学院第02组 | 厅不限 | 466 | 175 | 107 | 83 | 38 | 81 | 79 | 2
39,H27901,教福州理工学院第01组,不限,439,159,104,90,46,73,61,12,,H27901 | 教福州理工学院第01组 | 不限 | 439 | 159 | 104 | 90 | 46 | 73 | 61 | 12
39,H27902,福州理工学院第02组,北不限,442,180,104,77,41,78,66,21,,H27902 | 福州理工学院第02组 | 北不限 | 442 | 180 | 104 | 77 | 41 | 78 | 66 | 21
39,H27903,省湖福州理工学院第03组,化,437,,,,,,,,,H27903 | 省湖福州理工学院第03组 | 化 | 437
39,H31003,南昌大学第03组,不限,590,209,118,123,76,93,89,8,,H31003 | 南昌大学第03组 | 不限 | 590 | 209 | 118 | 123 | 76 | 93 | 89 | 8
39,H31004,北【南昌大学第04组,化,595,228,116,120,80,89,78,1,,H31004 | 北【南昌大学第04组 | 化 | 595 | 228 | 116 | 120 | 80 | 89 | 78 | 1
39,H31005,湖号南昌大学第05组,化,601,211,107,123,88,91,88,7,,H31005 | 湖号南昌大学第05组 | 化 | 601 | 211 | 107 | 123 | 88 | 91 | 88 | 7
39,H31006,南昌大学第06组,化和生,623,237,120,133,84,85,84,4,,H31006 | 南昌大学第06组 | 化和生 | 623 | 237 | 120 | 133 | 84 | 85 | 84 | 4
39,H31102,众华东交通大学第02组,不限,566,235,121,107,64,89,71,1,,H31102 | 众华东交通大学第02组 | 不限 | 566 | 235 | 121 | 107 | 64 | 89 | 71 | 1
39,H31103,华东交通大学第03组,不限,567,227,122,97,84,84,75,10,,H31103 | 华东交通大学第03组 | 不限 | 567 | 227 | 122 | 97 | 84 | 84 | 75 | 10
39,H31104,公华东交通大学第04组,化,574,205,114,135,67,87,80,4,,H31104 | 公华东交通大学第04组 | 化 | 574 | 205 | 114 | 135 | 67 | 87 | 80 | 4
39,H31202,信东华理工大学第02组,化,532,191,111,119,54,85,83,1,,H31202 | 信东华理工大学第02组 | 化 | 532 | 191 | 111 | 119 | 54 | 85 | 83 | 1
39,H31302,南昌航空大学第02组,不限,560,209,106,98,77,89,87,3,,H31302 | 南昌航空大学第02组 | 不限 | 560 | 209 | 106 | 98 | 77 | 89 | 87 | 3
39,H31303,微南昌航空大学第03组,不限,550,204,104,86,84,90,86,6,,H31303 | 微南昌航空大学第03组 | 不限 | 550 | 204 | 104 | 86 | 84 | 90 | 86 | 6
39,H31304,南昌航空大学第04组,化,555,213,107,96,83,82,81,2,,H31304 | 南昌航空大学第04组 | 化 | 555 | 213 | 107 | 96 | 83 | 82 | 81 | 2
39,H31305,南昌航空大学第05组,化,580,224,117,118,76,84,78,7,,H31305 | 南昌航空大学第05组 | 化 | 580 | 224 | 117 | 118 | 76 | 84 | 78 | 7
39,H31402,江西理工大学第02组,不限,544,183,109,139,66,75,71,7,,H31402 | 江西理工大学第02组 | 不限 | 544 | 183 | 109 | 139 | 66 | 75 | 71 | 7
39,H31403,江西理工大学第03组,化,530,209,114,105,58,85,73,8,,H31403 | 江西理工大学第03组 | 化 | 530 | 209 | 114 | 105 | 58 | 85 | 73 | 8
39,H31404,江西理工大学第04组,化,562,203,107,120,72,89,78,11,,H31404 | 江西理工大学第04组 | 化 | 562 | 203 | 107 | 120 | 72 | 89 | 78 | 11
39,H31405,江西理工大学第05组,化,551,214,108,100,73,90,74,6,,H31405 | 江西理工大学第05组 | 化 | 551 | 214 | 108 | 100 | 73 | 90 | 74 | 6
39,H31406,江西理工大学第06组,地,560,198,101,114,81,87,80,9,,H31406 | 江西理工大学第06组 | 地 | 560 | 198 | 101 | 114 | 81 | 87 | 80 | 9
39,H31501,景德镇陶瓷大学第01组,不限,524,196,105,112,48,88,80,13,,H31501 | 景德镇陶瓷大学第01组 | 不限 | 524 | 196 | 105 | 112 | 48 | 88 | 80 | 13
39,H31502,景德镇陶瓷大学第02组,化,519,206,105,85,70,86,72,4,,H31502 | 景德镇陶瓷大学第02组 | 化 | 519 | 206 | 105 | 85 | 70 | 86 | 72 | 4
39,H31602,江西农业大学第02组,不限,531,202,110,110,63,81,75,2,,H31602 | 江西农业大学第02组 | 不限 | 531 | 202 | 110 | 110 | 63 | 81 | 75 | 2
40,H31603,江西农业大学第03组,不限,521,207,104,106,68,75,65,1,,H31603 | 江西农业大学第03组 | 不限 | 521 | 207 | 104 | 106 | 68 | 75 | 65 | 1
40,H31604,江西农业大学第04组,化,516,207,104,87,71,76,75,2,,H31604 | 江西农业大学第04组 | 化 | 516 | 207 | 104 | 87 | 71 | 76 | 75 | 2
40,H31605,江西农业大学第05组,化,518,189,108,123,50,81,75,13,,H31605 | 江西农业大学第05组 | 化 | 518 | 189 | 108 | 123 | 50 | 81 | 75 | 13
40,H31606,江西农业大学第06组,化,543,194,97,112,72,89,76,22,,H31606 | 江西农业大学第06组 | 化 | 543 | 194 | 97 | 112 | 72 | 89 | 76 | 22
40,H31607,江西农业大学第07组,地,552,202,102,118,65,79,78,17,,H31607 | 江西农业大学第07组 | 地 | 552 | 202 | 102 | 118 | 65 | 79 | 78 | 17
40,H31703,江西中医药大学第03组,不限,524,178,94,104,69,87,86,4,,H31703 | 江西中医药大学第03组 | 不限 | 524 | 178 | 94 | 104 | 69 | 87 | 86 | 4
40,H31704,江西中医药大学第04组,化,516,177,101,111,67,81,80,8,,H31704 | 江西中医药大学第04组 | 化 | 516 | 177 | 101 | 111 | 67 | 81 | 80 | 8
40,H31705,江西中医药大学第05组,生,555,206,122,136,59,80,74,1,,H31705 | 江西中医药大学第05组 | 生 | 555 | 206 | 122 | 136 | 59 | 80 | 74 | 1
40,H31706,江西中医药大学第06组,生,537,211,115,105,53,88,80,1,护理类,H31706 | 江西中医药大学第06组 | 生 | 537 | 211 | 115 | 105 | 53 | 88 | 80 | 1 | 护理类
40,H31801,赣南医科大学第01组,化,509,194,99,103,67,79,66,12,】,H31801 | 赣南医科大学第01组 | 化 | 509 | 194 | 99 | 103 | 67 | 79 | 66 | 12 | 】
40,H31905,江西师范大学第05组,不限,555,209,112,110,67,91,78,B5,,H31905 | 江西师范大学第05组 | 不限 | 555 | 209 | 112 | 110 | 67 | 91 | 78 | B5
40,H31906,江西师范大学第06组,化,547,212,109,116,71,81,S67,1,,H31906 | 江西师范大学第06组 | 化 | 547 | 212 | 109 | 116 | 71 | 81 | S67 | 1
40,H31907,江西师范大学第07组,地,576,200,106,129,75,87,Z85,21,,H31907 | 江西师范大学第07组 | 地 | 576 | 200 | 106 | 129 | 75 | 87 | Z85 | 21
40,H32003,上饶师范学院第03组,化,483,187,94,室87,47,S87,75,11,,H32003 | 上饶师范学院第03组 | 化 | 483 | 187 | 94 | 室87 | 47 | S87 | 75 | 11
40,H32004,上饶师范学院第04组,生,494,203,公111,122,24,B73,72,10,,H32004 | 上饶师范学院第04组 | 生 | 494 | 203 | 公111 | 122 | 24 | B73 | 72 | 10
40,H32103,宜春学院第03组,不限,508,209,115,111,H45,77,66,11,,H32103 | 宜春学院第03组 | 不限 | 508 | 209 | 115 | 111 | H45 | 77 | 66 | 11
40,H32104,宜春学院第04组,化,482,办184,95,【74,71,82,71,10,,H32104 | 宜春学院第04组 | 化 | 482 | 办184 | 95 | 【74 | 71 | 82 | 71 | 10
40,H32106,宜春学院第06组,生,503,195,】120,101,44,85,78,19,护理类,H32106 | 宜春学院第06组 | 生 | 503 | 195 | 】120 | 101 | 44 | 85 | 78 | 19 | 护理类
40,H32204,赣南师范大学第04组,招不限,523,办197,110,96,72,82,76,20,,H32204 | 赣南师范大学第04组 | 招不限 | 523 | 办197 | 110 | 96 | 72 | 82 | 76 | 20
40,H32205,赣南师范大学第05组,厅化,514,179,107,104,60,86,85,1,,H32205 | 赣南师范大学第05组 | 厅化 | 514 | 179 | 107 | 104 | 60 | 86 | 85 | 1
40,H32406,教江西财经大学第06组,不限,592,217,113,122,74,94,85,6,,H32406 | 教江西财经大学第06组 | 不限 | 592 | 217 | 113 | 122 | 74 | 94 | 85 | 6
40,H32407,江西财经大学第07组,北不限,583,221,118,122,72,85,83,9,,H32407 | 江西财经大学第07组 | 北不限 | 583 | 221 | 118 | 122 | 72 | 85 | 83 | 9
40,H32408,省湖江西财经大学第08组,不限,567,199,104,122,77,87,82,3,,H32408 | 省湖江西财经大学第08组 | 不限 | 567 | 199 | 104 | 122 | 77 | 87 | 82 | 3
40,H32409,江西财经大学第09组,不限,579,221,116,116,76,88,78,7,,H32409 | 江西财经大学第09组 | 不限 | 579 | 221 | 116 | 116 | 76 | 88 | 78 | 7
