院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,医学护理排除专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,是否进入机器初筛观察池,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,不得进入原因,下一步,专业组出现ID,稳定基座专业组筛选ID
F242,河北外国语学院,F24203,03,,民办-教育部备注民办,默认不进主方案-民办线索,默认不进主方案-组内存在高收费/超预算专业,调剂风险线索-组内存在默认不能接受专业,3,0,3,0,0,2,0,3,V0-默认不进主方案风险,false,R1-P0整组先核,H1-历史最高线低于等位分20分以上,3,-45,-57,104,right,1.12 物联网工程[M-965ba74de655631c]；2.13 人工智能[M-094b5cc4b665983d]；3.14 软件工程F244 华北理工大学轻工学院（独立）（河北）[M-97238557d6939c50],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-ae14032b56caac7b,STABLEGROUP-1abac8f529d77397
H173,安徽新华学院,H17302,02,,民办-教育部备注民办,默认不进主方案-民办线索,默认不进主方案-组内存在高收费/超预算专业,调剂风险线索-组内存在默认不能接受专业,3,0,3,0,0,2,0,10,V0-默认不进主方案风险,false,R1-P0整组先核,H1-历史最高线低于等位分20分以上,3,-38,-45,147,left,1.02 计算机科学与技术[M-41a53fbfa9c26017]；2.03 电气工程及其自动化H177合肥理工学院（公办）（安徹）［17701 合肥理工学院第01组[M-ac58e0c2da141343]；3.01 计算机科学与技术[M-d98076e810ce6c80]；4.02 人工智能[M-ed309a08d758dfe7]；5.03 机器人工程[M-501c4cf934fd5d5d]；6.04 智能制造工程[M-85aa2d949ef556e2]；7.05 电子信息工程[M-ab09e3a60dd8c096]；8.06 电气工程及其自动化[M-d6c92ec085e2dd86]；9.07 储能科学与工程[M-fd728f5e682fb25e]；10.08 新能源材料与器件H178 安徹信息工程学院（民办）（安徽）[M-db460a9b3f11c588],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-f2ed487b4055a017,STABLEGROUP-89f9e6fae4ad12c3
C231,湖北经济学院法商学院,C23103,03,,民办-教育部备注民办,默认不进主方案-民办线索,默认不进主方案-组内存在高收费/超预算专业,调剂风险线索-组内存在默认不能接受专业,3,0,3,0,0,3,0,3,V0-默认不进主方案风险,false,R2-P1页列集中核,H1-历史最高线低于等位分20分以上,3,-33,-39,90,left,1.27 计算机科学与技术（中软卓越工程师[M-726dff2a01931be3]；2.28 物联网工程[M-39c761b386b64654]；3.29 数据科学与大数据技术（中软卓越工程师班）[M-cea3d8114fffab94],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-dfb5d9081e9ea162,STABLEGROUP-c6e0d847fa22602b
F636,长春财经学院,F63602,02,,民办-教育部备注民办,默认不进主方案-民办线索,默认不进主方案-组内存在高收费/超预算专业,调剂风险线索-组内存在默认不能接受专业,3,0,3,0,0,3,0,3,V0-默认不进主方案风险,false,R1-P0整组先核,H1-历史最高线低于等位分20分以上,3,-49,-67,123,right,1.08 人工智能（办学地点：净月校区）[M-d911298278441641]；2.09 计算机科学与技术（办学地点：净月校[M-88ba938597afe971]；3.10 智能科学与技术（办学地点：净月校F639长春科技学院（民办）（吉林）[M-195885308e81386e],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-91e11e5d2b2b42b0,STABLEGROUP-27cc7a832f97b682
F652,长春大学旅游学院,F65203,03,,民办-教育部备注民办,默认不进主方案-民办线索,默认不进主方案-组内存在高收费/超预算专业,调剂风险线索-组内存在默认不能接受专业,3,1,2,0,0,3,0,3,V0-默认不进主方案风险,false,R1-P0整组先核,H1-历史最高线低于等位分20分以上,1,-66,-66,123,right,1.07 数据科学与大数据技术（办学地点：奢[M-329d919de9be7239]；2.08 人工智能（含机器人方向和大模型方向；办学地点：奢岭校区）[M-82707ebddb18e134]；3.09 数字媒体技术（办学地点：奢岭校区）F683 黑龙江大学（公办）（黑龙江）[M-863f3119888e7f84],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-4279f3b0fc37f9db,STABLEGROUP-94589764e92dcb5e
H062,浙江越秀外国语学院,H06203,03,,民办-教育部备注民办,默认不进主方案-民办线索,默认不进主方案-组内存在高收费/超预算专业,调剂风险线索-组内存在默认不能接受专业,3,1,2,0,0,3,0,3,V0-默认不进主方案风险,false,R2-P1页列集中核,H1-历史最高线低于等位分20分以上,2,-34,-50,142,left,1.08 数据科学（办学地点：镜湖校区）[M-6949bebe33aad876]；2.09 人工智能（办学地点：镜湖校区）[M-a7b5b1c9fea772a4]；3.10 数字媒体技术（办学地点：镜湖校区）[M-af7102514a8f4011],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-74da7740bdf41b0c,STABLEGROUP-62f3d69ae7ba18ea
F651,吉林师范大学博达学院,F65103,03,,民办-教育部备注民办,默认不进主方案-民办线索,默认不进主方案-组内存在高收费/超预算专业,调剂风险线索-组内存在默认不能接受专业,3,0,0,3,0,4,0,4,V0-默认不进主方案风险,false,R2-P1页列集中核,H1-历史最高线低于等位分20分以上,3,-45,-52,123,right,1.08 小学教育（师范类）[M-2a36d465c0a67871]；2.09 汉语言文学（师范炎）[M-2faacc126a01e8b8]；3.10 英语（师范类：外语语种：英语）[M-128996802c759f23]；4.11 财务管理[M-e7b5c64e878df3a6],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-fe6458c7af01a55d,STABLEGROUP-7d0be7ed618b1a6d
C223,武汉文理学院,C22304,04,武汉,民办-教育部备注民办,默认不进主方案-民办线索,默认不进主方案-组内存在高收费/超预算专业,调剂风险线索-组内存在默认不能接受专业,3,0,0,3,0,6,0,9,V0-默认不进主方案风险,false,R1-P0整组先核,H1-历史最高线低于等位分20分以上,3,-34,-41,88,left,1.16 法学資高院校专业组及专业代号[M-ed8e9f5403506ddd]；2.17 行政管理[M-fd1472cc167f6115]；3.18 学前教育[M-b441ebe6e52dcc12]；4.19 小学教育[M-8eab9be581f07112]；5.20 教育学[M-bcdb29a25a41300c]；6.21 应用心理学[M-9db4e39de576a3ad]；7.22 新限传播学类（含传播学、网络与新媒体专业）[M-2ee3baa767b41518]；8.23 汉语言文学[M-cedd5726d0cdd3a1]；9.24 英语（外语语种：英语）[M-95fd29fc145eec9b],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-708dfdbbedf907ed,STABLEGROUP-4b385892b138d0ef
C229,湖北文理学院理工学院,C22903,03,,民办-教育部备注民办,默认不进主方案-民办线索,默认不进主方案-组内存在高收费/超预算专业,调剂风险线索-组内存在默认不能接受专业,3,0,3,0,0,6,0,11,V0-默认不进主方案风险,false,R1-P0整组先核,H1-历史最高线低于等位分20分以上,2,-52,-53,90,left,1.16 智能交互设计[M-e1d3c0e9d2625c25]；2.17 机械设计制造及其自动化[M-9ed640189361ec02]；3.18 机器人工程[M-dc62c9de381ba431]；4.19 智能车辆工程[M-f1deed309ce37c2d]；5.20 电子信息工程[M-13c7abfaa6986bcf]；6.21 计算机科学与技术[M-7a5055241d195622]；7.22 数据科学与大数据技术[M-3770b05cc753fe48]；8.23 电气工程及其自动化[M-e3b9e50ab044203c]；9.24 人工智能[M-bba5f6e9085c1d7d]；10.25 智能建造与智慧交通[M-7420d4ff66fabb53]；11.26 应急技术与管理C230 湖北工程学院新技术学院（独立）（湖[M-273e89e907001e8a],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-576adc77fe336301,STABLEGROUP-f29cab5352cdd55d
K035,海口经济学院,K03504,04,,民办-教育部备注民办,默认不进主方案-民办线索,默认不进主方案-组内存在高收费/超预算专业,调剂风险线索-组内存在默认不能接受专业,3,1,2,0,0,7,0,8,V0-默认不进主方案风险,false,R1-P0整组先核,H1-历史最高线低于等位分20分以上,1,-60,-60,202,right,1.17 计算机科学与技术[M-dd7a392eb2d6bde9]；2.18 数字媒体技术[M-49013e87eefc0167]；3.19 交通运输（民航飞机维修管理）[M-e33f4982fe88958a]；4.20 新能源汽车工程[M-5d3f26749c58d8bf]；5.21 智能电网信息工程[M-a4f2bebeff09140a]；6.22 智能测控工程[M-7257d9fe4d55bae1]；7.23 机器人工程[M-0de518883a30f35b]；8.24 智能科学与技术（智能网联汽车）K036 三亚学院（民办）（海南）[M-68ae4503e9fb1e47],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-1a330d14a03d1ab5,STABLEGROUP-4ad6384d230007ba
H724,湘潭理工学院,H72403,03,,民办-教育部备注民办,默认不进主方案-民办线索,默认不进主方案-组内存在高收费/超预算专业,调剂风险线索-组内存在默认不能接受专业,3,1,2,0,0,8,0,8,V0-默认不进主方案风险,false,R1-P0整组先核,H1-历史最高线低于等位分20分以上,1,-33,-33,184,right,1.03 车辆工程[M-a75dc9f4f1094dde]；2.04 新能源汽车工程[M-07446e18fbb94bbf]；3.05 自动化[M-6aa04a8c6d0d508e]；4.06 物联网工程[M-ccc52cb0ea72d7fb]；5.07 新能源科学与工程[M-911b1fb84fca5140]；6.08 人工智能[M-9ac17be1f57483b9]；7.09 智能感知工程[M-3f90628183dcd993]；8.10 数字媒体技术F727中南林业科技大学涉外学院（独立）（湖[M-a226a712067862fa],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-8eef42036db2dde3,STABLEGROUP-28f8f1bbe5c1e19f
H488,烟台南山学院,H48802,02,,民办-教育部备注民办,默认不进主方案-民办线索,默认不进主方案-组内存在高收费/超预算专业,调剂风险线索-组内存在默认不能接受专业,3,0,3,0,0,9,0,13,V0-默认不进主方案风险,false,R1-P0整组先核,H1-历史最高线低于等位分20分以上,2,-39,-43,170,right,1.04 电气工程及其自动化（办学地点：东海[M-c81b9532930cf76e]；2.05 人工智能（办学地点：东海校区）[M-6401e8f2bbd857d5]；3.06 自动化（办学地点：东海校区）[M-ca99dd86d80de457]；4.07 车辆工程（办学地点：东海校区）[M-eecd2afebf340591]；5.08 工业设计（办学地点：东海校区）[M-a0391c52d8a97630]；6.09 机械设计制造及其自动化（办学地点：[M-cc360787477f930a]；7.10 计算机科学与技术（办学地点：东海校卫物联网工程（办学地点：东海校区）[M-8ef9e116585ba88a]；8.12 测控技术与仪器（办学地点：东海校[M-68e46b50ec1c9d69]；9.13 飞行器动力工程（办学地点：东海校[M-4712eb4c378d3c7b]；10.14 食品营养与健康（办学地点：南山校H489 潍坊科技学院（民办）（山东）［48901 潍坊科技学院第01组[M-7b7eeff0604b4b77]；11.01 设施农业科学与工程[M-03eca00c8ea172e0]；12.02 土木工程[M-b5d529e09c5120ee]；13.03 物联网工程H490 山东英才学院（民办）（山东）[M-e5236dad15f98034],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-9e1cd25f10946c22,STABLEGROUP-f2f8ef0a6f823a81
C206,汉口学院,C20603,03,,民办-教育部备注民办,默认不进主方案-民办线索,默认不进主方案-组内存在高收费/超预算专业,调剂风险线索-组内存在默认不能接受专业,3,1,2,0,0,10,0,10,V0-默认不进主方案风险,false,R1-P0整组先核,H1-历史最高线低于等位分20分以上,2,-47,-61,84,left,1.26 机械电子工程（大一就读京山教学改革基地，大二起就读武汉校区）[M-957d68a1c6941b2c]；2.27 智能制造工程（具身应用开发方向：太一就读京山教学改革基地，大二起就[M-5d9243a3091e3cff]；3.28 电气工程及其自动化（大一就读京山教学改革基地，大二起就读武汉校区）[M-61cf88c845adb576]；4.29 电子信息工程（大一就读京山教学改革基地，大二起就读武校区）[M-62391424cc2a0df5]；5.30 通信工程（大一就读京山教学改革基地，大二起就读武汉校区）[M-539aaebaae601455]；6.31 计算机科学与技术（大一就读京山教学改革基地，天三起就读武汉校区）[M-3addf00ddd4ae910]；7.32 物联网工程（智能网联技术方向：太一就读京山教学改革基地，大二起就读[M-459352e00489938a]；8.33 数字媒体技术（大一就读京山教学改革基地，大二起就读武汉校区）[M-1685834ed88fbfa2]；9.34 飞行器设计与工程（大一就读京山教学改革基地，大二起就读武汉校区）[M-c86a48cd070416df]；10.35 无人驾驶航空器系统工程（大一就读家山教学改革基地，大二起就读武汉校区）C207 武汉传媒学院（民办）（湖北）[M-3cb6b467a8dd08c7],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-d8cebd66291e9cdb,STABLEGROUP-1ef26feed8a40e5d
F831,上海建桥学院,F83104,04,,民办-教育部备注民办,默认不进主方案-民办线索,默认不进主方案-组内存在高收费/超预算专业,调剂风险线索-组内存在默认不能接受专业,3,0,3,3,0,10,3,17,V0-默认不进主方案风险,false,R1-P0整组先核,H1-历史最高线低于等位分20分以上,1,-40,-40,130,right,1.18 计算机科学与技术（双语班：外语与国际教育学院.入学后专业教学外语语种为日语.中日学分互认）[M-fec6c13e8421ca0c]；2.19 网络工程（双语班：外语与国际教育学院.入学后专业教学外语语种为日语中日学分互认）F835上海外国语大学贤达经济人文学院（独立）（上海）F83502 上海外国语大学贤达经济人文学院第 不限[M-68652ea58c5a508f]；3.02 组[M-379149e4c5dfb29a]；4.12 英谮（外语语种：不限；办学地点：崇明校区）[M-36e9662ba5e7b572]；5.13 日语（外语语种：不限；办学地点：崇明校区）[M-b86fe5f56c0993b7]；6.14 德语（双语班：外语语种：不限；办学地点：崇明校区）[M-dc12d3c501972024]；7.15 国际经济与贸易（办学地点：崇明校[M-657be69b0d0a9d15]；8.16 会计学（双语班；办学地点：崇明校区）[M-c545307da5789d02]；9.17 金融学（办学地点：崇明校区）[M-d6aac55d7ce70b8d]；10.18 金融科技（办学地点：崇明校区）[M-9294964336101ccf]；11.19 法学（双语班：办学地点： 明校区）[M-b509d8c40b957b7e]；12.20 工商管理（办学地点：崇明校区）[M-fbbaf41011af9296]；13.21 国际经贸规则（办学地点：崇明校区）[M-fd0b20cb9f18ec3d]；14.22 新国学（新媒体方向：办学地点：崇明校区）[M-dcff0014c7c5a541]；15.23 工商管理（全英语教学班；办学地点：明校区）[M-9a492983d3ef0f14]；16.24 大数据管理与应用（办学地点：崇明校F836上海师范大学天华学院（独立）（上海）F83601上海师范大学天华学院第 01 组[M-a2199e3cc7dca38d]；17.01 入工智能（双语教学；国际课程合作，含智能机器人、大模型应用方向）F868 苏州大学（公办）（江苏）[M-7c85a7bcc3f80743],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-c85b2ec089082fc5,STABLEGROUP-a1b2cb0958ab5bad
