下一轮组序号,下一轮建议状态,院校代码,院校名称,院校专业组代码,城市,冲稳保,专业组内专业序号,专业代号,专业名称及备注,机器家庭接受度建议,家庭可选项提示,家庭最终接受度待填,家庭最终接受度可填值,是否建议放入6专业讨论,建议6专业理由,调剂风险提示,服从调剂影响,组内调剂判断状态,家庭要回答的问题,专业偏好方向,专业角色判断,专业风险类型,再选科目OCR候选,专业计划数OCR候选,学费OCR候选,字段缺口字段,人工核验优先级,人工核验强度,是否必须100%人工核验,PDF原页核验状态,湖北官方系统核验状态,高校官网证据匹配状态,来源页码,版面列,专业行ID,第四轮候选ID
31,先核页后讨论,H907,广西科技师范学院,H90703,来宾市,稳冲观察,7,11,计算机科学与技术（办学地点：来宾校,可接受,可接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,true,命中当前偏好方向：计算机类相关。,暂未见硬排除项，但仍需原页/章程闭环,可作为6专业或调剂可接受项，仍需原页、湖北官方侧和章程闭环。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,是否愿意把该专业作为组内优先专业,计算机类相关,主线偏好-计算机/数字媒体,,,,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,198,left,M-124272bde4252edc,R4GROUP-eede6d3bd827d9cf
31,先核页后讨论,H907,广西科技师范学院,H90703,来宾市,稳冲观察,8,12,软件工程（办学地点：来宾校区）,可接受,可接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,true,命中当前偏好方向：计算机类相关。,暂未见硬排除项，但仍需原页/章程闭环,可作为6专业或调剂可接受项，仍需原页、湖北官方侧和章程闭环。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,是否愿意把该专业作为组内优先专业,计算机类相关,主线偏好-计算机/数字媒体,,,,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,198,left,M-fa6148caf5e9a03c,R4GROUP-eede6d3bd827d9cf
31,先核页后讨论,H907,广西科技师范学院,H90703,来宾市,稳冲观察,9,13,数据科学与大数据技术（办学地点：来宾校区）,可接受,可接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,true,命中当前偏好方向：计算机类相关。,暂未见硬排除项，但仍需原页/章程闭环,可作为6专业或调剂可接受项，仍需原页、湖北官方侧和章程闭环。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,是否愿意把该专业作为组内优先专业,计算机类相关,主线偏好-计算机/数字媒体,,,,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,198,left,M-b2787ae21d34e26d,R4GROUP-eede6d3bd827d9cf
32,先核页后讨论,H330,新余学院,H33005,新余市,稳冲观察,1,20,机械设计制造及其自动化,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,暂未见硬排除项，但仍需原页/章程闭环,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,如果被调剂到该专业是否能接受,,主线偏好-工科信息制造,,化学,2,4120,,P2-家庭费用调剂与三方闭环核,H2-自动官网核验后人工确认,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,160,left,M-8029c5f9540eacc1,R4GROUP-a2ef7f7237d26697
32,先核页后讨论,H330,新余学院,H33005,新余市,稳冲观察,2,21,机器人工程,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,暂未见硬排除项，但仍需原页/章程闭环,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,如果被调剂到该专业是否能接受,,主线偏好-工科信息制造,,,2,4350,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,160,left,M-4bd28bc3195e0bb1,R4GROUP-a2ef7f7237d26697
32,先核页后讨论,H330,新余学院,H33005,新余市,稳冲观察,3,22,智能科学与技术,可接受,可接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,true,命中当前偏好方向：计算机类相关。,暂未见硬排除项，但仍需原页/章程闭环,可作为6专业或调剂可接受项，仍需原页、湖北官方侧和章程闭环。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,是否愿意把该专业作为组内优先专业,计算机类相关,主线偏好-计算机/数字媒体,,,,4350,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,160,left,M-cfd55fd2040b2813,R4GROUP-a2ef7f7237d26697
32,先核页后讨论,H330,新余学院,H33005,新余市,稳冲观察,4,23,软件工程,可接受,可接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,true,命中当前偏好方向：计算机类相关。,暂未见硬排除项，但仍需原页/章程闭环,可作为6专业或调剂可接受项，仍需原页、湖北官方侧和章程闭环。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,是否愿意把该专业作为组内优先专业,计算机类相关,主线偏好-计算机/数字媒体,,,,4350,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,160,left,M-63e88cde53a360ce,R4GROUP-a2ef7f7237d26697
32,先核页后讨论,H330,新余学院,H33005,新余市,稳冲观察,5,19,期資亮院校专业组及专业代号,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,暂未见硬排除项，但仍需原页/章程闭环,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,如果被调剂到该专业是否能接受,,字段缺口待核,,,,,再选科目；专业计划数；学费,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,160,left,M-30118f1c3469ba92,R4GROUP-a2ef7f7237d26697
32,先核页后讨论,H330,新余学院,H33005,新余市,稳冲观察,6,24,电子信息工程,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,暂未见硬排除项，但仍需原页/章程闭环,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,如果被调剂到该专业是否能接受,,主线偏好-工科信息制造,,要求,,2,专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,160,right,M-10e9b900b6e3e228,R4GROUP-a2ef7f7237d26697
32,先核页后讨论,H330,新余学院,H33005,新余市,稳冲观察,7,25,物联网工程,可接受,可接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,true,命中当前偏好方向：计算机类相关。,暂未见硬排除项，但仍需原页/章程闭环,可作为6专业或调剂可接受项，仍需原页、湖北官方侧和章程闭环。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,是否愿意把该专业作为组内优先专业,计算机类相关,主线偏好-计算机/数字媒体,,,,4350,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,160,right,M-01c7a7496f5da113,R4GROUP-a2ef7f7237d26697
32,先核页后讨论,H330,新余学院,H33005,新余市,稳冲观察,8,26,通信工程,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,暂未见硬排除项，但仍需原页/章程闭环,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,如果被调剂到该专业是否能接受,,主线偏好-工科信息制造,,,,4350,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,160,right,M-4af37e128dfca612,R4GROUP-a2ef7f7237d26697
33,优先家庭讨论,C129,湖北民族大学,C12903,恩施土家族苗族自治州,稳冲观察,1,16,电子信息工程,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,暂未见硬排除项，但仍需原页/章程闭环,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,如果被调剂到该专业是否能接受,,主线偏好-工科信息制造,,,68,4000,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,75,right,M-17e88617ba0b945e,R4GROUP-9a85c12ab527e559
33,优先家庭讨论,C129,湖北民族大学,C12903,恩施土家族苗族自治州,稳冲观察,2,17,信息安全,可接受,可接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,true,命中当前偏好方向：计算机类相关。,暂未见硬排除项，但仍需原页/章程闭环,可作为6专业或调剂可接受项，仍需原页、湖北官方侧和章程闭环。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,是否愿意把该专业作为组内优先专业,计算机类相关,主线偏好-计算机/数字媒体,,,30,4000,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,75,right,M-b710ed35bc5509ba,R4GROUP-9a85c12ab527e559
33,优先家庭讨论,C129,湖北民族大学,C12903,恩施土家族苗族自治州,稳冲观察,3,18,智能制造工程,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,暂未见硬排除项，但仍需原页/章程闭环,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,如果被调剂到该专业是否能接受,,主线偏好-工科信息制造,,,92,5200,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,75,right,M-d02b951098ffa84b,R4GROUP-9a85c12ab527e559
33,优先家庭讨论,C129,湖北民族大学,C12903,恩施土家族苗族自治州,稳冲观察,4,19,数学与应用数学,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,暂未见硬排除项，但仍需原页/章程闭环,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,如果被调剂到该专业是否能接受,,字段缺口待核,,,98,5200,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,75,right,M-4b0040c9e765bb7e,R4GROUP-9a85c12ab527e559
33,优先家庭讨论,C129,湖北民族大学,C12903,恩施土家族苗族自治州,稳冲观察,5,20,统计学,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,暂未见硬排除项，但仍需原页/章程闭环,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,如果被调剂到该专业是否能接受,,字段缺口待核,,,45,4000,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,75,right,M-f1045946d7c121f0,R4GROUP-9a85c12ab527e559
33,优先家庭讨论,C129,湖北民族大学,C12903,恩施土家族苗族自治州,稳冲观察,6,21,电气工程及其自动化,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,暂未见硬排除项，但仍需原页/章程闭环,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,如果被调剂到该专业是否能接受,,主线偏好-工科信息制造,,,90,5200,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,75,right,M-bd390734b328c076,R4GROUP-9a85c12ab527e559
33,优先家庭讨论,C129,湖北民族大学,C12903,恩施土家族苗族自治州,稳冲观察,7,22,计算机科学与技术,可接受,可接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,true,命中当前偏好方向：计算机类相关。,暂未见硬排除项，但仍需原页/章程闭环,可作为6专业或调剂可接受项，仍需原页、湖北官方侧和章程闭环。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,是否愿意把该专业作为组内优先专业,计算机类相关,主线偏好-计算机/数字媒体,,,41,5200,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,75,right,M-4fbdf8c8639f107b,R4GROUP-9a85c12ab527e559
33,优先家庭讨论,C129,湖北民族大学,C12903,恩施土家族苗族自治州,稳冲观察,8,23,物理学,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,暂未见硬排除项，但仍需原页/章程闭环,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,如果被调剂到该专业是否能接受,,字段缺口待核,,,58,4000,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,75,right,M-d18018b776fcfae6,R4GROUP-9a85c12ab527e559
