院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,医学护理排除专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,是否进入机器初筛观察池,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,不得进入原因,下一步,专业组出现ID,稳定基座专业组筛选ID
C151,汉江师范学院,C15113,13,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,4,0,4,0,0,0,2,8,V1-偏好专业优先线索,true,R2-P1页列集中核,H0-无同代码历史线索,0,,,81,left,1.49 应用化学（办学地点：校本部；不招色盲、色弱考生，详见院校章程）[M-b246d508387b3c88]；2.50 统计学（办学地点：校本部）[M-81a8bf019b199b86]；3.51 信息工程（办学地点：校本部）[M-9a38e2d994d39c0b]；4.52 人工智能（办学地点：校本部）[M-00be9ec9e942ab11]；5.53 软件工程（办学地点：校本部）[M-e050d772f0fae8cc]；6.54 网络工程（办学地点：校本部）[M-e562568a8ccf8e5c]；7.55 数据科学与大数据技术（办学地点：校本部）[M-95ce0012119a4c4d]；8.56 环境工程（办学地点：校本部；不招色盲、色弱考生，详见院校章程）[M-93a31750ac9b54d3],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,G-ef4c80a55d385829,STABLEGROUP-24c013c2e14e2c8c
F117,安徽工业大学,F11702,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,4,0,4,0,0,0,0,26,V1-偏好专业优先线索,true,R1-P0整组先核,H0-无同代码历史线索,0,,,143,right,1.05 治金工程（办学地点：佳山校区）[M-808535c1c4be4fae]；2.06 材料科学与工程（办学地点：秀山校[M-206f7ae5f468e47c]；3.07 测控技术与仪器（办学地点：佳山校[M-8c1b03694cf4f04b]；4.08 车辆工程（办学地点：佳山校区）[M-7d8d87ad79aeffd1]；5.09 电气工程及其自动化（办学地点：佳山校区）[M-ac84d3b10b3802ad]；6.10 电子信息工程（办学地点：佳山校区）二高分子材料与工程（办学地点：佳山校[M-57d566d166e1e8d1]；7.12 给排水科学与工程（办学地点：秀山校[M-b5b923c242dab445]；8.13 焊接技术与工程（办学地点：秀山校区）[M-b9c4a2b50a089ac2]；9.14 化学工程与工艺（办学地点：佳山校[M-886677663c056a65]；10.15 环境工程（办学地点：佳山校区）[M-9e9c4a191a415c39]；11.16 机器人工程（办学地点：佳山校区）[M-64498ad36c5c276b]；12.17 机械设计制造及其自动化（办学地点：KA◎ZG院校专业组及专业代号佳山校区）[M-43f4c7f8e5b6b366]；13.18 计算机科学与技术（办学地点：佳山校[M-7b6561d6f719e168]；14.19 建筑环境与能源应用工程（办学地点：秀山校区）[M-1ee7d230291518f5]；15.20 金属材料工程（办学地点：秀山校区）[M-9d208329840691da]；16.21 熊源与动力工程（办学地点：佳山校[M-4f90eafc82d5543f]；17.22 人工智能（办学地点：佳山校区）[M-48c809ef4adb8ff5]；18.23 软件工程（办学地点：佳山校区）[M-cb5548f786c5c869]；19.24 通信工程（办学地点：佳山校区）[M-5527be2f5a0c02c1]；20.25 士木工程（办学地点：秀山校区）[M-a0f2c582d687acd9]；21.26 徹电子科学与工程（办学地点：秀山校[M-69fb06fd682c0a16]；22.27 物联网工程（办学地点：佳山校区）[M-9de12f7ab602f259]；23.28 应用化学（办学地点：佳山校区）[M-560bb57b57b8d24f]；24.29 资源循环科学与工程（办学地点：佳山校区）[M-850d74e78ba9d154]；25.30 自动化（办学地点：佳山校区）[M-ecddf33bb13f8b7c]；26.31 智能建造（办学地点：秀山校区）H118 安徹理工大学（公办）（安徽）[M-602c0e6e49e32f7d],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按P0优先核PDF原页结构、字段缺口和官网冲突。,G-c5ce24d41d1f9e63,STABLEGROUP-866c10aa9a5725e0
F299,山西师范大学,F29903,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,4,0,2,2,0,0,5,9,V1-偏好专业优先线索,true,R1-P0整组先核,H0-无同代码历史线索,0,,,108,right,1.10 物理学（师范类）二生物技术（不招色盲色弱及单色识别不全者）[M-b2e2ae31eac3d3b7]；2.12 生态学（不招色盲色弱及单色识别不全者）[M-e76ef4d2812e0c65]；3.13 电子信息工程[M-db7c6b12fd1acf75]；4.14 计算机科学与技术（不招单色识别不全者）[M-9a31b81eebbf4817]；5.15 环境生态工程[M-4599a06fc95c78bb]；6.16 食品科学与工程（不招色盲色弱及单色识别不全者）[M-79d34c4af5473705]；7.17 食品质量与安全[M-e047055406a65a60]；8.18 人工智能[M-c0d67e813126db3e]；9.19 生物科学（师范类；不招色盲色弱及单色识别不全者）[M-0f70877b76f7101b],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按P0优先核PDF原页结构、字段缺口和官网冲突。,G-44512d4d0f290d7f,STABLEGROUP-08696df6614db8af
F469,沈阳化工大学,F46904,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,4,0,4,0,0,0,0,8,V1-偏好专业优先线索,true,R2-P1页列集中核,H0-无同代码历史线索,0,,,114,left,1.14 金属材料工程[M-3e509354121b7337]；2.15 电气工程及其自动化[M-045c3b9d001298a1]；3.16 电子信息工程[M-2610ea7c4a73985e]；4.17 自动化[M-fc46b69005067114]；5.18 人工智能[M-5ba1b4edef44d0da]；6.19 计算机科学与技术[M-829cc207b1205eec]；7.20 软件工程[M-f7841f9e8729c559]；8.21 数据科学与大数据技术[M-985ffcb76ec19caf],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,G-f6e80face9e2eb1d,STABLEGROUP-006c8fafeb526d6e
H311,华东交通大学,H31107,07,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,4,0,4,0,0,0,0,4,V1-偏好专业优先线索,true,R1-P0整组先核,H0-无同代码历史线索,0,,,153,left,1.35 软件工程（道铁工程）.36软件工程（桥梁工程）[M-796dd29b50ed33d3]；2.37 软件工程（轨道信号）[M-3387ef2c23dc6f99]；3.38 软件工程（铁道运输工程）[M-3be220f9acc9c3d3]；4.39 软件工程（智慧建造）[M-76e1b2183add319e],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按P0优先核PDF原页结构、字段缺口和官网冲突。,G-f5ee59aabb8a9d32,STABLEGROUP-5c3a23a1e998215f
H319,江西师范大学,H31918,18,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,4,0,0,4,0,0,2,4,V1-偏好专业优先线索,true,R2-P1页列集中核,H0-无同代码历史线索,0,,,157,right,1.64 数学与应用数学（师范类；办学地点：瑶湖校区）[M-d6a17a1286b47a3d]；2.65 华学（师范类：不招色弱、色盲、单色不能识别的考生；办学地点：瑶湖校[M-e830480b0e6c75f6]；3.66 物理学（师范类；办学地点：瑶湖校区）[M-05090f9130a7168e]；4.67 生物科学（师范类；不招色弱、校区）[M-e912c8e83ad75ab8],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,G-dc88646659ed00fc,STABLEGROUP-b91c87ef5b4470c6
K003,海南师范大学,K00316,16,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,4,0,2,2,0,0,0,9,V1-偏好专业优先线索,true,R2-P1页列集中核,H0-无同代码历史线索,0,,,201,right,1.35 数学与应用数学（师范类；办学地点桂林洋校区）[M-9533d021d52fdb75]；2.36 统计学（办学地点：桂林洋校区）[M-6d1a328c96f2559e]；3.37 数据科学与大数据技术（办学地点：桂林洋校区）[M-92f51a3cef791373]；4.38 物理学（师范类；办学地点：龙昆南校[M-f53424b1e9b0563d]；5.39 自动化（办学地点：龙昆南校区）[M-063916eec95523d2]；6.40 电子信息科学与技术（办学地点：龙昆南校区）[M-50b8ce6c5e348aa7]；7.41 光电信息科学与工程（办学地点：龙昆南校区）[M-73b70082e3abed61]；8.42 网络空间安全（办学地点：桂林洋校[M-81589dc8019e5583]；9.43 人工智能（办学地点：桂林洋校区）[M-9fe91b014e5fde5e],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,G-513747ad7c67d888,STABLEGROUP-2add333f6d298b9d
K467,西安石油大学,K46706,06,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,4,0,4,0,0,0,0,19,V1-偏好专业优先线索,true,R1-P0整组先核,H0-无同代码历史线索,0,,,224,left,1.27 测控技术与仪器（办学地点：鄂邑校[M-428d9e4f48c61701]；2.28 电气工程及其自动化（办学地点：鄂邑校区）[M-e24a9cf8a0bf1854]；3.29 电子信息工程（办学地点：郵邑校区）[M-03f5eeb2ad024138]；4.30 通信工程（办学地点：鄠邑校区）[M-e783be97caa5a623]；5.31 自动化（办学地点：邻邑校区）32/（机械电子工程（办学地点：鄂邑校区）[M-3ccff0ee7e6901a9]；6.33 过程装备与控制工程（办学地点：邻邑校区）[M-ae8dad388bbd83ae]；7.34 材料成型及控制工程（办学地点：椰邑校区）[M-9b2379265a7d3774]；8.35 金属材料工程（办学地点：鄂邑校区）[M-6ae03ef1b1b4f066]；9.36 爆接技术与工程（办学地点：鄠邑校[M-a9d42007306d7056]；10.37 新能源材料与器件（办学地点：鄂邑校[M-1058c343305976ae]；11.38 人工智能（办学地点：鄠邑校区）[M-58a7616cf779f800]；12.39 计算机科学与技术（办学地点：鄂邑校[M-f73b8a4b72ba653b]；13.40 软件工程（办学地点：鄂邑校区）[M-3be74d5a9da77c34]；14.41 网络工程（办学地点：邻邑校区）[M-0ea99f7514debf15]；15.42 安全工程（办学地点：鄂邑校区）[M-7422cbf26cbfc4c2]；16.43 信息与计算科学（办学地点：邻邑校[M-32087d24fdd2fe7d]；17.44 数据计算及应用（办学地点：鄂邑校[M-85f76b7f29917fb7]；18.45 应用物理学（办学地点：鄂邑校区）[M-a9dc9f08fee2765e]；19.46 光电信息科学与工程（办学地点：鄂邑校区）K468 陕西科技大学（公办）（陕西）[M-87b9c5f7648da1e1],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按P0优先核PDF原页结构、字段缺口和官网冲突。,G-cdce4e8285a638c4,STABLEGROUP-5c2e5c6487717046
P868,苏州大学,P86808,08,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,4,0,3,1,0,0,1,15,V1-偏好专业优先线索,true,R1-P0整组先核,H0-无同代码历史线索,0,,,130,right,1.13 数学类（数学与应用数学；数学与应用数学（师范））[M-b2844486d33e00ac]；2.14 光电信息科学与工程院校专业组及表业代号[M-cba23db6a11116dd]；3.15 智能测控工程[M-916f7044f60480e0]；4.16 新能源材料与器件[M-a3f349abd485d07c]；5.17 化学（不招色盲、单色识别不全者）[M-6a5d42653fd3ab1e]；6.18 纳米材料与技术[M-d8cc350fcc608c00]；7.19 软件工程[M-cd3d34f727d54dee]；8.20 计算机科学与技术[M-7282cad6cc9cdd5c]；9.21 电子信息工程[M-32087fc752575d5f]；10.22 机械工程[M-25f2b35199b3809d]；11.23 智能制造工程[M-9c5a2dd25db27749]；12.24 车辆工程[M-e1c2ce2958993553]；13.25 智慧交通[M-2a380b833198e212]；14.26 人工智能[M-4c7761d7934bcd93]；15.27 机器人工程[M-7c01d7e9c221638a],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按P0优先核PDF原页结构、字段缺口和官网冲突。,G-ba21c61b2f00edcb,STABLEGROUP-0268d15445954d5f
A033,中国传媒大学,A03313,13,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,3,1,2,0,0,0,0,5,V1-偏好专业优先线索,true,R1-P0整组先核,H0-无同代码历史线索,0,,,18,left,1.26 数字媒体技术（游戏科学与技术方向）[M-93d6111287b31e95]；2.27 智能科学与技术[M-03be14d5008a95f0]；3.28 数据科学与大数据技术[M-f588b8040b4edb64]；4.29 网络空间安全[M-d52b9b951aa3b3b1]；5.30 网络空间安全（AI 治理与视听安全方[M-fddc2e8a1a4582a1],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按P0优先核PDF原页结构、字段缺口和官网冲突。,G-2432826275c85956,STABLEGROUP-c4756a772fa4b3a6
