第一轮候选ID,第一轮层级,建议梯度,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组内专业序号,专业代号OCR,专业名称及备注短摘,专业偏好方向,再选科目OCR候选,专业计划数OCR候选,学费OCR候选,字段缺口数,字段缺口字段,人工核验优先级,人工核验强度,是否必须100%人工核验,PDF原页核验状态,湖北官方系统核验状态,高校官网证据匹配状态,来源页码,版面列,专业行ID,专业组出现ID
R1GROUP-b280f6ee17dd3904,S3-冲刺保留讨论,冲刺观察,K752,新疆师范大学,K75205,11,4,化学（师范类；办学地点：昆仑校区）,师范类相关,,,4500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,234,right,M-4050c77bc07a1ae4,G-7694bcd996e8e798
R1GROUP-b280f6ee17dd3904,S3-冲刺保留讨论,冲刺观察,K752,新疆师范大学,K75205,12,42,化学工程与工艺（办学地点：昆仑校区）,,,,4500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,234,right,M-423d7417e05d5bac,G-7694bcd996e8e798
R1GROUP-b280f6ee17dd3904,S3-冲刺保留讨论,冲刺观察,K752,新疆师范大学,K75205,13,43,环境工程（办学地点：昆仑校区）,,,,4500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,234,right,M-66047167e51d253e,G-7694bcd996e8e798
R1GROUP-b280f6ee17dd3904,S3-冲刺保留讨论,冲刺观察,K752,新疆师范大学,K75205,14,44,生物科学（师范类；办学地点：温泉校,师范类相关,,,4500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,234,right,M-b69ac4db4a5e575f,G-7694bcd996e8e798
R1GROUP-b280f6ee17dd3904,S3-冲刺保留讨论,冲刺观察,K752,新疆师范大学,K75205,15,45,生物技术（办学地点：温泉校区）,,,,4500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,234,right,M-94ae0b8c8b8a1b81,G-7694bcd996e8e798
R1GROUP-b280f6ee17dd3904,S3-冲刺保留讨论,冲刺观察,K752,新疆师范大学,K75205,16,46,生物工程（办学地点：温泉校区）,,,,4500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,234,right,M-8f062f820bbb1eea,G-7694bcd996e8e798
R1GROUP-b280f6ee17dd3904,S3-冲刺保留讨论,冲刺观察,K752,新疆师范大学,K75205,17,47,食品安全与检测（办学地点：温泉校,,,,4500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,234,right,M-c8f3a67e757d06c6,G-7694bcd996e8e798
R1GROUP-b31735f9bb657ded,S1-保底稳妥优先讨论,稳妥观察,F308,吕梁学院,F30805,1,08,物理学（师范类）,师范类相关,,2,4950,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,109,right,M-782794e5ecfddcbb,G-be57aa62705d47eb
R1GROUP-b31735f9bb657ded,S1-保底稳妥优先讨论,稳妥观察,F308,吕梁学院,F30805,2,09,化学（师范类）,师范类相关,,2,4950,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,109,right,M-86b7950d2662e7e4,G-be57aa62705d47eb
R1GROUP-b31735f9bb657ded,S1-保底稳妥优先讨论,稳妥观察,F308,吕梁学院,F30805,3,10,人工智能卫计算机科学与技术,计算机类相关,,2,4800,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,109,right,M-b5b9d3bcd83d2a04,G-be57aa62705d47eb
R1GROUP-b31735f9bb657ded,S1-保底稳妥优先讨论,稳妥观察,F308,吕梁学院,F30805,4,12,软件工程,计算机类相关,,3,5280,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,109,right,M-918e54ef86c5a0b3,G-be57aa62705d47eb
R1GROUP-b31735f9bb657ded,S1-保底稳妥优先讨论,稳妥观察,F308,吕梁学院,F30805,5,15,食品科学与工程,,「地理,2,5100,0,,P2-家庭费用调剂与三方闭环核,H2-自动官网核验后人工确认,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,109,right,M-70c2922cd40b07c5,G-be57aa62705d47eb
R1GROUP-b8c0598cde9d4b3c,S2-稳冲优先讨论,稳冲观察,C126,湖北文理学院,C12610,1,38,签堂器（含数学与应用数学、数据计算及应用专业；办学地点：隆中校区）,,化学 1275,259,4000,0,,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,74,right,M-2616fc56cde326b4,G-cad29fb7a08fd6ae
R1GROUP-b8c0598cde9d4b3c,S2-稳冲优先讨论,稳冲观察,C126,湖北文理学院,C12610,2,39,机械类（含机械设计制造及其自动化留能制造工程专业；办学地点：隆中衣区）,,,327,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,74,right,M-367da5ba7b5e9889,G-cad29fb7a08fd6ae
R1GROUP-b8c0598cde9d4b3c,S2-稳冲优先讨论,稳冲观察,C126,湖北文理学院,C12610,3,40,车辆工程（新能源汽车；办学地点：隆中校区）,,,91,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,74,right,M-bc18b9edc3e83b93,G-cad29fb7a08fd6ae
R1GROUP-b8c0598cde9d4b3c,S2-稳冲优先讨论,稳冲观察,C126,湖北文理学院,C12610,4,41,智能车辆工程（办学地点：隆中校区）,,,80,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,74,right,M-9f85e89e0253aa5f,G-cad29fb7a08fd6ae
R1GROUP-b8c0598cde9d4b3c,S2-稳冲优先讨论,稳冲观察,C126,湖北文理学院,C12610,5,42,电子信息类（含电子信息工程、通信工程专业；办学地点：隆中校区）,,,266,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,74,right,M-eb5df77c302d324f,G-cad29fb7a08fd6ae
R1GROUP-b8c0598cde9d4b3c,S2-稳冲优先讨论,稳冲观察,C126,湖北文理学院,C12610,6,43,软件工程（办学地点：隆中校区）,计算机类相关,,96,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,74,right,M-aed4ea4898eb8d2f,G-cad29fb7a08fd6ae
R1GROUP-b8c0598cde9d4b3c,S2-稳冲优先讨论,稳冲观察,C126,湖北文理学院,C12610,7,44,物联网工程（办学地点：隆中校区）,计算机类相关,,86,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,74,right,M-03a5c2fc11e2845d,G-cad29fb7a08fd6ae
R1GROUP-b8c0598cde9d4b3c,S2-稳冲优先讨论,稳冲观察,C126,湖北文理学院,C12610,8,45,交通设备与控制工程（办学地点：隆中校区）,,,41,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,74,right,M-7a3ac15da4148022,G-cad29fb7a08fd6ae
R1GROUP-b8c0598cde9d4b3c,S2-稳冲优先讨论,稳冲观察,C126,湖北文理学院,C12610,9,46,智慧交通（办学地点：隆中校区）,,,29,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,74,right,M-1b3d90448cceb778,G-cad29fb7a08fd6ae
R1GROUP-b8f50995d09143f6,S1-保底稳妥优先讨论,保底观察,K784,新疆工业学院,K78401,1,01,材料科学与工程02（电子信息工程,,化学,4,4500,0,,P2-家庭费用调剂与三方闭环核,H2-自动官网核验后人工确认,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,237,right,M-9da3b1df36c79dd2,G-de5cf3dab5a124b1
R1GROUP-b8f50995d09143f6,S1-保底稳妥优先讨论,保底观察,K784,新疆工业学院,K78401,2,03,测绘工程,,,,4500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,237,right,M-ef2ce351be9830b8,G-de5cf3dab5a124b1
R1GROUP-b8f50995d09143f6,S1-保底稳妥优先讨论,保底观察,K784,新疆工业学院,K78401,3,04,计算机科学与技术,计算机类相关,,,4500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,237,right,M-008f95c75153b257,G-de5cf3dab5a124b1
R1GROUP-b8f50995d09143f6,S1-保底稳妥优先讨论,保底观察,K784,新疆工业学院,K78401,4,05,物联网工程,计算机类相关,,,4500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,237,right,M-ca9e544e431167fe,G-de5cf3dab5a124b1
R1GROUP-b8f50995d09143f6,S1-保底稳妥优先讨论,保底观察,K784,新疆工业学院,K78401,5,06,数据科学与大数据技术,计算机类相关,,,4500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,237,right,M-3f310cbe7f53ab87,G-de5cf3dab5a124b1
R1GROUP-b8f50995d09143f6,S1-保底稳妥优先讨论,保底观察,K784,新疆工业学院,K78401,6,07,新能源科学与工程,,,,4500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,237,right,M-5c47c8190eb45b4c,G-de5cf3dab5a124b1
R1GROUP-b8f50995d09143f6,S1-保底稳妥优先讨论,保底观察,K784,新疆工业学院,K78401,7,08,新能源材料与器件,,,,4500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,237,right,M-61e41e16e49ba651,G-de5cf3dab5a124b1
R1GROUP-b8f50995d09143f6,S1-保底稳妥优先讨论,保底观察,K784,新疆工业学院,K78401,8,09,资源勘查工程,,,42,4500,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,237,right,M-def5e90d2dad39a6,G-de5cf3dab5a124b1
R1GROUP-c286f6bcdd4c4225,S1-保底稳妥优先讨论,稳妥观察,K752,新疆师范大学,K75204,1,21,经济学（办学地点：温泉校区）,,,,2,2,再选科目；专业计划数,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,234,right,M-0d000bd51e5e062f,G-609600f78134eb64
R1GROUP-c286f6bcdd4c4225,S1-保底稳妥优先讨论,稳妥观察,K752,新疆师范大学,K75204,2,22,国际经济与贸易（办学地点：温泉校区）,,,,4000,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,234,right,M-b6d1beabbc6afac1,G-609600f78134eb64
R1GROUP-c286f6bcdd4c4225,S1-保底稳妥优先讨论,稳妥观察,K752,新疆师范大学,K75204,3,23,人力资源管理（办学地点：温泉校区）,,,,4000,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,234,right,M-ad49805fb7bce714,G-609600f78134eb64
R1GROUP-c286f6bcdd4c4225,S1-保底稳妥优先讨论,稳妥观察,K752,新疆师范大学,K75204,4,24,国际商务（办学地点：温泉校区）,,,,4000,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,234,right,M-d96dfaf2b90100ff,G-609600f78134eb64
R1GROUP-c286f6bcdd4c4225,S1-保底稳妥优先讨论,稳妥观察,K752,新疆师范大学,K75204,5,25,数字经济（办学地点：温泉校区）,,,,3,2,再选科目；专业计划数,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,234,right,M-a7caaa46604d1f48,G-609600f78134eb64
R1GROUP-c286f6bcdd4c4225,S1-保底稳妥优先讨论,稳妥观察,K752,新疆师范大学,K75204,6,26,小学教育（师范类；办学地点：温泉校,师范类相关,,,4000,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,234,right,M-cc2aa6182bd8fe39,G-609600f78134eb64
R1GROUP-c286f6bcdd4c4225,S1-保底稳妥优先讨论,稳妥观察,K752,新疆师范大学,K75204,7,27,汉语言文学（师范类；办学地点：温泉校区）,师范类相关,,,4000,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,234,right,M-58f91514b2e0c9d4,G-609600f78134eb64
R1GROUP-c286f6bcdd4c4225,S1-保底稳妥优先讨论,稳妥观察,K752,新疆师范大学,K75204,8,28,英语（师范类：外语语种：英语：办学地点：温泉校区）,师范类相关,,,4900,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,234,right,M-ec71e8b3f5a60790,G-609600f78134eb64
R1GROUP-c286f6bcdd4c4225,S1-保底稳妥优先讨论,稳妥观察,K752,新疆师范大学,K75204,9,29,心理学（师范类：办学地点：温泉校区）,师范类相关,,,4500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,234,right,M-9133d28829702db3,G-609600f78134eb64
R1GROUP-c286f6bcdd4c4225,S1-保底稳妥优先讨论,稳妥观察,K752,新疆师范大学,K75204,10,30,应用心理学（办学地点：温泉校区）,,化学,,4500,1,专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,234,right,M-556b06eeef7c9fc2,G-609600f78134eb64
R1GROUP-c48aa378bd1587ce,S1-保底稳妥优先讨论,稳妥观察,C116,湖北科技学院,C11613,1,65,物理学（师范类）,师范类相关,,25,4000,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,72,right,M-d119b6248eff9065,G-14c1ff429c4dabd1
R1GROUP-c48aa378bd1587ce,S1-保底稳妥优先讨论,稳妥观察,C116,湖北科技学院,C11613,2,66,化学（师范类）,师范类相关,,22,4000,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,72,right,M-1cf8f532a3ef19d0,G-14c1ff429c4dabd1
R1GROUP-c48aa378bd1587ce,S1-保底稳妥优先讨论,稳妥观察,C116,湖北科技学院,C11613,3,67,生物科学（师范炎）,师范类相关,,80,25,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,72,right,M-e39e2e8e768cb1e6,G-14c1ff429c4dabd1
R1GROUP-c48aa378bd1587ce,S1-保底稳妥优先讨论,稳妥观察,C116,湖北科技学院,C11613,4,68,数学与应用数学（师范类）,师范类相关,,80,4000,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,72,right,M-797adf8310363549,G-14c1ff429c4dabd1
R1GROUP-cbff23022f258a24,S1-保底稳妥优先讨论,稳妥观察,C151,汉江师范学院,C15108,1,24,科学教育（师范类：办学地点：校本部）,师范类相关,,38,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,81,left,M-1589a255f636a226,G-5522fc6f61f2fa08
R1GROUP-cbff23022f258a24,S1-保底稳妥优先讨论,稳妥观察,C151,汉江师范学院,C15108,2,25,艺术教育（师范类：办学地点：校本部）,师范类相关,,8,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,81,left,M-736a86a4c5d51281,G-5522fc6f61f2fa08
R1GROUP-cbff23022f258a24,S1-保底稳妥优先讨论,稳妥观察,C151,汉江师范学院,C15108,3,26,学前教育（师范类：办学地点：校本部不招色盲、色弱考生，详见院校章程）,师范类相关,,15,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,81,left,M-1f67d3e4be6e37fa,G-5522fc6f61f2fa08
R1GROUP-cbff23022f258a24,S1-保底稳妥优先讨论,稳妥观察,C151,汉江师范学院,C15108,4,27,小学教育（师范类；办学地点：校本部）,师范类相关,,10,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,81,left,M-ad6a3781f1eefcb1,G-5522fc6f61f2fa08
R1GROUP-cbff23022f258a24,S1-保底稳妥优先讨论,稳妥观察,C151,汉江师范学院,C15108,5,28,汉语言文学（师范类；办学地点：校本,师范类相关,,32,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,81,left,M-90571045abefddcf,G-5522fc6f61f2fa08
