第一闭环人工核验字段ID,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,人工核验包序号,稳定基座第一闭环明细任务ID,来源页码,版面列,页码版面键,专业行ID,专业组出现ID,院校代码,字段名,字段映射状态,字段事实状态,字段核验优先级,字段PDF核验状态,字段湖北官方核验状态,字段事实闭环等级,字段事实阻断等级,字段事实缺口类型,PDF原页证据状态,OCR提示状态,机器坐标提示状态,高校辅证证据状态,冲突状态,核验动作层级,执行泳道,当前阻断原因,下一步核验动作,公开人工记录栏,公开填写边界,公开安全策略
FCMV-FIELD-67273ba6ce0b3096,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,33,FIRSTDETAIL-844eebd62e0ea14a,226,left,226-left,M-eb18c68df6af2f4d,G-01338c1d774310d5,K486,再选科目,M1-已映射字段事实核验任务,K1-字段缺口有候选待PDF原页和官方核验,P1-字段有候选回看原页和官方,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L1-两字段缺口优先补证,Q1-字段缺口有候选待人工核验,再选科目；专业计划数,P2-有PDFOCR提示，仍待PDF原页人工确认,O2-高校有线索但PDFOCR缺候选,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C1-高校补缺线索，PDF原页缺候选需人工看图,N1-高校补缺线索回PDF原页,E1-计划数补缺或偏大优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验,回看PDF原页补专业计划数/学费/选科，再用高校辅证作差异解释，最后核湖北官方侧。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-727d91ac805aaddd,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,33,FIRSTDETAIL-844eebd62e0ea14a,226,left,226-left,M-eb18c68df6af2f4d,G-01338c1d774310d5,K486,学费,M1-已映射字段事实核验任务,K2-OCR候选存在但三方核验未闭环,P3-OCR齐全字段三方闭环,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L1-两字段缺口优先补证,Q1-字段缺口有候选待人工核验,再选科目；专业计划数,P2-有PDFOCR提示，仍待PDF原页人工确认,O2-高校有线索但PDFOCR缺候选,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C1-高校补缺线索，PDF原页缺候选需人工看图,N1-高校补缺线索回PDF原页,E1-计划数补缺或偏大优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验,回看PDF原页补专业计划数/学费/选科，再用高校辅证作差异解释，最后核湖北官方侧。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-8d375ffa2a89cbf4,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,33,FIRSTDETAIL-88c7883b4b4503f6,226,left,226-left,M-de96b2c78977c1f5,G-01338c1d774310d5,K486,专业计划数,M1-已映射字段事实核验任务,K0-字段缺口无候选需原页重读,P0-字段无候选原页重读,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L1-两字段缺口优先补证,Q1-字段缺口有候选待人工核验,再选科目；专业计划数,P2-有PDFOCR提示，仍待PDF原页人工确认,O2-高校有线索但PDFOCR缺候选,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C1-高校补缺线索，PDF原页缺候选需人工看图,N1-高校补缺线索回PDF原页,E1-计划数补缺或偏大优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验；字段无稳定提示需原页重读,回看PDF原页补专业计划数/学费/选科，再用高校辅证作差异解释，最后核湖北官方侧。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-89127c6c8be8565c,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,33,FIRSTDETAIL-88c7883b4b4503f6,226,left,226-left,M-de96b2c78977c1f5,G-01338c1d774310d5,K486,再选科目,M1-已映射字段事实核验任务,K1-字段缺口有候选待PDF原页和官方核验,P1-字段有候选回看原页和官方,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L1-两字段缺口优先补证,Q1-字段缺口有候选待人工核验,再选科目；专业计划数,P2-有PDFOCR提示，仍待PDF原页人工确认,O2-高校有线索但PDFOCR缺候选,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C1-高校补缺线索，PDF原页缺候选需人工看图,N1-高校补缺线索回PDF原页,E1-计划数补缺或偏大优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验,回看PDF原页补专业计划数/学费/选科，再用高校辅证作差异解释，最后核湖北官方侧。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-a5238547e025edb8,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,33,FIRSTDETAIL-88c7883b4b4503f6,226,left,226-left,M-de96b2c78977c1f5,G-01338c1d774310d5,K486,学费,M1-已映射字段事实核验任务,K2-OCR候选存在但三方核验未闭环,P3-OCR齐全字段三方闭环,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L1-两字段缺口优先补证,Q1-字段缺口有候选待人工核验,再选科目；专业计划数,P2-有PDFOCR提示，仍待PDF原页人工确认,O2-高校有线索但PDFOCR缺候选,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C1-高校补缺线索，PDF原页缺候选需人工看图,N1-高校补缺线索回PDF原页,E1-计划数补缺或偏大优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验,回看PDF原页补专业计划数/学费/选科，再用高校辅证作差异解释，最后核湖北官方侧。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-f4cf4e71b3585491,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,33,FIRSTDETAIL-88d1b347fbb30275,226,left,226-left,M-9807e5b6e5757591,G-01338c1d774310d5,K486,专业计划数,M1-已映射字段事实核验任务,K0-字段缺口无候选需原页重读,P0-字段无候选原页重读,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L1-两字段缺口优先补证,Q1-字段缺口有候选待人工核验,再选科目；专业计划数,P2-有PDFOCR提示，仍待PDF原页人工确认,O2-高校有线索但PDFOCR缺候选,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C1-高校补缺线索，PDF原页缺候选需人工看图,N1-高校补缺线索回PDF原页,E1-计划数补缺或偏大优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验；字段无稳定提示需原页重读,回看PDF原页补专业计划数/学费/选科，再用高校辅证作差异解释，最后核湖北官方侧。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-f097c8dde0a2acd7,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,33,FIRSTDETAIL-88d1b347fbb30275,226,left,226-left,M-9807e5b6e5757591,G-01338c1d774310d5,K486,再选科目,M1-已映射字段事实核验任务,K1-字段缺口有候选待PDF原页和官方核验,P1-字段有候选回看原页和官方,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L1-两字段缺口优先补证,Q1-字段缺口有候选待人工核验,再选科目；专业计划数,P2-有PDFOCR提示，仍待PDF原页人工确认,O2-高校有线索但PDFOCR缺候选,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C1-高校补缺线索，PDF原页缺候选需人工看图,N1-高校补缺线索回PDF原页,E1-计划数补缺或偏大优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验,回看PDF原页补专业计划数/学费/选科，再用高校辅证作差异解释，最后核湖北官方侧。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-be1b4a71477a02c4,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,33,FIRSTDETAIL-88d1b347fbb30275,226,left,226-left,M-9807e5b6e5757591,G-01338c1d774310d5,K486,学费,M1-已映射字段事实核验任务,K2-OCR候选存在但三方核验未闭环,P3-OCR齐全字段三方闭环,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L1-两字段缺口优先补证,Q1-字段缺口有候选待人工核验,再选科目；专业计划数,P2-有PDFOCR提示，仍待PDF原页人工确认,O2-高校有线索但PDFOCR缺候选,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C1-高校补缺线索，PDF原页缺候选需人工看图,N1-高校补缺线索回PDF原页,E1-计划数补缺或偏大优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验,回看PDF原页补专业计划数/学费/选科，再用高校辅证作差异解释，最后核湖北官方侧。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-d6e2435ef25815ac,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,33,FIRSTDETAIL-890f406b7b9b56e5,226,left,226-left,M-fa76362af83034d1,G-052b32c1ecd65258,K485,再选科目,M1-已映射字段事实核验任务,K2-OCR候选存在但三方核验未闭环,P3-OCR齐全字段三方闭环,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L3-单字段缺口无候选需重读,Q0-字段缺口无候选阻断,专业计划数,P2-有PDFOCR提示，仍待PDF原页人工确认,O3-仅PDFOCR候选待人工核页,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C3-仅PDFOCR候选，需人工核页,N4-PDFOCR候选人工确认,E1-计划数补缺或偏大优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验,按PDFOCR候选逐项人工确认，不能自动写回。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCMV-FIELD-38a6c395583af766,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_manual_verification_workbook,第一闭环字段人工核验项,第一闭环明细任务×待核字段,false,false,false,false,false,false,false,false,33,FIRSTDETAIL-890f406b7b9b56e5,226,left,226-left,M-fa76362af83034d1,G-052b32c1ecd65258,K485,学费,M1-已映射字段事实核验任务,K2-OCR候选存在但三方核验未闭环,P3-OCR齐全字段三方闭环,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,L3-单字段缺口无候选需重读,Q0-字段缺口无候选阻断,专业计划数,P2-有PDFOCR提示，仍待PDF原页人工确认,O3-仅PDFOCR候选待人工核页,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,C3-仅PDFOCR候选，需人工核页,N4-PDFOCR候选人工确认,E1-计划数补缺或偏大优先核验,PDF原页未完成逐字段核页；湖北官方系统或省招办计划未核验,按PDFOCR候选逐项人工确认，不能自动写回。,留空；字段具体内容只允许写入私有复核表，不写入公开仓库。,公开表只保留状态、计数、ID和SHA；具体核验内容、字段内容、OCR原文和截图路径不得填入公开仓库。,not_final；for_manual_execution_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
