第一闭环事实核验包明细ID,第一闭环事实核验包ID,来源第一闭环事实范围缺口账本,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,包内事实序号,核验包序号,核验波次,核验泳道,第一闭环事实范围缺口公开账本ID,事实域,事实类型,事实粒度,事实闭环状态,稳定基座第一闭环明细任务ID,第一闭环字段事实公开账本ID,第一闭环下一步动作ID,第一闭环证据状态公开账本ID,稳定基座第一闭环页列包ID,来源页码,版面列,页码版面键,专业行ID,专业组出现ID,院校代码,任务来源类型,字段名,执行泳道,核验动作层级,页列主阻断,事实缺口桶,是否需要人工看图,是否需要双人复核,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网源状态,字段事实写回状态,事实对象集合SHA256,公开安全策略
FIRSTFACTITEM-3af6a4c4458572e3,FIRSTFACTPKT-60bd8ba7aaacbcda,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,3,17,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-fe011b88aeae4491,字段事实,字段事实-专业计划数,第一闭环任务×字段,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-5d809871adac9548,FIRSTFACT-cdb305d0e97a7836,FIRSTNEXT-887a922345e3ecaa,FIRSTEVID-a6738feb6fec3af5,FIRSTPAGE-45d30b827811919c,57,left,057-left,M-89b74b497cad2e7f,G-3e1e79ed3becc5d0,A197,自动官网辅证任务,专业计划数,E2-官网未匹配专业名归属核验,N4-PDFOCR候选人工确认,B3-仅PDFOCR候选待人工确认,G0-关键字段待闭环,false,false,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,a08e38514c3429460bf35363e04cded87cfa910d5fea1814773b28c2009d0d70,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-8d9b60e7cc8a9da8,FIRSTFACTPKT-60bd8ba7aaacbcda,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,4,17,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-a7926351e0206337,字段事实,字段事实-学费,第一闭环任务×字段,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-5d809871adac9548,FIRSTFACT-a63090a09956df4a,FIRSTNEXT-887a922345e3ecaa,FIRSTEVID-a6738feb6fec3af5,FIRSTPAGE-45d30b827811919c,57,left,057-left,M-89b74b497cad2e7f,G-3e1e79ed3becc5d0,A197,自动官网辅证任务,学费,E2-官网未匹配专业名归属核验,N4-PDFOCR候选人工确认,B3-仅PDFOCR候选待人工确认,G0-关键字段待闭环,false,false,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,4d1a4ba4380693f2ad1feee390759c29f163a03110fe70d2789d4752181e7f5a,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-78ee30337ee568bd,FIRSTFACTPKT-44324c032496fc3e,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,1,18,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-80492287db8b633a,专业名归属,专业名归属事实,第一闭环任务×专业名归属,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-b8f81184c5e60a30,,FIRSTNEXT-70c8601982f89ec3,FIRSTEVID-56a5ec40217dff73,FIRSTPAGE-93ec45e4e888f97d,81,left,081-left,M-41b02b5d8de0b251,G-c17bbc8198fca6e9,C150,自动官网辅证任务,专业计划数；学费,E2-官网未匹配专业名归属核验,N4-PDFOCR候选人工确认,B3-仅PDFOCR候选待人工确认,G1-专业名归属待闭环,false,false,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,9e5a33c752e82134b62fe23fcfbabc2891573221dfee3287104f69fb99921592,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-2f37343c601f91a7,FIRSTFACTPKT-44324c032496fc3e,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,2,18,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-63950344696167b2,专业组边界,专业组边界事实,PDF页码×版面列×专业组边界,F0-待原页与湖北官方侧闭环,,,,,FIRSTPAGE-93ec45e4e888f97d,81,left,081-left,,,,,,E2-官网未匹配专业名归属核验,N4-PDFOCR候选人工确认×1,B3-仅PDFOCR候选待人工确认,G2-专业组边界待闭环,false,false,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,6c49ba1bbd1f7bc17903352d50b8b6a95f032329438c0407d3a1847124852130,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-41fc446e03d37c2a,FIRSTFACTPKT-44324c032496fc3e,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,3,18,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-4943b3320b5dffa5,字段事实,字段事实-专业计划数,第一闭环任务×字段,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-b8f81184c5e60a30,FIRSTFACT-691ddf662b33e4e0,FIRSTNEXT-70c8601982f89ec3,FIRSTEVID-56a5ec40217dff73,FIRSTPAGE-93ec45e4e888f97d,81,left,081-left,M-41b02b5d8de0b251,G-c17bbc8198fca6e9,C150,自动官网辅证任务,专业计划数,E2-官网未匹配专业名归属核验,N4-PDFOCR候选人工确认,B3-仅PDFOCR候选待人工确认,G0-关键字段待闭环,false,false,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,550f4a86907f897037a2b342bbde30aba954f2589b4381b67452cc8e0b1e2537,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-70478242abae6ec8,FIRSTFACTPKT-44324c032496fc3e,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,4,18,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-5385c59b6870da65,字段事实,字段事实-学费,第一闭环任务×字段,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-b8f81184c5e60a30,FIRSTFACT-9ee598d3db6ad891,FIRSTNEXT-70c8601982f89ec3,FIRSTEVID-56a5ec40217dff73,FIRSTPAGE-93ec45e4e888f97d,81,left,081-left,M-41b02b5d8de0b251,G-c17bbc8198fca6e9,C150,自动官网辅证任务,学费,E2-官网未匹配专业名归属核验,N4-PDFOCR候选人工确认,B3-仅PDFOCR候选待人工确认,G0-关键字段待闭环,false,false,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,29b2d8170f27cbec9f4ad71b7b29da00e1974bf0cc2529b12d294bca2c874efa,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-3890fd3f6e8ff9a5,FIRSTFACTPKT-6acb65e105327ca2,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,1,19,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-e2ee6fa5ff93a061,专业名归属,专业名归属事实,第一闭环任务×专业名归属,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-18660b6d4586b693,,FIRSTNEXT-de17c2f964863b00,FIRSTEVID-139fa8edf5a43add,FIRSTPAGE-4a89eabd9dcaa967,96,right,096-right,M-ba76e18b079d513f,G-954865af1940403b,F099,自动官网辅证任务,学费,E2-官网未匹配专业名归属核验,N4-PDFOCR候选人工确认,B3-仅PDFOCR候选待人工确认,G1-专业名归属待闭环,false,false,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,ebd1e96089a65e471ca83c22b9df73882e5352c7faf8afa5f02d2ddca1983f89,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-a822ce0f3bc8bf4c,FIRSTFACTPKT-6acb65e105327ca2,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,2,19,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-82f5e74afeaa4ab2,专业组边界,专业组边界事实,PDF页码×版面列×专业组边界,F0-待原页与湖北官方侧闭环,,,,,FIRSTPAGE-4a89eabd9dcaa967,96,right,096-right,,,,,,E2-官网未匹配专业名归属核验,N4-PDFOCR候选人工确认×1,B3-仅PDFOCR候选待人工确认,G2-专业组边界待闭环,false,false,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,219ab39abe16186060f7d335095d7997f153947a5bf1fef543e13fafda478eab,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-ef817a1b7f37a21e,FIRSTFACTPKT-6acb65e105327ca2,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,3,19,W1-专业名归属优先,先核专业行归属和专业组边界，再进入字段事实判断。,FIRSTSCOPE-8382b89e7170b35b,字段事实,字段事实-学费,第一闭环任务×字段,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-18660b6d4586b693,FIRSTFACT-e0b3a00039bfa1b7,FIRSTNEXT-de17c2f964863b00,FIRSTEVID-139fa8edf5a43add,FIRSTPAGE-4a89eabd9dcaa967,96,right,096-right,M-ba76e18b079d513f,G-954865af1940403b,F099,自动官网辅证任务,学费,E2-官网未匹配专业名归属核验,N4-PDFOCR候选人工确认,B3-仅PDFOCR候选待人工确认,G0-关键字段待闭环,false,false,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,b3b7f5f696d5bb3b841e6d92b59db4fc43352deee3a01c84487d5a5116a35371,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-4546d37fae7f03e3,FIRSTFACTPKT-3d2f396206477def,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,1,20,W2-缺候选人工看图,先人工看PDF原页补定位，再决定字段事实是否可进入三方闭环。,FIRSTSCOPE-3b56045753fbf955,专业组边界,专业组边界事实,PDF页码×版面列×专业组边界,F0-待原页与湖北官方侧闭环,,,,,FIRSTPAGE-551d0b213dbd2529,109,left,109-left,,,,,,E1-计划数补缺或偏大优先核验,N3-无稳定候选人工看图×4；N5-多源一致仍待湖北官方侧×4,B1-缺PDFOCR候选需人工看图,G2-专业组边界待闭环,true,false,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,6b3454175684d720253bfe5c0338b417c0115c132f802ecd72cd5c66a9d0355f,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-f9d7a4401a45e050,FIRSTFACTPKT-3d2f396206477def,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,2,20,W2-缺候选人工看图,先人工看PDF原页补定位，再决定字段事实是否可进入三方闭环。,FIRSTSCOPE-2f85ce0286f69b3b,字段事实,字段事实-专业计划数,第一闭环任务×字段,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-2038c10c7b1108c6,FIRSTFACT-ef88adc07ccf3022,FIRSTNEXT-73e1714691afe9a9,FIRSTEVID-25f853b1409c7545,FIRSTPAGE-551d0b213dbd2529,109,left,109-left,M-b11b9f49fcb51333,G-3ed22abc87c8dac2,F305,P0人工字段任务,专业计划数,E1-计划数补缺或偏大优先核验,N3-无稳定候选人工看图,B1-缺PDFOCR候选需人工看图,G0-关键字段待闭环,true,true,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,01ade031637b5ded74180e3b64d712d819c0a829fa9ffadc22ff27a4ed02d812,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-3005caf01cf51045,FIRSTFACTPKT-3d2f396206477def,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,3,20,W2-缺候选人工看图,先人工看PDF原页补定位，再决定字段事实是否可进入三方闭环。,FIRSTSCOPE-32e37886e5077350,字段事实,字段事实-专业计划数,第一闭环任务×字段,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-0343054865ae6f8f,FIRSTFACT-a6cca952dba1ef27,FIRSTNEXT-d7aae497a883ee5a,FIRSTEVID-421c64e14e58c60c,FIRSTPAGE-551d0b213dbd2529,109,left,109-left,M-68e8615d3ab753b9,G-3ed22abc87c8dac2,F305,P0人工字段任务,专业计划数,E1-计划数补缺或偏大优先核验,N3-无稳定候选人工看图,B1-缺PDFOCR候选需人工看图,G0-关键字段待闭环,true,true,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,59265b91ceed00814261e3a5eb18b99d2b3de28a7a23674158ac9c4320ec66cf,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-63e5cef36eb0d7d2,FIRSTFACTPKT-3d2f396206477def,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,4,20,W2-缺候选人工看图,先人工看PDF原页补定位，再决定字段事实是否可进入三方闭环。,FIRSTSCOPE-37c1434d42d0e648,字段事实,字段事实-专业计划数,第一闭环任务×字段,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-9fb134ed7e2c215d,FIRSTFACT-f56b1ab8dafb6079,FIRSTNEXT-e1ef88b337ebfa15,FIRSTEVID-8ebc9f77ccc58e68,FIRSTPAGE-551d0b213dbd2529,109,left,109-left,M-6eb339aae881b3aa,G-3ed22abc87c8dac2,F305,P0人工字段任务,专业计划数,E1-计划数补缺或偏大优先核验,N3-无稳定候选人工看图,B1-缺PDFOCR候选需人工看图,G0-关键字段待闭环,true,false,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,91aeb1e27496c7588a2d6b38598e254c79fbc039a76644243957af7142094526,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
FIRSTFACTITEM-adafe010955558b5,FIRSTFACTPKT-3d2f396206477def,data/working/issue19-stable-foundation-first-closure-fact-scope-gap-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_stable_foundation_first_closure_fact_verification_packets_items,第一闭环页列事实核验包明细,核验包×事实范围,false,false,false,false,false,false,false,false,5,20,W2-缺候选人工看图,先人工看PDF原页补定位，再决定字段事实是否可进入三方闭环。,FIRSTSCOPE-3a7948073ac31afa,字段事实,字段事实-专业计划数,第一闭环任务×字段,F0-待原页与湖北官方侧闭环,FIRSTDETAIL-f0c16ae7f65a6b84,FIRSTFACT-9bf1c2b959a9a478,FIRSTNEXT-6e643a5e34620de6,FIRSTEVID-4f34690fb1b460eb,FIRSTPAGE-551d0b213dbd2529,109,left,109-left,M-51215ebfd6e9c1fb,G-3ed22abc87c8dac2,F305,P0人工字段任务,专业计划数,E1-计划数补缺或偏大优先核验,N3-无稳定候选人工看图,B1-缺PDFOCR候选需人工看图,G0-关键字段待闭环,true,false,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,a856717b3a88d21497dc59bb9fbafe0b9df77c9284ba8d3075f156925eda72b8,公开层只保存事实范围ID、页列、状态桶和SHA；不保存字段明细值、识别正文或私有材料。
