来源期号,来源PDF_SHA256,数据阶段,最终可用,核验状态,专业核验任务ID,候选V3入口ID,复核批次,入口类型,院校代码,院校名称OCR,2026院校专业组代码,专业组出现ID,来源页码,私有页图证据编号,专业明细来源,专业行来源,专业行ID,专业组内专业序号,专业代号OCR,专业名称及备注OCR,再选科目OCR候选,专业计划数OCR候选,专业计划数是否纯数字,学费OCR候选,学费OCR数字候选,学费是否纯数字,专业偏好方向,专业风险类型,专业字段完整性标记,专业行结构异常数,专业行高严重结构异常数,逐专业复核优先级,机器专业接受度初判,机器阻断或待核原因,调剂影响初判,PDF专业代号确认值,PDF专业名称确认值,PDF计划数确认值,PDF学费确认值,PDF选科确认值,湖北官方系统确认值,高校官网章程确认值,家庭接受度人工结论,调剂影响人工结论,私有证据编号,字段核验状态,是否阻断组升级,可进入最终专业列表,下一步
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-ee9a35f90f7acd35,V3-bb0f1d5ad7be3085,B1-数字媒体技术优先核页,家庭筛选扩展,K345,云南大学,K34509,G-cef0e378cb02322e,217,page-217,family_fit_full_ocr,family_fit_major_detail,M-59c4565d5a83c389,7,48,智能科学与技术（办学地点：呈贡校,娶,4,是,5000,5000,是,计算机类相关,,,0,0,P0-逐专业必须核页,优先了解-命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-2033a27df26b761a,V3-bb0f1d5ad7be3085,B1-数字媒体技术优先核页,家庭筛选扩展,K345,云南大学,K34509,G-cef0e378cb02322e,217,page-217,family_fit_full_ocr,family_fit_major_detail,M-f8b3503177511f1d,8,49,软件工程（第三、四学年学费 12000元/年：办学地点：呈贡校区）,,2,是,5000,5000,是,计算机类相关,,missing_subject_candidate,0,0,P0-逐专业必须核页,优先了解-命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-020b522a3c2571fa,V3-bb0f1d5ad7be3085,B1-数字媒体技术优先核页,家庭筛选扩展,K345,云南大学,K34509,G-cef0e378cb02322e,217,page-217,family_fit_full_ocr,family_fit_major_detail,M-02941aeaa51db52f,9,50,数字媒体技术（第三、四学年学费12000元/年：办学地点：皇贡校区）,,2,是,5000,5000,是,数字媒体技术,,missing_subject_candidate,0,0,P0-逐专业必须核页,优先了解-命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-1ff990ab49e3258c,V3-bb0f1d5ad7be3085,B1-数字媒体技术优先核页,家庭筛选扩展,K345,云南大学,K34509,G-cef0e378cb02322e,217,page-217,family_fit_full_ocr,family_fit_major_detail,M-2c63c040e4be768c,10,51,网络空间安全（第三、四学年学费12000元/年：办学地点：星贡校区）,,2,是,5000,5000,是,,,missing_subject_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-601493680c40f9b3,V3-bb0f1d5ad7be3085,B1-数字媒体技术优先核页,家庭筛选扩展,K345,云南大学,K34509,G-cef0e378cb02322e,217,page-217,family_fit_full_ocr,family_fit_major_detail,M-20f4633ff6570bae,11,52,人王智能（第三、四学年学费 12000元/年：办学地点：呈贡校区）,,,否,5000,5000,是,,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,计划数字段非纯数字或缺失,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-a6c514b8ce435473,V3-840052d7b54a54f7,B1-数字媒体技术优先核页,家庭筛选扩展,K486,西安邮电大学,K48603,G-01338c1d774310d5,226,page-226,family_fit_full_ocr,family_fit_major_detail,M-b23da168ecf3a69d,1,08,计算机科学与技术（办学地点：长安校,,,否,6480,6480,是,计算机类相关,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,优先了解-命中当前偏好方向,计划数字段非纯数字或缺失,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-30fe4be6c84117cd,V3-840052d7b54a54f7,B1-数字媒体技术优先核页,家庭筛选扩展,K486,西安邮电大学,K48603,G-01338c1d774310d5,226,page-226,family_fit_full_ocr,family_fit_major_detail,M-b26306df48aeae35,2,09,通信工程（办学地点：长安校区）,,,否,6480,6480,是,,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,计划数字段非纯数字或缺失,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-8ad50faf070490d5,V3-840052d7b54a54f7,B1-数字媒体技术优先核页,家庭筛选扩展,K486,西安邮电大学,K48603,G-01338c1d774310d5,226,page-226,family_fit_full_ocr,family_fit_major_detail,M-59f2fe4937c929af,3,10,电信工程及管理（办学地点：长安校,,,否,6000,6000,是,,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,计划数字段非纯数字或缺失,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-dde33d715d0b8bac,V3-840052d7b54a54f7,B1-数字媒体技术优先核页,家庭筛选扩展,K486,西安邮电大学,K48603,G-01338c1d774310d5,226,page-226,family_fit_full_ocr,family_fit_major_detail,M-697f5f955ecc00c8,4,11,集成电路设计与集成系统（办学地点：长安校区）,,,否,6480,6480,是,,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,计划数字段非纯数字或缺失,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-7e3804147424e805,V3-840052d7b54a54f7,B1-数字媒体技术优先核页,家庭筛选扩展,K486,西安邮电大学,K48603,G-01338c1d774310d5,226,page-226,family_fit_full_ocr,family_fit_major_detail,M-c3ff06ecc81ab136,5,12,微电子科学与工程（办学地点：长安校,,,否,6480,6480,是,,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,计划数字段非纯数字或缺失,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-7bbad30e3a9d0ec0,V3-840052d7b54a54f7,B1-数字媒体技术优先核页,家庭筛选扩展,K486,西安邮电大学,K48603,G-01338c1d774310d5,226,page-226,family_fit_full_ocr,family_fit_major_detail,M-c1f8f0fd7414b38f,6,13,电子信息工程（办学地点：长安校区）,,,否,6480,6480,是,,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,计划数字段非纯数字或缺失,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-2c7a0d2340b35f1a,V3-840052d7b54a54f7,B1-数字媒体技术优先核页,家庭筛选扩展,K486,西安邮电大学,K48603,G-01338c1d774310d5,226,page-226,family_fit_full_ocr,family_fit_major_detail,M-b55b42a0731954d9,7,14,电子科学与技术（办学地点：长安校,,,否,4,4,是,,,missing_subject_candidate;missing_plan_count_candidate,1,1,P0-逐专业必须核页,待了解-未命中当前偏好方向,计划数字段非纯数字或缺失；专业行存在高严重结构异常,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-9e7314abc4467b8e,V3-840052d7b54a54f7,B1-数字媒体技术优先核页,家庭筛选扩展,K486,西安邮电大学,K48603,G-01338c1d774310d5,226,page-226,family_fit_full_ocr,family_fit_major_detail,M-da1f5a87edef49c2,8,15,电磁场与无线技术（办学地点：长安校,,,否,6480,6480,是,,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,计划数字段非纯数字或缺失,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-51dc9de7dfd2a46b,V3-840052d7b54a54f7,B1-数字媒体技术优先核页,家庭筛选扩展,K486,西安邮电大学,K48603,G-01338c1d774310d5,226,page-226,family_fit_full_ocr,family_fit_major_detail,M-896f6185282057cc,9,16,软件工程（办学地点：长安校区）,,,否,6480,6480,是,计算机类相关,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,优先了解-命中当前偏好方向,计划数字段非纯数字或缺失,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-4ccc446595e84f5a,V3-840052d7b54a54f7,B1-数字媒体技术优先核页,家庭筛选扩展,K486,西安邮电大学,K48603,G-01338c1d774310d5,226,page-226,family_fit_full_ocr,family_fit_major_detail,M-ba5cee9e156ea062,10,17,网络工程（办学地点：长安校区）,,,否,2,2,是,计算机类相关,,missing_subject_candidate;missing_plan_count_candidate,1,1,P0-逐专业必须核页,优先了解-命中当前偏好方向,计划数字段非纯数字或缺失；专业行存在高严重结构异常,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-b4dc3900754bb0d6,V3-840052d7b54a54f7,B1-数字媒体技术优先核页,家庭筛选扩展,K486,西安邮电大学,K48603,G-01338c1d774310d5,226,page-226,family_fit_full_ocr,family_fit_major_detail,M-eb18c68df6af2f4d,11,18,数据科学与大数据技术（办学地点：长,,,否,6480,6480,是,计算机类相关,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,优先了解-命中当前偏好方向,计划数字段非纯数字或缺失,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-8e08813db14666f9,V3-840052d7b54a54f7,B1-数字媒体技术优先核页,家庭筛选扩展,K486,西安邮电大学,K48603,G-01338c1d774310d5,226,page-226,family_fit_full_ocr,family_fit_major_detail,M-de96b2c78977c1f5,12,19,数字媒体技术（办学地点：长安校区）,,,否,6000,6000,是,数字媒体技术,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,优先了解-命中当前偏好方向,计划数字段非纯数字或缺失,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-71c60bc23284c026,V3-840052d7b54a54f7,B1-数字媒体技术优先核页,家庭筛选扩展,K486,西安邮电大学,K48603,G-01338c1d774310d5,226,page-226,family_fit_full_ocr,family_fit_major_detail,M-216cedcbd6540689,13,20,电气工程及其自动化（办学地点：长安,,,否,6480,6480,是,,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,计划数字段非纯数字或缺失,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-9fffc046dfa42044,V3-840052d7b54a54f7,B1-数字媒体技术优先核页,家庭筛选扩展,K486,西安邮电大学,K48603,G-01338c1d774310d5,226,page-226,family_fit_full_ocr,family_fit_major_detail,M-a83566d233468121,14,21,信息安全（办学地点：长安校区）,,,否,6480,6480,是,计算机类相关,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,优先了解-命中当前偏好方向,计划数字段非纯数字或缺失,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-43c8c087ed569f5c,V3-840052d7b54a54f7,B1-数字媒体技术优先核页,家庭筛选扩展,K486,西安邮电大学,K48603,G-01338c1d774310d5,226,page-226,family_fit_full_ocr,family_fit_major_detail,M-4a6209dd341f05a5,15,22,网络空间安全（办学地点：长安校区）,,,否,6480,6480,是,,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,计划数字段非纯数字或缺失,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-59f7c5adbd83014b,V3-840052d7b54a54f7,B1-数字媒体技术优先核页,家庭筛选扩展,K486,西安邮电大学,K48603,G-01338c1d774310d5,226,page-226,family_fit_full_ocr,family_fit_major_detail,M-3875a60b6b22b3fa,16,23,密码科学与技术（办学地点：长安校,,,否,6000,6000,是,计算机类相关,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,优先了解-命中当前偏好方向,计划数字段非纯数字或缺失,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
