来源期号,来源PDF_SHA256,数据阶段,最终可用,复核状态,复核任务ID,复核对象类型,字段类别,字段名称,关联类型,关联原候选,院校代码,院校名称,2026院校专业组代码,专业组出现ID,专业行ID,组内序号,专业代号,专业名称及备注,来源页码,页图文件名,证据来源,OCR原值,OCR风险提示,原PDF人工确认值,湖北官方系统确认值,高校官网/章程确认值,家庭确认值,私有证据编号,核验责任阶段,字段核验状态,是否阻断候选升级,复核优先级,下一步
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-0d5ded95328a635c,专业字段,专业明细,学费,历史候选,武汉商学院 C15003 第03组,C150,武汉商学院,C15003,G-43eaec6deac85123,M-0e83de1e95002dfd,13,90,分（满分以150分计）：大一在马漿河校区就读，大二起在后官湖校区房读：外语语种：英语）,80,page-080.png,full_ocr_draft;exact_full_major_match,5200,字段完整性标记:missing_subject_candidate;low_ocr_confidence；结构异常规则ID:low_ocr_confidence；结构异常类型:OCR置信度低；风险类型:语种或单科限制；风险说明:语种或单科限制；页80：专业组11；专业明细77；结构异常17；候选命中33；P0-优先核页,,,,,,核学费是否为正常学费且不超过家庭上限,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-61abdcbae590fcd4,专业字段,专业明细,计划数,历史候选,武汉商学院 C15003 第03组,C150,武汉商学院,C15003,G-43eaec6deac85123,M-0e83de1e95002dfd,13,90,分（满分以150分计）：大一在马漿河校区就读，大二起在后官湖校区房读：外语语种：英语）,80,page-080.png,full_ocr_draft;exact_full_major_match,21,字段完整性标记:missing_subject_candidate;low_ocr_confidence；结构异常规则ID:low_ocr_confidence；结构异常类型:OCR置信度低；风险类型:语种或单科限制；风险说明:语种或单科限制；页80：专业组11；专业明细77；结构异常17；候选命中33；P0-优先核页,,,,,,核招生计划数是否准确,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-f70a7b49b02b43ab,专业字段,专业明细,调剂影响,历史候选,武汉商学院 C15003 第03组,C150,武汉商学院,C15003,G-43eaec6deac85123,M-0e83de1e95002dfd,13,90,分（满分以150分计）：大一在马漿河校区就读，大二起在后官湖校区房读：外语语种：英语）,80,page-080.png,full_ocr_draft;exact_full_major_match,待判断,字段完整性标记:missing_subject_candidate;low_ocr_confidence；结构异常规则ID:low_ocr_confidence；结构异常类型:OCR置信度低；风险类型:语种或单科限制；风险说明:语种或单科限制；页80：专业组11；专业明细77；结构异常17；候选命中33；P0-优先核页,,,,,,判断该专业是否会影响本组服从调剂,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-a31b499fc5d7d1dd,专业字段,专业明细,专业代号,历史候选,武汉商学院 C15003 第03组,C150,武汉商学院,C15003,G-43eaec6deac85123,M-25748538eda5066c,14,33,國译（国际传損方向：要求高考英语成绩不低于90分（满分以150分计）：大在当影河校区就读，大二起在后官湖校区就读：外语语种：英语）,80,page-080.png,full_ocr_draft;exact_full_major_match,33,字段完整性标记:missing_subject_candidate;missing_plan_count_candidate;low_ocr_confidence；结构异常规则ID:low_ocr_confidence；结构异常类型:OCR置信度低；风险类型:语种或单科限制；风险说明:语种或单科限制；页80：专业组11；专业明细77；结构异常17；候选命中33；P0-优先核页,,,,,,核专业代号是否准确,pending,是,P1-字段高优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-bd8a093b40a6f2c7,专业字段,专业明细,专业名称,历史候选,武汉商学院 C15003 第03组,C150,武汉商学院,C15003,G-43eaec6deac85123,M-25748538eda5066c,14,33,國译（国际传損方向：要求高考英语成绩不低于90分（满分以150分计）：大在当影河校区就读，大二起在后官湖校区就读：外语语种：英语）,80,page-080.png,full_ocr_draft;exact_full_major_match,國译（国际传損方向：要求高考英语成绩不低于90分（满分以150分计）：大在当影河校区就读，大二起在后官湖校区就读：外语语种：英语）,字段完整性标记:missing_subject_candidate;missing_plan_count_candidate;low_ocr_confidence；结构异常规则ID:low_ocr_confidence；结构异常类型:OCR置信度低；风险类型:语种或单科限制；风险说明:语种或单科限制；页80：专业组11；专业明细77；结构异常17；候选命中33；P0-优先核页,,,,,,核专业名称和方向备注是否准确,pending,是,P1-字段高优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-7a3a23539a0fa858,专业字段,专业明细,专业接受度,历史候选,武汉商学院 C15003 第03组,C150,武汉商学院,C15003,G-43eaec6deac85123,M-25748538eda5066c,14,33,國译（国际传損方向：要求高考英语成绩不低于90分（满分以150分计）：大在当影河校区就读，大二起在后官湖校区就读：外语语种：英语）,80,page-080.png,full_ocr_draft;exact_full_major_match,限制风险待核验,字段完整性标记:missing_subject_candidate;missing_plan_count_candidate;low_ocr_confidence；结构异常规则ID:low_ocr_confidence；结构异常类型:OCR置信度低；风险类型:语种或单科限制；风险说明:语种或单科限制；页80：专业组11；专业明细77；结构异常17；候选命中33；P0-优先核页,,,,,,由家庭确认可接受、勉强接受或不能接受,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-ec1dd0abafb3ae9f,专业字段,专业明细,再选科目,历史候选,武汉商学院 C15003 第03组,C150,武汉商学院,C15003,G-43eaec6deac85123,M-25748538eda5066c,14,33,國译（国际传損方向：要求高考英语成绩不低于90分（满分以150分计）：大在当影河校区就读，大二起在后官湖校区就读：外语语种：英语）,80,page-080.png,full_ocr_draft;exact_full_major_match,,字段完整性标记:missing_subject_candidate;missing_plan_count_candidate;low_ocr_confidence；结构异常规则ID:low_ocr_confidence；结构异常类型:OCR置信度低；风险类型:语种或单科限制；风险说明:语种或单科限制；页80：专业组11；专业明细77；结构异常17；候选命中33；P0-优先核页,,,,,,核再选科目是否匹配化学、地理组合,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-281c003a16608451,专业字段,专业明细,备注/限制,历史候选,武汉商学院 C15003 第03组,C150,武汉商学院,C15003,G-43eaec6deac85123,M-25748538eda5066c,14,33,國译（国际传損方向：要求高考英语成绩不低于90分（满分以150分计）：大在当影河校区就读，大二起在后官湖校区就读：外语语种：英语）,80,page-080.png,full_ocr_draft;exact_full_major_match,國译（国际传損方向：要求高考英语成绩不低于90分（满分以150分计）：大在当影河校区就读，大二起在后官湖校区就读：外语语种：英语）,字段完整性标记:missing_subject_candidate;missing_plan_count_candidate;low_ocr_confidence；结构异常规则ID:low_ocr_confidence；结构异常类型:OCR置信度低；风险类型:语种或单科限制；风险说明:语种或单科限制；页80：专业组11；专业明细77；结构异常17；候选命中33；P0-优先核页,,,,,,核校区、语种、单科、体检、合作办学、专项等备注,pending,是,P1-字段高优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-8a5c7fd7f63b0438,专业字段,专业明细,学费,历史候选,武汉商学院 C15003 第03组,C150,武汉商学院,C15003,G-43eaec6deac85123,M-25748538eda5066c,14,33,國译（国际传損方向：要求高考英语成绩不低于90分（满分以150分计）：大在当影河校区就读，大二起在后官湖校区就读：外语语种：英语）,80,page-080.png,full_ocr_draft;exact_full_major_match,4000,字段完整性标记:missing_subject_candidate;missing_plan_count_candidate;low_ocr_confidence；结构异常规则ID:low_ocr_confidence；结构异常类型:OCR置信度低；风险类型:语种或单科限制；风险说明:语种或单科限制；页80：专业组11；专业明细77；结构异常17；候选命中33；P0-优先核页,,,,,,核学费是否为正常学费且不超过家庭上限,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-4009757ca0732fd3,专业字段,专业明细,计划数,历史候选,武汉商学院 C15003 第03组,C150,武汉商学院,C15003,G-43eaec6deac85123,M-25748538eda5066c,14,33,國译（国际传損方向：要求高考英语成绩不低于90分（满分以150分计）：大在当影河校区就读，大二起在后官湖校区就读：外语语种：英语）,80,page-080.png,full_ocr_draft;exact_full_major_match,,字段完整性标记:missing_subject_candidate;missing_plan_count_candidate;low_ocr_confidence；结构异常规则ID:low_ocr_confidence；结构异常类型:OCR置信度低；风险类型:语种或单科限制；风险说明:语种或单科限制；页80：专业组11；专业明细77；结构异常17；候选命中33；P0-优先核页,,,,,,核招生计划数是否准确,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-862c7e441d137f2d,专业字段,专业明细,调剂影响,历史候选,武汉商学院 C15003 第03组,C150,武汉商学院,C15003,G-43eaec6deac85123,M-25748538eda5066c,14,33,國译（国际传損方向：要求高考英语成绩不低于90分（满分以150分计）：大在当影河校区就读，大二起在后官湖校区就读：外语语种：英语）,80,page-080.png,full_ocr_draft;exact_full_major_match,待判断,字段完整性标记:missing_subject_candidate;missing_plan_count_candidate;low_ocr_confidence；结构异常规则ID:low_ocr_confidence；结构异常类型:OCR置信度低；风险类型:语种或单科限制；风险说明:语种或单科限制；页80：专业组11；专业明细77；结构异常17；候选命中33；P0-优先核页,,,,,,判断该专业是否会影响本组服从调剂,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-bf82cafb92a5167c,专业字段,专业明细,专业代号,历史候选,武汉商学院 C15003 第03组,C150,武汉商学院,C15003,G-43eaec6deac85123,M-e307bfb7c77d59c7,15,34,财务管理（大一在马影河校区就读，大二起在后官湖校区就读）,80,page-080.png,full_ocr_draft;exact_full_major_match,34,字段完整性标记:missing_subject_candidate；页80：专业组11；专业明细77；结构异常17；候选命中33；P0-优先核页,,,,,,核专业代号是否准确,pending,是,P1-字段高优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-280e0aa6be062871,专业字段,专业明细,专业名称,历史候选,武汉商学院 C15003 第03组,C150,武汉商学院,C15003,G-43eaec6deac85123,M-e307bfb7c77d59c7,15,34,财务管理（大一在马影河校区就读，大二起在后官湖校区就读）,80,page-080.png,full_ocr_draft;exact_full_major_match,财务管理（大一在马影河校区就读，大二起在后官湖校区就读）,字段完整性标记:missing_subject_candidate；页80：专业组11；专业明细77；结构异常17；候选命中33；P0-优先核页,,,,,,核专业名称和方向备注是否准确,pending,是,P1-字段高优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-5535bdf4f9a9e5cb,专业字段,专业明细,专业接受度,历史候选,武汉商学院 C15003 第03组,C150,武汉商学院,C15003,G-43eaec6deac85123,M-e307bfb7c77d59c7,15,34,财务管理（大一在马影河校区就读，大二起在后官湖校区就读）,80,page-080.png,full_ocr_draft;exact_full_major_match,待了解,字段完整性标记:missing_subject_candidate；页80：专业组11；专业明细77；结构异常17；候选命中33；P0-优先核页,,,,,,由家庭确认可接受、勉强接受或不能接受,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
