高校源AdapterD0D1逐项准出门禁ID,来源D0D1逐项证据路由公开账本,来源D0D1逐项证据路由摘要,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,是否可进入私有写回评审,执行序号,来源页码,版面列,页码版面键SHA16,高校源AdapterD0D1逐项证据路由ID,高校源AdapterD0D1人工核验项ID,高校源AdapterD0D1页列核验包ID,高校源AdapterD0D1页列进度公开账本ID,高校源AdapterD0D1页列PDF视觉核验审计ID,人工核验优先级,冲突核验桶,准出门禁状态,准出动作组,PDF原页证据缺口,湖北官方侧证据缺口,高校辅证验证缺口,冲突处理缺口,双人复核缺口,三方闭环缺口,字段写回缺口,必要缺口数,缺口组合桶,PDF视觉素材状态,私有页图证据编号,私有页图SHA256,私有栏图证据编号,私有栏图SHA256,私有审阅HTML证据编号,私有审阅HTML_SHA256,私有页列CSV证据编号,私有页列CSV_SHA256,私有页列HTML证据编号,私有页列HTML_SHA256,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网结构化源状态,字段事实写回状态,公开安全策略,下一步
SSITEMGATE-66ebf2738bf689c8,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,136,137,right,e42afaa4cfb1f9c6,SSITEMROUTE-2f7b0ca85a5151c1,SSREVIEWITEM-33fc7533adbd3417,SSPAGE-92c04d43ec34eb72,SSPAGEPROG-e96ce497d7aaeac6,SSPAGEVIS-7203738d87972e89,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-137,35edae1167745f43f2b7b2907fa17a4150c9e60938893ca1d78a41a4a3895e40,local_d0_d1_page_side_visual_crop_015,474a0323f03f0bf0e287646d6f0e4cc2f3fa696a5927e19136a888b3a372b32d,local_d0_d1_page_side_visual_html_015,bf671a6f554b2f4e3e91381b900672c6365b9f37cffa459ec8266d5f47080120,local_school_source_adapter_d0_d1_page_side_csv_015_not_public,0f6fb42cbc28f215be48ed14f4dbbb5bd3f10cba0efadb06cef82f96889813c2,local_school_source_adapter_d0_d1_page_side_html_015_not_public,9e229ac438c52f6133378fd704e7716c73e689b8f6f5bb48f16982640b40cb2c,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-226008e7774a5396,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,137,226,right,39f3a2b6c67d4854,SSITEMROUTE-0dcd412cf172247f,SSREVIEWITEM-78ed2d5e43eb4ef9,SSPAGE-759951827039ffa6,SSPAGEPROG-53b827772741f718,SSPAGEVIS-4420f22776608d8b,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-226,73ef360e7be622ca02a9ca899f1258fa97cafa1f495d4fe787929a8a75f042ab,local_d0_d1_page_side_visual_crop_016,2b6f5ef058c4ce1db7f3dd988b2aa5006dedb526bf9b6f50e468437d87641bc5,local_d0_d1_page_side_visual_html_016,faaae4c419e38d8fb9e3f7b74595bda450cdd371ac4abc5b590f6c2dfd94c02c,local_school_source_adapter_d0_d1_page_side_csv_016_not_public,ff2ebbccb226058c47c59aabc2c69a947b13988bfd1fe6fdbf6fd378dc737049,local_school_source_adapter_d0_d1_page_side_html_016_not_public,f989027991046745ec0927fa45f73b89502dc94c4808c53302306cfb08d144ff,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-004c5e7eac1e8edc,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,138,226,right,39f3a2b6c67d4854,SSITEMROUTE-19691fc7f235b27f,SSREVIEWITEM-9618d142b6e00bf9,SSPAGE-759951827039ffa6,SSPAGEPROG-53b827772741f718,SSPAGEVIS-4420f22776608d8b,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-226,73ef360e7be622ca02a9ca899f1258fa97cafa1f495d4fe787929a8a75f042ab,local_d0_d1_page_side_visual_crop_016,2b6f5ef058c4ce1db7f3dd988b2aa5006dedb526bf9b6f50e468437d87641bc5,local_d0_d1_page_side_visual_html_016,faaae4c419e38d8fb9e3f7b74595bda450cdd371ac4abc5b590f6c2dfd94c02c,local_school_source_adapter_d0_d1_page_side_csv_016_not_public,ff2ebbccb226058c47c59aabc2c69a947b13988bfd1fe6fdbf6fd378dc737049,local_school_source_adapter_d0_d1_page_side_html_016_not_public,f989027991046745ec0927fa45f73b89502dc94c4808c53302306cfb08d144ff,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-a39ffb3b2fb294f0,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,139,226,right,39f3a2b6c67d4854,SSITEMROUTE-8b5633f4ea061279,SSREVIEWITEM-b145903ae5daeefc,SSPAGE-759951827039ffa6,SSPAGEPROG-53b827772741f718,SSPAGEVIS-4420f22776608d8b,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-226,73ef360e7be622ca02a9ca899f1258fa97cafa1f495d4fe787929a8a75f042ab,local_d0_d1_page_side_visual_crop_016,2b6f5ef058c4ce1db7f3dd988b2aa5006dedb526bf9b6f50e468437d87641bc5,local_d0_d1_page_side_visual_html_016,faaae4c419e38d8fb9e3f7b74595bda450cdd371ac4abc5b590f6c2dfd94c02c,local_school_source_adapter_d0_d1_page_side_csv_016_not_public,ff2ebbccb226058c47c59aabc2c69a947b13988bfd1fe6fdbf6fd378dc737049,local_school_source_adapter_d0_d1_page_side_html_016_not_public,f989027991046745ec0927fa45f73b89502dc94c4808c53302306cfb08d144ff,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-e0e4afaa95efe6a2,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,140,226,right,39f3a2b6c67d4854,SSITEMROUTE-8c08bef663c7e9fe,SSREVIEWITEM-f5206dc2f9b73408,SSPAGE-759951827039ffa6,SSPAGEPROG-53b827772741f718,SSPAGEVIS-4420f22776608d8b,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-226,73ef360e7be622ca02a9ca899f1258fa97cafa1f495d4fe787929a8a75f042ab,local_d0_d1_page_side_visual_crop_016,2b6f5ef058c4ce1db7f3dd988b2aa5006dedb526bf9b6f50e468437d87641bc5,local_d0_d1_page_side_visual_html_016,faaae4c419e38d8fb9e3f7b74595bda450cdd371ac4abc5b590f6c2dfd94c02c,local_school_source_adapter_d0_d1_page_side_csv_016_not_public,ff2ebbccb226058c47c59aabc2c69a947b13988bfd1fe6fdbf6fd378dc737049,local_school_source_adapter_d0_d1_page_side_html_016_not_public,f989027991046745ec0927fa45f73b89502dc94c4808c53302306cfb08d144ff,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-d331b5fc324c8f14,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,141,226,right,39f3a2b6c67d4854,SSITEMROUTE-f363eb6c7398e9c6,SSREVIEWITEM-996b43bb640d09a5,SSPAGE-759951827039ffa6,SSPAGEPROG-53b827772741f718,SSPAGEVIS-4420f22776608d8b,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-226,73ef360e7be622ca02a9ca899f1258fa97cafa1f495d4fe787929a8a75f042ab,local_d0_d1_page_side_visual_crop_016,2b6f5ef058c4ce1db7f3dd988b2aa5006dedb526bf9b6f50e468437d87641bc5,local_d0_d1_page_side_visual_html_016,faaae4c419e38d8fb9e3f7b74595bda450cdd371ac4abc5b590f6c2dfd94c02c,local_school_source_adapter_d0_d1_page_side_csv_016_not_public,ff2ebbccb226058c47c59aabc2c69a947b13988bfd1fe6fdbf6fd378dc737049,local_school_source_adapter_d0_d1_page_side_html_016_not_public,f989027991046745ec0927fa45f73b89502dc94c4808c53302306cfb08d144ff,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-7d545c165d3a8cc7,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,142,69,right,9aec8f6d8512ae8b,SSITEMROUTE-8189660dbeaf0629,SSREVIEWITEM-b7bfc0a35cff26b2,SSPAGE-e530f16be568b5ab,SSPAGEPROG-ab1c155f87113ec2,SSPAGEVIS-fb418362bd564446,R2-疑似匹配专业名人工确认,C2-名称疑似匹配,blocked_missing_required_evidence,G2-疑似匹配核名称,true,true,true,true,true,true,true,7,缺PDF原页+缺湖北官方侧+高校辅证未验证+冲突未处理+双人复核未完成+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-069,6ff6e44cf7b51f54a0ccbfffdfbf1abad11b038412355c1cb50eb1d305f246da,local_d0_d1_page_side_visual_crop_017,a9bf2e9edd56f0fd8af66c576be78ae83874999efe1f1e8e5f91eb74f2f13cb4,local_d0_d1_page_side_visual_html_017,31699f3b1de19524049d376bd2aa5d63c22e6447df545c88e671b5ae5433c9d2,local_school_source_adapter_d0_d1_page_side_csv_017_not_public,5df1b3177d33598391098904428a75def2de9ab88079d132ed182faf4e6afb06,local_school_source_adapter_d0_d1_page_side_html_017_not_public,c308d4cd1ac8117aa1ee3a496ddd7857a8769837423de6b0b2a345cd5e8e0610,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-25146418f82ce51a,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,143,69,right,9aec8f6d8512ae8b,SSITEMROUTE-d5759e27c078d645,SSREVIEWITEM-dfc637aee1441447,SSPAGE-e530f16be568b5ab,SSPAGEPROG-ab1c155f87113ec2,SSPAGEVIS-fb418362bd564446,R3-计划数一致候选抽检,C3-计划一致抽检,blocked_missing_required_evidence,G3-一致抽检三方确认,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-069,6ff6e44cf7b51f54a0ccbfffdfbf1abad11b038412355c1cb50eb1d305f246da,local_d0_d1_page_side_visual_crop_017,a9bf2e9edd56f0fd8af66c576be78ae83874999efe1f1e8e5f91eb74f2f13cb4,local_d0_d1_page_side_visual_html_017,31699f3b1de19524049d376bd2aa5d63c22e6447df545c88e671b5ae5433c9d2,local_school_source_adapter_d0_d1_page_side_csv_017_not_public,5df1b3177d33598391098904428a75def2de9ab88079d132ed182faf4e6afb06,local_school_source_adapter_d0_d1_page_side_html_017_not_public,c308d4cd1ac8117aa1ee3a496ddd7857a8769837423de6b0b2a345cd5e8e0610,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-e509a8cf9a9c27c1,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,144,69,right,9aec8f6d8512ae8b,SSITEMROUTE-57d906601b88b4ef,SSREVIEWITEM-a0553b0ef7bb5cea,SSPAGE-e530f16be568b5ab,SSPAGEPROG-ab1c155f87113ec2,SSPAGEVIS-fb418362bd564446,R3-计划数一致候选抽检,C3-计划一致抽检,blocked_missing_required_evidence,G3-一致抽检三方确认,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-069,6ff6e44cf7b51f54a0ccbfffdfbf1abad11b038412355c1cb50eb1d305f246da,local_d0_d1_page_side_visual_crop_017,a9bf2e9edd56f0fd8af66c576be78ae83874999efe1f1e8e5f91eb74f2f13cb4,local_d0_d1_page_side_visual_html_017,31699f3b1de19524049d376bd2aa5d63c22e6447df545c88e671b5ae5433c9d2,local_school_source_adapter_d0_d1_page_side_csv_017_not_public,5df1b3177d33598391098904428a75def2de9ab88079d132ed182faf4e6afb06,local_school_source_adapter_d0_d1_page_side_html_017_not_public,c308d4cd1ac8117aa1ee3a496ddd7857a8769837423de6b0b2a345cd5e8e0610,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-d3fd2b52bb79e34d,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,145,73,right,660b6f8445407a59,SSITEMROUTE-8e39bbe5e84bd5b5,SSREVIEWITEM-7df59164b58b3c6b,SSPAGE-35816d20cce9c658,SSPAGEPROG-69c604670e4d7c98,SSPAGEVIS-29edcc91818c2151,R2-疑似匹配专业名人工确认,C2-名称疑似匹配,blocked_missing_required_evidence,G2-疑似匹配核名称,true,true,true,true,true,true,true,7,缺PDF原页+缺湖北官方侧+高校辅证未验证+冲突未处理+双人复核未完成+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-073,f679c7b6c149befa3cedc6cd987fc55da8add3e51910848f89b9841620f94db8,local_d0_d1_page_side_visual_crop_018,af30c839536b5a88b5456d3957212ce0753657facaffd4a248aa5300599765d3,local_d0_d1_page_side_visual_html_018,d0811947b15cbc17afe958d90685a4bf0314589edf0db3c6e702d2f791bc59f4,local_school_source_adapter_d0_d1_page_side_csv_018_not_public,4120677e864083391f8ebd28b85d7bdf7856e28c29190fc4930d2c679f23db3d,local_school_source_adapter_d0_d1_page_side_html_018_not_public,8b7f6b52bb4386a5133699eda0b02cc64d18b9a425898b37a43334c59150a296,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
