页列底座核验批次行ID,来源页列底座综合风险登记表,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,机器是否允许自动写回主表,是否允许作为志愿推荐依据,是否允许生成学校专业建议,批次总序,批次ID,批次名称,批次容量上限,批内页列序号,页列全局风险总序,来源页码,版面列,页码版面键,页列底座综合风险登记ID,综合风险优先级桶,综合风险优先级数值,页列首要核验动作,批次执行线,批次页列数,批次专业行数,批次字段任务数,批次Z0页列数,批次Z1页列数,批次Z2页列数,批次Z3页列数,批次结构R0专业行数,批次源证据X1专业行数,批次源证据X2专业行数,批次官方查询键碰撞行数,批次字段Q0任务数,包内专业行数,包内字段任务数,字段Q0无候选阻断任务数,字段Q1有候选待人工核验任务数,字段Q2待三方闭环任务数,结构R0专业行数,结构R1专业行数,结构R2专业行数,结构R3专业行数,结构风险事件数,版面风险事件数,专业代号风险事件数,官方查询键碰撞行数,教育部未匹配校名专业行数,官网辅证线索行数,官网计划数冲突行数,决策G0结构或归属未闭环行数,决策G1家庭底线风险待确认行数,决策G2字段缺口未闭环行数,源证据X1专业窗口P0行数,源证据X2起始行P0_QC行数,源证据X3优先复核行数,源证据X4低风险抽检行数,专业行ID集合SHA256,字段任务集合SHA256,风险登记ID集合SHA256,PDF原页核页状态,湖北官方系统或省招办计划核验状态,结构和官方消歧状态,高校官网或招生章程辅证状态,字段事实写回状态,批次完成状态,公开安全策略,下一步
PSFOUNDATIONBATCHROW-03ba4cda0ac6c519,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,25,3,378,21,left,021-left,PSFOUNDATIONRISK-acaed9d5710ecc52,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,727,2181,25,0,0,0,0,0,185,0,681,23,69,33,30,6,0,2,3,18,0,0,0,0,0,0,0,2,1,18,0,8,15,0,5776271f6430c34eb2265e2286861137f1f1d528138c5fb1766be59a9c407b7e,3e92cc6230ea7af3e14ee2d3a839621b849f7185b16e1de0ef9e306234cd368d,e95deb32e717f2a585ffcf9cfa6a13dace53fc0ae4b166589b42c1f2245f00bf,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第16批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-2ff2de9a6a6e6e77,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,25,4,379,37,left,037-left,PSFOUNDATIONRISK-4984fbbbf5e3a44b,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,727,2181,25,0,0,0,0,0,185,0,681,19,57,27,27,3,0,6,3,10,10,9,0,0,0,12,1,6,6,7,0,8,10,1,aaf7487724b7693447337a90ff073bc5ab7042e54e885fdb1d8f7337cf772853,b10fd8538da21825d6cee92aba426bcedd5ff187a853f3cee7cd46a34d6ae9ef,e95deb32e717f2a585ffcf9cfa6a13dace53fc0ae4b166589b42c1f2245f00bf,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第16批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-015e9a45d099d183,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,25,5,380,153,left,153-left,PSFOUNDATIONRISK-c2287878cbd8dc66,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,727,2181,25,0,0,0,0,0,185,0,681,34,102,24,75,3,0,1,3,30,0,0,1,0,0,0,0,1,2,30,0,8,24,2,f6680ddd9640138246bb62b82a54168ab8e4fd76beda1141d8f11554916e1415,448aaea20f87c1502b3033688e6501e04f568684da68c7def8d8efe20d73ce7a,e95deb32e717f2a585ffcf9cfa6a13dace53fc0ae4b166589b42c1f2245f00bf,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第16批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-4c7ebad6cd688b36,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,25,6,381,23,left,023-left,PSFOUNDATIONRISK-156695222eaae61b,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,727,2181,25,0,0,0,0,0,185,0,681,24,72,18,33,21,0,6,2,16,10,8,0,0,0,0,0,6,9,6,0,8,16,0,2a499d79ec35259eae14755dcbfd1b92db0dcd66260648ebc451988512b75a3f,f7044c8d00b9fae1dfc73fd25f2af196804f3984f9a78b2f358103188936b57f,e95deb32e717f2a585ffcf9cfa6a13dace53fc0ae4b166589b42c1f2245f00bf,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第16批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-b96c6660c42d51bc,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,25,7,382,31,right,031-right,PSFOUNDATIONRISK-225ffb32690f19a4,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,727,2181,25,0,0,0,0,0,185,0,681,33,99,12,78,9,0,6,5,22,4,3,0,0,0,0,0,6,0,25,0,8,24,1,896ef3c1c0c2638acd6da895930b53f442b94dc19f28771e25f0e9a10fb19fc2,11d258242b1e29105ac0ae741486eb59e20277faa463ea81612d2e1e351f4ef2,e95deb32e717f2a585ffcf9cfa6a13dace53fc0ae4b166589b42c1f2245f00bf,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第16批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-bcc2d9cfe27178e4,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,25,8,383,227,left,227-left,PSFOUNDATIONRISK-4f5c8036d88f0cb5,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,727,2181,25,0,0,0,0,0,185,0,681,37,111,9,102,0,0,34,1,2,1,4,0,0,0,0,0,34,1,2,0,8,28,1,3910ed6b0e78c64c864385c560ccf20908696ddf1ed7b5a4cb6e142503fe03f9,8ebd3f0c67e30455174f1d7a9e7839a8da3e5e2680dde5968397fdc8fa290e67,e95deb32e717f2a585ffcf9cfa6a13dace53fc0ae4b166589b42c1f2245f00bf,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第16批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-ba9367dc6497a3a5,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,25,9,384,45,left,045-left,PSFOUNDATIONRISK-c2d14208397afd82,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,727,2181,25,0,0,0,0,0,185,0,681,21,63,9,42,12,0,1,2,18,0,0,0,0,0,0,0,1,7,11,0,8,13,0,4c14581e83139fd734f11aedda90743c8c48c05ce6ca66f1c01b36902a51b88a,69b51a9612e84a8e202fd0d6f4ae5a77e04cb93a1b111646e6831ab9b34704b3,e95deb32e717f2a585ffcf9cfa6a13dace53fc0ae4b166589b42c1f2245f00bf,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第16批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-53e075e9b1a51c31,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,25,10,385,178,left,178-left,PSFOUNDATIONRISK-f60789a32e401088,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,727,2181,25,0,0,0,0,0,185,0,681,41,123,0,111,12,0,3,6,32,0,0,0,0,0,0,0,3,5,31,0,8,29,4,5b28a4d6c98677b47608a271feb49e313360a909ae2f6d27bfa824d4818b18bb,b037be448564841da1350a36669ed6051ee81d583854db5cecfc9795556cdbb5,e95deb32e717f2a585ffcf9cfa6a13dace53fc0ae4b166589b42c1f2245f00bf,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第16批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-a8ffd6aa2c6f4f85,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,25,11,386,30,right,030-right,PSFOUNDATIONRISK-fabc8f6524e506ca,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,727,2181,25,0,0,0,0,0,185,0,681,21,63,57,6,0,0,8,1,12,4,3,0,0,0,0,0,8,0,13,0,7,13,1,a6e575a1dad3303e423be7a2355292a8afc1a21ba094702d558849acdb012752,8c869258278aabb1084d1412156494ca627f4b88eb264f9ef4fc3faee61f2f2e,e95deb32e717f2a585ffcf9cfa6a13dace53fc0ae4b166589b42c1f2245f00bf,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第16批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-825a7aa78cc2e41a,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,25,12,387,159,left,159-left,PSFOUNDATIONRISK-5c2e5670792820b3,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,727,2181,25,0,0,0,0,0,185,0,681,37,111,57,48,6,0,2,6,29,0,0,1,0,0,0,0,2,0,33,0,7,28,2,cd7612184b6951333dbbf3d98d31061dad44aae742dbec5363e2a39dc125e38d,944ccbaf3de02e458ee429069e88cac1b57bb8e5d55971f9f6132f1b5bb59ecf,e95deb32e717f2a585ffcf9cfa6a13dace53fc0ae4b166589b42c1f2245f00bf,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第16批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-4e352c44757fc965,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,25,13,388,47,left,047-left,PSFOUNDATIONRISK-15a9352542d2046f,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,727,2181,25,0,0,0,0,0,185,0,681,22,66,48,12,6,0,18,0,4,32,19,0,0,0,0,0,18,4,0,0,7,15,0,05c882fbb3e6d7fddfc27a44102dd98af75d0da3e75205eb1fdff0b7b16b206a,ea8eb9e4065d27789f0e7b21ace9057ba775721567e197a82b76a95968766ccb,e95deb32e717f2a585ffcf9cfa6a13dace53fc0ae4b166589b42c1f2245f00bf,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第16批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-564209ed56839b28,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,25,14,389,106,right,106-right,PSFOUNDATIONRISK-532d0e8fc45af705,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,727,2181,25,0,0,0,0,0,185,0,681,52,156,45,105,6,0,10,5,37,5,0,0,0,0,0,0,10,0,40,0,7,41,4,f4e4509dc20ab73cf2200ed89107289ed1a57c219478261fc6e185d380fe61b3,9c35a3d14841369e9fbffcde52549b40901b8807d9d24fec76ea1836f28a3c6f,e95deb32e717f2a585ffcf9cfa6a13dace53fc0ae4b166589b42c1f2245f00bf,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第16批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
PSFOUNDATIONBATCHROW-bce3b6b870168b09,data/working/issue19-page-side-foundation-risk-register.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_verification_batches,PDF页码×版面列,PDF页码×版面列×底座核验批次,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,25,15,390,85,left,085-left,PSFOUNDATIONRISK-12d91c5919f543da,Z0-结构源证据或官方消歧阻断页列先核,0,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,L0-结构源证据官方消歧先核,25,727,2181,25,0,0,0,0,0,185,0,681,34,102,45,45,12,0,8,1,25,3,6,0,0,0,0,0,8,25,1,0,7,23,4,966e3042f57a946a9e039621e05d22932ad55e5c93b7358cf4d4997d1f6a76a1,8f68062d2212bbab2ff76ea40254ea7a5cb6bb1124ace8291311c3b78a2a0343,e95deb32e717f2a585ffcf9cfa6a13dace53fc0ae4b166589b42c1f2245f00bf,pending_manual_pdf_review,pending_hubei_official_review,pending_structure_and_official_key_review,pending_if_school_clue_present,blocked_until_batch_evidence_closed,R0-未开始页列底座核验,只公开批次、页列、风险计数、集合SHA和非最终门禁；不公开学校专业明细、字段读数、人工记录、图片路径或私有识别材料。,第16批-页列底座核验 内先按页列风险顺序核 PDF 原页、湖北官方侧和必要高校辅证；完成前不得写回字段事实或进入志愿推荐。
