结构风险事件ID,来源结构保真登记表,来源单一逐专业招生明细总工作台,来源期号,来源PDF_SHA256,数据阶段,主表粒度,最终可用,可进入下一阶段,专业行ID,专业组出现ID,院校代码,院校名称OCR,院校专业组代码OCR规范化,来源页码,版面列,专业组内专业序号,专业代号OCR,专业名称及备注OCR短摘,结构风险类型,结构风险等级,风险来源表,风险来源字段,风险证据摘要,必须人工核PDF原页,必须湖北官方系统或省招办计划核验,机器能否自动修复,公开安全策略,不得进入原因,下一步
STRUCTEVENT-2149c0b685d518b6,data/working/issue19-admission-detail-structural-fidelity-register.csv,data/working/issue19-admission-detail-master-workbench.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_structural_risk_major_line_ledger,逐专业招生明细×结构风险事件,false,false,M-d8cc350fcc608c00,G-ba21c61b2f00edcb,P868,苏州大学,P86808,131,left,6,18,纳米材料与技术,唯一组码回退归属,R1-归属或结构异常先核,data/working/issue19-full-admission-plan-major-ocr-draft.csv,专业组标题行号/专业组标题OCR原文,专业明细未精确匹配专业组标题行，仅因同组码唯一而回退归属，需核原页组边界,true,true,false,公开表只保留风险类型、证据摘要和哈希/编号；不保存私有 OCR 原文、图片路径或登录态,结构风险未闭环；确认前不得进入最终志愿排序,回看 PDF 原页的院校专业组边界、专业代号和专业窗口，再用湖北官方系统或省招办计划核验。
STRUCTEVENT-6eaade6bb3f83767,data/working/issue19-admission-detail-structural-fidelity-register.csv,data/working/issue19-admission-detail-master-workbench.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_structural_risk_major_line_ledger,逐专业招生明细×结构风险事件,false,false,M-cd3d34f727d54dee,G-ba21c61b2f00edcb,P868,苏州大学,P86808,131,left,7,19,软件工程,唯一组码回退归属,R1-归属或结构异常先核,data/working/issue19-full-admission-plan-major-ocr-draft.csv,专业组标题行号/专业组标题OCR原文,专业明细未精确匹配专业组标题行，仅因同组码唯一而回退归属，需核原页组边界,true,true,false,公开表只保留风险类型、证据摘要和哈希/编号；不保存私有 OCR 原文、图片路径或登录态,结构风险未闭环；确认前不得进入最终志愿排序,回看 PDF 原页的院校专业组边界、专业代号和专业窗口，再用湖北官方系统或省招办计划核验。
STRUCTEVENT-f52c2b690cdc6cc6,data/working/issue19-admission-detail-structural-fidelity-register.csv,data/working/issue19-admission-detail-master-workbench.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_structural_risk_major_line_ledger,逐专业招生明细×结构风险事件,false,false,M-7282cad6cc9cdd5c,G-ba21c61b2f00edcb,P868,苏州大学,P86808,131,left,8,20,计算机科学与技术,唯一组码回退归属,R1-归属或结构异常先核,data/working/issue19-full-admission-plan-major-ocr-draft.csv,专业组标题行号/专业组标题OCR原文,专业明细未精确匹配专业组标题行，仅因同组码唯一而回退归属，需核原页组边界,true,true,false,公开表只保留风险类型、证据摘要和哈希/编号；不保存私有 OCR 原文、图片路径或登录态,结构风险未闭环；确认前不得进入最终志愿排序,回看 PDF 原页的院校专业组边界、专业代号和专业窗口，再用湖北官方系统或省招办计划核验。
STRUCTEVENT-ea5c73cd604936f5,data/working/issue19-admission-detail-structural-fidelity-register.csv,data/working/issue19-admission-detail-master-workbench.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_structural_risk_major_line_ledger,逐专业招生明细×结构风险事件,false,false,M-32087fc752575d5f,G-ba21c61b2f00edcb,P868,苏州大学,P86808,131,left,9,21,电子信息工程,唯一组码回退归属,R1-归属或结构异常先核,data/working/issue19-full-admission-plan-major-ocr-draft.csv,专业组标题行号/专业组标题OCR原文,专业明细未精确匹配专业组标题行，仅因同组码唯一而回退归属，需核原页组边界,true,true,false,公开表只保留风险类型、证据摘要和哈希/编号；不保存私有 OCR 原文、图片路径或登录态,结构风险未闭环；确认前不得进入最终志愿排序,回看 PDF 原页的院校专业组边界、专业代号和专业窗口，再用湖北官方系统或省招办计划核验。
STRUCTEVENT-4dbc435bc80b435d,data/working/issue19-admission-detail-structural-fidelity-register.csv,data/working/issue19-admission-detail-master-workbench.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_structural_risk_major_line_ledger,逐专业招生明细×结构风险事件,false,false,M-25f2b35199b3809d,G-ba21c61b2f00edcb,P868,苏州大学,P86808,131,left,10,22,机械工程,唯一组码回退归属,R1-归属或结构异常先核,data/working/issue19-full-admission-plan-major-ocr-draft.csv,专业组标题行号/专业组标题OCR原文,专业明细未精确匹配专业组标题行，仅因同组码唯一而回退归属，需核原页组边界,true,true,false,公开表只保留风险类型、证据摘要和哈希/编号；不保存私有 OCR 原文、图片路径或登录态,结构风险未闭环；确认前不得进入最终志愿排序,回看 PDF 原页的院校专业组边界、专业代号和专业窗口，再用湖北官方系统或省招办计划核验。
STRUCTEVENT-c499dc0f01ef835b,data/working/issue19-admission-detail-structural-fidelity-register.csv,data/working/issue19-admission-detail-master-workbench.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_structural_risk_major_line_ledger,逐专业招生明细×结构风险事件,false,false,M-9c5a2dd25db27749,G-ba21c61b2f00edcb,P868,苏州大学,P86808,131,left,11,23,智能制造工程,唯一组码回退归属,R1-归属或结构异常先核,data/working/issue19-full-admission-plan-major-ocr-draft.csv,专业组标题行号/专业组标题OCR原文,专业明细未精确匹配专业组标题行，仅因同组码唯一而回退归属，需核原页组边界,true,true,false,公开表只保留风险类型、证据摘要和哈希/编号；不保存私有 OCR 原文、图片路径或登录态,结构风险未闭环；确认前不得进入最终志愿排序,回看 PDF 原页的院校专业组边界、专业代号和专业窗口，再用湖北官方系统或省招办计划核验。
STRUCTEVENT-f8aaeb77045a0e1c,data/working/issue19-admission-detail-structural-fidelity-register.csv,data/working/issue19-admission-detail-master-workbench.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_structural_risk_major_line_ledger,逐专业招生明细×结构风险事件,false,false,M-e1c2ce2958993553,G-ba21c61b2f00edcb,P868,苏州大学,P86808,131,left,12,24,车辆工程,唯一组码回退归属,R1-归属或结构异常先核,data/working/issue19-full-admission-plan-major-ocr-draft.csv,专业组标题行号/专业组标题OCR原文,专业明细未精确匹配专业组标题行，仅因同组码唯一而回退归属，需核原页组边界,true,true,false,公开表只保留风险类型、证据摘要和哈希/编号；不保存私有 OCR 原文、图片路径或登录态,结构风险未闭环；确认前不得进入最终志愿排序,回看 PDF 原页的院校专业组边界、专业代号和专业窗口，再用湖北官方系统或省招办计划核验。
STRUCTEVENT-227199375a41213a,data/working/issue19-admission-detail-structural-fidelity-register.csv,data/working/issue19-admission-detail-master-workbench.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_structural_risk_major_line_ledger,逐专业招生明细×结构风险事件,false,false,M-2a380b833198e212,G-ba21c61b2f00edcb,P868,苏州大学,P86808,131,left,13,25,智慧交通,唯一组码回退归属,R1-归属或结构异常先核,data/working/issue19-full-admission-plan-major-ocr-draft.csv,专业组标题行号/专业组标题OCR原文,专业明细未精确匹配专业组标题行，仅因同组码唯一而回退归属，需核原页组边界,true,true,false,公开表只保留风险类型、证据摘要和哈希/编号；不保存私有 OCR 原文、图片路径或登录态,结构风险未闭环；确认前不得进入最终志愿排序,回看 PDF 原页的院校专业组边界、专业代号和专业窗口，再用湖北官方系统或省招办计划核验。
STRUCTEVENT-9650f1a808fe017f,data/working/issue19-admission-detail-structural-fidelity-register.csv,data/working/issue19-admission-detail-master-workbench.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_structural_risk_major_line_ledger,逐专业招生明细×结构风险事件,false,false,M-4c7761d7934bcd93,G-ba21c61b2f00edcb,P868,苏州大学,P86808,131,left,14,26,人工智能,唯一组码回退归属,R1-归属或结构异常先核,data/working/issue19-full-admission-plan-major-ocr-draft.csv,专业组标题行号/专业组标题OCR原文,专业明细未精确匹配专业组标题行，仅因同组码唯一而回退归属，需核原页组边界,true,true,false,公开表只保留风险类型、证据摘要和哈希/编号；不保存私有 OCR 原文、图片路径或登录态,结构风险未闭环；确认前不得进入最终志愿排序,回看 PDF 原页的院校专业组边界、专业代号和专业窗口，再用湖北官方系统或省招办计划核验。
STRUCTEVENT-e0c15021829cb6d3,data/working/issue19-admission-detail-structural-fidelity-register.csv,data/working/issue19-admission-detail-master-workbench.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_structural_risk_major_line_ledger,逐专业招生明细×结构风险事件,false,false,M-7c01d7e9c221638a,G-ba21c61b2f00edcb,P868,苏州大学,P86808,131,left,15,27,机器人工程,唯一组码回退归属,R1-归属或结构异常先核,data/working/issue19-full-admission-plan-major-ocr-draft.csv,专业组标题行号/专业组标题OCR原文,专业明细未精确匹配专业组标题行，仅因同组码唯一而回退归属，需核原页组边界,true,true,false,公开表只保留风险类型、证据摘要和哈希/编号；不保存私有 OCR 原文、图片路径或登录态,结构风险未闭环；确认前不得进入最终志愿排序,回看 PDF 原页的院校专业组边界、专业代号和专业窗口，再用湖北官方系统或省招办计划核验。
STRUCTEVENT-43ab43370c706444,data/working/issue19-admission-detail-structural-fidelity-register.csv,data/working/issue19-admission-detail-master-workbench.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_structural_risk_major_line_ledger,逐专业招生明细×结构风险事件,false,false,M-3090757d32ca2831,G-b47ec242932885ff,F869,江苏科技大学,F86904,131,right,2,G,A,唯一组码回退归属,R1-归属或结构异常先核,data/working/issue19-full-admission-plan-major-ocr-draft.csv,专业组标题行号/专业组标题OCR原文,专业明细未精确匹配专业组标题行，仅因同组码唯一而回退归属，需核原页组边界,true,true,false,公开表只保留风险类型、证据摘要和哈希/编号；不保存私有 OCR 原文、图片路径或登录态,结构风险未闭环；确认前不得进入最终志愿排序,回看 PDF 原页的院校专业组边界、专业代号和专业窗口，再用湖北官方系统或省招办计划核验。
STRUCTEVENT-fac61c76848bd1bc,data/working/issue19-admission-detail-structural-fidelity-register.csv,data/working/issue19-admission-detail-master-workbench.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_structural_risk_major_line_ledger,逐专业招生明细×结构风险事件,false,false,M-38d09e4e678c117a,G-b47ec242932885ff,F869,江苏科技大学,F86904,131,right,3,KA,Oz院校支业组及 业代号乌喜兰马卡洛未團产造船大学合作，四年均在江苏科技大学学习）,唯一组码回退归属,R1-归属或结构异常先核,data/working/issue19-full-admission-plan-major-ocr-draft.csv,专业组标题行号/专业组标题OCR原文,专业明细未精确匹配专业组标题行，仅因同组码唯一而回退归属，需核原页组边界,true,true,false,公开表只保留风险类型、证据摘要和哈希/编号；不保存私有 OCR 原文、图片路径或登录态,结构风险未闭环；确认前不得进入最终志愿排序,回看 PDF 原页的院校专业组边界、专业代号和专业窗口，再用湖北官方系统或省招办计划核验。
STRUCTEVENT-676c6f9df8d67d28,data/working/issue19-admission-detail-structural-fidelity-register.csv,data/working/issue19-admission-detail-master-workbench.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_structural_risk_major_line_ledger,逐专业招生明细×结构风险事件,false,false,M-c2ea03b908b265d6,G-75fc138ec0890686,F873,南京林业大学,F87303,132,right,2,10,林产化工（梁希拔尖创新人才培养奕验班，色真、色弱限报；办学地点：南京,唯一组码回退归属,R1-归属或结构异常先核,data/working/issue19-full-admission-plan-major-ocr-draft.csv,专业组标题行号/专业组标题OCR原文,专业明细未精确匹配专业组标题行，仅因同组码唯一而回退归属，需核原页组边界,true,true,false,公开表只保留风险类型、证据摘要和哈希/编号；不保存私有 OCR 原文、图片路径或登录态,结构风险未闭环；确认前不得进入最终志愿排序,回看 PDF 原页的院校专业组边界、专业代号和专业窗口，再用湖北官方系统或省招办计划核验。
