稳定基座第一闭环明细任务ID,来源稳定基座自动官网辅证交叉核验工作台,来源稳定基座最小人工闭环工作台,来源湖北官方公开入口状态快照,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,第一闭环批次,第一闭环纳入原因,任务来源类型,来源自动交叉核验任务ID,来源最小人工闭环任务ID,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,专业行ID,专业组出现ID,院校代码,院校名称OCR,院校专业组代码OCR规范化,来源页码,版面列,页码版面键,专业组内专业序号,专业代号OCR,专业名称及备注短摘,字段名,官网辅证自动动作,官网证据强度,官网来源状态,官网证据匹配状态,计划数核验状态,差异字段集合,疑似OCR把学费读入计划数,最佳官网来源文件,OCR专业计划数候选,最佳官网计划数,OCR学费候选,最佳官网学费,OCR再选科目候选,最佳官网选科,人工升级原因,P0字段即时复核任务ID,P0即时字段确认公开账本ID,执行批次,人工核验泳道,人工核验方式,页列执行进度桶,裁图证据编号,裁图文件SHA256,裁图bbox归一化,是否需要双人复核,是否有高校字段线索,是否裁图OCR与机器候选冲突,是否裁图OCR与高校辅证冲突,是否机器高校冲突,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网或招生章程辅证状态,三方字段一致性状态,字段事实写回状态,公开安全策略,下一步
FIRSTDETAIL-bb340f79f9405382,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-892af3460c381080,false,false,false,false,false,false,false,false,M-4a6209dd341f05a5,G-01338c1d774310d5,K486,西安邮电大学,K48603,226,left,226-left,15,22,网络空间安全（办学地点：长安校区）,专业计划数,C1-官网补缺候选但禁止自动写回,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验；双人复核,P0IMMEDIATE-c7afcdf0a9c68a13,P0FCONF-892af3460c381080,EXEC-03-高校辅证线索三方核验,M0-冲突优先双人核页,双人复核,R0-未开始PDF和湖北官方核验,P0CROP-53a5ff29f2556282,748d497d1622c7effe315afae22cd41800ed8994ed7e66c1332d564915f0e17d,x=0.043000-0.552000;y_bottom_origin=0.198703-0.558256,true,true,false,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-e3f2baf339214a72,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-db2aec2f440ffb89,false,false,false,false,false,false,false,false,M-59f2fe4937c929af,G-01338c1d774310d5,K486,西安邮电大学,K48603,226,left,226-left,3,10,电信工程及管理（办学地点：长安校,专业计划数,C1-官网补缺候选但禁止自动写回,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验；双人复核,P0IMMEDIATE-793e24352f2bb2f6,P0FCONF-db2aec2f440ffb89,EXEC-03-高校辅证线索三方核验,M2-裁图OCR未稳定补读人工看图,双人复核,R0-未开始PDF和湖北官方核验,P0CROP-3fb0819c4c38e775,0c41d0133a5a5c7788f4d28c312200aacf4dacf8020c82ffabf85c7f9b7cd8d7,x=0.043000-0.552000;y_bottom_origin=0.420837-0.558256,true,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-4e84b7d69fa1307d,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-9f48e3388ece984e,false,false,false,false,false,false,false,false,M-697f5f955ecc00c8,G-01338c1d774310d5,K486,西安邮电大学,K48603,226,left,226-left,4,11,集成电路设计与集成系统（办学地点：长安校区）,专业计划数,C1-官网补缺候选但禁止自动写回,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验,P0IMMEDIATE-cf72f3914ba79b17,P0FCONF-9f48e3388ece984e,EXEC-03-高校辅证线索三方核验,M3-多源一致快速三方核验,三方线索优先核验,R0-未开始PDF和湖北官方核验,P0CROP-34ac642ac243f736,d5b02adfdee00b66808ae039a1cefd84178df3dd22c85c0ba6d56ecabaad3856,x=0.043000-0.552000;y_bottom_origin=0.395800-0.558256,false,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-d5d208cd0ff1bb9a,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-42e17dcbb77d2520,false,false,false,false,false,false,false,false,M-896f6185282057cc,G-01338c1d774310d5,K486,西安邮电大学,K48603,226,left,226-left,9,16,软件工程（办学地点：长安校区）,专业计划数,C1-官网补缺候选但禁止自动写回,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验,P0IMMEDIATE-1693acfa957983fe,P0FCONF-42e17dcbb77d2520,EXEC-03-高校辅证线索三方核验,M3-多源一致快速三方核验,三方线索优先核验,R0-未开始PDF和湖北官方核验,P0CROP-b2b54b79461cec0c,97ababb46e36375355e22da9182efca418901f331ba0499036e02230e879ad09,x=0.043000-0.552000;y_bottom_origin=0.297677-0.558256,false,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-d4cdf918277c76bf,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-9c6da548338a330b,false,false,false,false,false,false,false,false,M-9807e5b6e5757591,G-01338c1d774310d5,K486,西安邮电大学,K48603,226,left,226-left,18,25,新能源材料与器件（办学地点：长安校,专业计划数,C1-官网补缺候选但禁止自动写回,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验,P0IMMEDIATE-a2b87794976de0ca,P0FCONF-9c6da548338a330b,EXEC-03-高校辅证线索三方核验,M3-多源一致快速三方核验,三方线索优先核验,R0-未开始PDF和湖北官方核验,P0CROP-b5b87b32412d8bed,512a416880faf4ee89de7a0a6a71355b9c4acfd1a76d469a4e32ffecc73ffd28,x=0.043000-0.552000;y_bottom_origin=0.144872-0.558256,false,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-b32e99b3f89bcaa4,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-cec2f1f4e14f1891,false,false,false,false,false,false,false,false,M-a83566d233468121,G-01338c1d774310d5,K486,西安邮电大学,K48603,226,left,226-left,14,21,信息安全（办学地点：长安校区）,专业计划数,C1-官网补缺候选但禁止自动写回,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验,P0IMMEDIATE-b3622fe89ff191b4,P0FCONF-cec2f1f4e14f1891,EXEC-03-高校辅证线索三方核验,M6-常规人工核页,单人初核加抽检,R0-未开始PDF和湖北官方核验,P0CROP-5a91f472f5d6afbc,c7404083adcab84bcde143534fc4b1920c45c653e5282005c242e6ae4ebcb8da,x=0.043000-0.552000;y_bottom_origin=0.207732-0.558256,false,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-c33e439309ee3511,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-9471125b709ffac9,false,false,false,false,false,false,false,false,M-b23da168ecf3a69d,G-01338c1d774310d5,K486,西安邮电大学,K48603,226,left,226-left,1,08,计算机科学与技术（办学地点：长安校,专业计划数,C1-官网补缺候选但禁止自动写回,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验；双人复核,P0IMMEDIATE-b4cc09e2558318f6,P0FCONF-9471125b709ffac9,EXEC-03-高校辅证线索三方核验,M0-冲突优先双人核页,双人复核,R0-未开始PDF和湖北官方核验,P0CROP-6ce66658105e636e,15dba36daaf7dc7606e9db4e5e0eae084669628efe19519eaa281b4c06a445a6,x=0.043000-0.552000;y_bottom_origin=0.455919-0.558256,true,true,false,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-65d09d5c33f190b6,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-c71577275b2b85c8,false,false,false,false,false,false,false,false,M-b26306df48aeae35,G-01338c1d774310d5,K486,西安邮电大学,K48603,226,left,226-left,2,09,通信工程（办学地点：长安校区）,专业计划数,C1-官网补缺候选但禁止自动写回,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验,P0IMMEDIATE-84bc35864991272e,P0FCONF-c71577275b2b85c8,EXEC-03-高校辅证线索三方核验,M3-多源一致快速三方核验,三方线索优先核验,R0-未开始PDF和湖北官方核验,P0CROP-bccf669a9085b6f4,eb278439e24bc74f7925f32a35767025c8896b81681a92621eab340d847a6a62,x=0.043000-0.552000;y_bottom_origin=0.438838-0.558256,false,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-bb5d3b024be0552c,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-951c70e9e5c36577,false,false,false,false,false,false,false,false,M-b54865ae837a800d,G-01338c1d774310d5,K486,西安邮电大学,K48603,226,left,226-left,17,24,信息对抗技术（办学地点：长安校区）,专业计划数,C1-官网补缺候选但禁止自动写回,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验,P0IMMEDIATE-4917c19916ef7681,P0FCONF-951c70e9e5c36577,EXEC-03-高校辅证线索三方核验,M6-常规人工核页,单人初核加抽检,R0-未开始PDF和湖北官方核验,P0CROP-7619af233ba397c1,43fd03ca8472be0e5e423fe5ae4ddda076db31ba21e6266e4718046b56989119,x=0.043000-0.552000;y_bottom_origin=0.164112-0.558256,false,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
FIRSTDETAIL-d9c74451cbf525d6,,data/working/issue19-stable-foundation-minimal-manual-closure-workbench.csv,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_detail_packet,逐专业招生明细,逐专业招生明细×第一闭环P0人工字段任务,FIRST-MANUAL-EXEC01-EXEC03,EXEC-03-高校辅证线索三方核验,P0人工字段任务,,STABLEMANUAL-f352eb5221d73869,false,false,false,false,false,false,false,false,M-b55b42a0731954d9,G-01338c1d774310d5,K486,西安邮电大学,K48603,226,left,226-left,7,14,电子科学与技术（办学地点：长安校,专业计划数,C1-官网补缺候选但禁止自动写回,fill_candidate,has_reusable_2026_hubei_plan_source,matched,,,,,,,,,,,PDF原页逐字段读数；湖北官方系统或省招办计划逐字段核验；高校官网或招生章程辅证核验,P0IMMEDIATE-3c4d343e4910a2a7,P0FCONF-f352eb5221d73869,EXEC-03-高校辅证线索三方核验,M3-多源一致快速三方核验,三方线索优先核验,R0-未开始PDF和湖北官方核验,P0CROP-bff7ce5bb26dcd35,737fd2e6636a40b27ac969d395cd9df0040c31fa17d2ac46a733a97f30f398a7,x=0.043000-0.552000;y_bottom_origin=0.338186-0.558256,false,true,false,false,false,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表保存任务ID、字段名、页列、证据SHA和状态；不保存图片路径、人工读数、OCR原文或登录态。,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。
