来源期号,来源PDF_SHA256,数据阶段,优先方向,综合风险等级,本专业OCR风险等级,本专业风险类型,专业组风险类型,院校代码,院校名称OCR,院校专业组代码,专业组号,来源页码,专业代号OCR,专业名称及备注OCR,再选科目OCR候选,专业计划数OCR候选,学费OCR候选,学费OCR数字候选,偏好和风险标签,字段完整性标记,候选池V1命中,样本学校命中,核验状态,最终可用,下一步
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,F386,内蒙古工业大学,F38603,03,111,04,人工智能（办学地点：金川校区）,,,4600,4600,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,F387,内蒙古农业大学,F38702,02,111,11,软件工程（办学地点：呼和浩特校区）,,,4600,4600,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,F387,内蒙古农业大学,F38702,02,111,12,数据科学与大数据技术（办学地点：呼和浩特校区）,,,4600,4600,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,中外合作或高收费；学费超过当前上限,中外合作或高收费；学费超过当前上限,F449,山东交通学院,F44904,04,169,21,计算机科学与技术（中外合作办学（双证，俄罗斯顿河国立技术大学；办学地点：长清校区）,化学,2,45000,45000,priority_2_computer;high_fee_or_coop,,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,F451,山东女子学院,F45109,09,170,09,计算机科学与技术H452 山东政法学院（公办）（山东）,,,6300,6300,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,体检或色觉限制；学费超过当前上限,F461,辽宁大学,F46106,06,112,13,计算机科学与技术（办学地点：崇山校,,,2,2,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,体检或色觉限制；学费超过当前上限,F461,辽宁大学,F46106,06,112,14,数据科学与大数据技术（办学地点：崇山校区）,,,2,2,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,F462,沈阳工业大学,F46202,02,112,05,智能科学与技术,,2,5200,5200,priority_2_computer,missing_subject_candidate;low_ocr_confidence,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,语种或单科限制；学费超过当前上限,F463,沈阳航空航天大学,F46301,01,112,01,计算机科学与技术（办学地点：沈北彩区道义南大街37号,化学,,5200,5200,priority_2_computer,missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,语种或单科限制；学费超过当前上限,F463,沈阳航空航天大学,F46301,01,113,17,数据科学与大数据技术（办学地点：沈北新区道义南大街37号）,,,5200,5200,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,限制风险,体检或色觉限制,体检或色觉限制；学费超过当前上限,F465,沈阳理工大学,F46502,02,113,14,计算机科学与技术（不招单色识别不全者）,,2,5200,5200,priority_2_computer;body_or_exam_limit,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,体检或色觉限制；学费超过当前上限,F465,沈阳理工大学,F46502,02,113,15,网络工程,,2,5200,5200,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,体检或色觉限制；学费超过当前上限,F465,沈阳理工大学,F46502,02,113,16,智能科学与技术,,2,5200,5200,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,体检或色觉限制；学费超过当前上限,F467,辽宁工程技术大学,F46701,01,113,11,数据科学与大数据技术（办学地点：葫芦岛校区龙湾校园）,,2,5700,5700,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,F469,沈阳化工大学,F46904,04,114,18,人工智能,,,5200,5200,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,F469,沈阳化工大学,F46904,04,114,19,计算机科学与技术,,,5200,5200,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,F469,沈阳化工大学,F46904,04,114,20,软件工程,,,5200,5200,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,F469,沈阳化工大学,F46904,04,114,21,数据科学与大数据技术,,,5200,5200,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,中外合作或高收费；学费超过当前上限,中外合作或高收费；学费超过当前上限,F471,大连工业大学,F47113,13,114,14,计算机科学与技术（中外合作办学）（与白俄罗斯国立工艺大学合作）,「化学,3,40000,40000,priority_2_computer;high_fee_or_coop,,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,F473,辽宁工业大学,F47301,01,115,07,计算机科学与技术,,2,5200,5200,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,F473,辽宁工业大学,F47301,01,115,08,软件工程,,2,5200,5200,priority_2_computer,missing_subject_candidate;low_ocr_confidence,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,体检或色觉限制；医学/护理等排除方向,体检或色觉限制；医学/护理等排除方向；学费超过当前上限,F481,沈阳医学院,F48102,02,116,10,生物医药数据科学（入校后外语课程只安排英语教学. 不招色盲色弱考生）,,,5500,5500,priority_2_computer;rejected_medical;body_or_exam_limit,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,中外合作或高收费；学费超过当前上限,中外合作或高收费；学费超过当前上限,F492,大连大学,F49208,08,117,19,计算机科学与技术（中外合作办学）F493 辽宁科技学院（公办）（辽宁）,,,68000,68000,priority_2_computer;high_fee_or_coop,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,F493,辽宁科技学院,F49301,01,117,02,计算机科学与技术（不能准确在显示器上识别红、黄、绿、蓝、紫各颜色中任何一种颜色的数码、字母者不能F495沈阳工程学院（公办）（辽宁）,,,4900,4900,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,F499,山东石油化工学院,F49906,06,171,06,数据科学与大数据技术H501 泰山科技学院（民办）（山东）,［化学,,5000,5000,priority_2_computer,missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,F501,泰山科技学院,F50104,04,171,05,计算机科学与技术（卓越领航班）H504 青岛工学院（民办）（山东）,化学,29800,,,priority_2_computer,missing_tuition_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,语种或单科限制；学费超过当前上限,F526,辽宁对外经贸学院,F52602,02,117,04,计算机科学与技术,,2,28000,28000,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,语种或单科限制；学费超过当前上限,F526,辽宁对外经贸学院,F52602,02,117,05,数据科学与大数据技术,,2,28000,28000,priority_2_computer,missing_subject_candidate;low_ocr_confidence,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
