P0即时复核裁图证据索引ID,来源P0字段即时复核包,来源P0字段即时复核任务ID,来源P0字段三方核验任务ID,来源P0字段三方核验执行包ID,来源专业行原页证据锚点表,来源页级manifest,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,机器是否允许自动写回主表,机器是否允许自动回填候选,是否允许写回字段,是否允许作为志愿推荐依据,是否允许生成学校专业建议,即时复核总序,执行总序,执行批次,即时复核阶段,字段名,专业行ID,专业组出现ID,院校代码,来源页码,版面列,专业行原页证据锚点ID,私有页图证据编号,私有页图SHA256,私有OCR文本证据编号,私有OCR文本SHA256,私有窗口证据编号,窗口文本SHA256,窗口坐标摘要,机器候选状态,机器候选置信等级,高校官网辅证覆盖状态,机器候选与高校辅证关系,语义多源优先桶,是否需要双人复核,裁图证据编号,裁图文件SHA256,裁图规格SHA256,裁图字节数,裁图宽度px,裁图高度px,源页图宽度px,源页图高度px,裁图bbox归一化,裁图bbox像素,裁图坐标来源,裁图生成参数摘要,裁图生成状态,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网或招生章程辅证状态,三方字段一致性状态,字段事实写回状态,证据索引用途,下一步
P0CROPINDEX-2377efe71a9a1276,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-4385d672421fe7e5,P0TRIAGE-4200ee6363880520,P0TRIAGEPACK-e9aac29e4d1eb6cf,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,244,244,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-ec2814b797ce2e84,G-d63fe0e2b9456fc6,H418,164,right,PDFANCHOR-7fa4d5599822a673,page-164,2c0e2ecd289f9fb1c7837e2c729ce3bc1c2b39e9800f18d97638061b662d1eb5,164_page-164,eaf538849b4f21b93a9554d2e06026f808fef0403235d26b949efa55f5abfe69,PDFANCHOR-7fa4d5599822a673,e158c0f2fb0970a4f1f51c19242f0420e5c29fe9c5ff7b494e1418a0b8679f04,x=0.526652-0.938166;y=0.655523-0.560909,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-f407c6701af86448,017e0e8b9cc434309d7a5d8e48a46f0147351fe9e7ddf109a68d2b538d273d99,a9625184e440b1203b2240ba125a90b2d442f801a9478a4028351e7a74b28b0b,451299,848,403,1667,2449,x=0.448000-0.957000;y_bottom_origin=0.525909-0.690523,x=747-1595;y=758-1161,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-000d8f2ef633b223,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-07465ae0552632e4,P0TRIAGE-318ce24ef6154448,P0TRIAGEPACK-5952764fef3abf76,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,245,245,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-acbc6905e40372f8,G-327a205799dbd62c,H419,164,right,PDFANCHOR-5f6cea0f4744edc1,page-164,2c0e2ecd289f9fb1c7837e2c729ce3bc1c2b39e9800f18d97638061b662d1eb5,164_page-164,eaf538849b4f21b93a9554d2e06026f808fef0403235d26b949efa55f5abfe69,PDFANCHOR-5f6cea0f4744edc1,d4fdaef95a9d7fd8e1a14235ad259ad9c791c5882708823e2836da60d3e21ef9,x=0.524520-0.938167;y=0.334302-0.267212,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-8100093abae9566c,ccdc0f427d7122ef53efc53c56114fff1188ed1cc87e47f84094c05ee90c64e9,893173eefd09ec4fe7fcb85d0bf5e946749741a07a495427fade40e8246fcdb0,377015,848,335,1667,2449,x=0.448000-0.957000;y_bottom_origin=0.232212-0.369302,x=747-1595;y=1545-1880,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-30d2211216d0efc2,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-4341dbe6a28b64c3,P0TRIAGE-f155ae02e18d9d7e,P0TRIAGEPACK-17d6ce195e357271,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,246,246,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,学费,M-d6810d60209fc81d,G-a05b247d299d9530,H421,165,left,PDFANCHOR-ddb62d887a0047a8,page-165,96af63b107f83263af1f7698b363cc1d1c19045f3d24d9d1d76afdc2c55e018e,165_page-165,ff9f9a95513d474f044e4066883a8ce46e8bb25fba2c2a27bebf5b34b0fcc53d,PDFANCHOR-ddb62d887a0047a8,0a48dc209b670fa299c1342df3a084c227600b3f5f92ed0d0efc685529678bc2,x=0.064240-0.678801;y=0.431686-0.118699,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-46333e538bfd71f8,07f14c582e5502a3ed69afac66d7dfdc1d6e4db4a78c315e5597e47527b2c36c,bada5dc9b8580fb81818cf09042db5fc191dc43af88afe8cd890604468c11724,1497582,1080,942,1667,2459,x=0.043000-0.690801;y_bottom_origin=0.083699-0.466686,x=72-1152;y=1311-2253,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-5ee241a4d0bd7712,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-84c77adb92142102,P0TRIAGE-83c058f36d692a17,P0TRIAGEPACK-4140e3e7b2cbb61e,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,247,247,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-696285b3b3d9fe65,G-3c8cf28375a9751d,H427,166,right,PDFANCHOR-071af22c6e49026b,page-166,c63c5d1de15e4f88e845c5826844b70b2196e9404791705416d5307d6bf756c2,166_page-166,173968e0fce453bbe5d82b2b23eb15f8fb028d5d2a791718df16da1c5a06a6c4,PDFANCHOR-071af22c6e49026b,4f00d20125359a1fa2c700e926c6c4db4463d6bec592f4e5bd8a7d7abd49761f,x=0.526652-0.938167;y=0.728163-0.614826,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-47612771f0e2ce59,86f7c70d944d554f6fac20bf0e09bb798ae98854fae464f85e37254e794af363,6be1e41de561ada1bf3a880b52adb643ec88cff739b2c4bd4e1f28e4b4b5770f,517895,848,449,1667,2449,x=0.448000-0.957000;y_bottom_origin=0.579826-0.763163,x=747-1595;y=580-1029,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-5a4f89cf6ed95c04,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-4e70a62db61bf000,P0TRIAGE-a9a4e730a572c2b2,P0TRIAGEPACK-7392640e2c7d36ce,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,248,248,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-cc8ca95455be8ae4,G-c3d442f89a907f61,F434,168,left,PDFANCHOR-db78ea8682b722c2,page-168,c30416c50a70fc45f824cd2981d66a14c02446edce02a3643f8874aa8b7db12f,168_page-168,855860002b62abaf2a0d6c219789e60f44a57fce593d09c40182941ed357b137,PDFANCHOR-db78ea8682b722c2,3e596cca6b4e8ac70418439eb7f3910be0bdcf384dab639b7f51555d50c23a73,x=0.102345-0.513860;y=0.765988-0.713488,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-6b3c4be368852999,a64a1de8e36b9fb760252048ba60773c06800333a7ac98f3667b0b752ea3cd6e,b48e9ff65ffc1ab0e4ebb42d6afb32c563ddbc5e70ddb136e0013da9d1ecf4bd,264671,848,300,1667,2449,x=0.043000-0.552000;y_bottom_origin=0.678488-0.800988,x=72-920;y=487-787,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-d7db3220a1d5b173,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-b41f0ccda9a726a6,P0TRIAGE-bdbed7cb4df4a714,P0TRIAGEPACK-2b1a1cb9a3af12c7,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,249,249,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-cfb2fbdfffe8b404,G-5cd065b50aa6e955,H435,168,left,PDFANCHOR-d574017431fb2adb,page-168,c30416c50a70fc45f824cd2981d66a14c02446edce02a3643f8874aa8b7db12f,168_page-168,855860002b62abaf2a0d6c219789e60f44a57fce593d09c40182941ed357b137,PDFANCHOR-d574017431fb2adb,9c6f8a59de9cdbe2eb0df545f097fc1b7e7678645bd5a5bdfcbbd0cfa15f36f9,x=0.102345-0.513860;y=0.559592-0.520330,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-745007549048e0d1,2200b5f2697d0167f1cb9060408f441c31cb788c776aa2ee35f4dd1c94f57c6d,4cffa1589da74fd4eaa81fbdf8e2a2030bf992a7b0aa8de62df55cab3117c227,263435,848,267,1667,2449,x=0.043000-0.552000;y_bottom_origin=0.485330-0.594592,x=72-920;y=993-1260,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-c8a3b9a0049f3ed1,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-20d019268d0c18dd,P0TRIAGE-df3223e4d114aa06,P0TRIAGEPACK-ff2a90f57ed6282d,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,250,250,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-5dc28b56771d3f3b,G-350cfe9fc0c6e38f,H438,168,left,PDFANCHOR-2642202ce2bdad71,page-168,c30416c50a70fc45f824cd2981d66a14c02446edce02a3643f8874aa8b7db12f,168_page-168,855860002b62abaf2a0d6c219789e60f44a57fce593d09c40182941ed357b137,PDFANCHOR-2642202ce2bdad71,24d6bcd279b896523c270c4b7c5f743225b5ee57f0713d5c0ee617c7c7d26d72,x=0.102345-0.513860;y=0.225291-0.184346,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-c948fc34b1ee8bd2,a56fc90dd982e68f77611ba48d86fbe076511da519d01884c7ac0f8ffe97c55b,892071bc379780311149cdf4732c4e5ea797c5fe987dd9b615756f7f64ad4338,269664,848,271,1667,2449,x=0.043000-0.552000;y_bottom_origin=0.149346-0.260291,x=72-920;y=1812-2083,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-38eb5de021b40fb7,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-bf5808e016b39bd6,P0TRIAGE-10bb0ef4358e90ef,P0TRIAGEPACK-28d8611d78b43c5b,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,251,251,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-12bcf0ccb5815b11,G-e84a2070e4dac013,F445,168,right,PDFANCHOR-962f9ec702b7b1fa,page-168,c30416c50a70fc45f824cd2981d66a14c02446edce02a3643f8874aa8b7db12f,168_page-168,855860002b62abaf2a0d6c219789e60f44a57fce593d09c40182941ed357b137,PDFANCHOR-962f9ec702b7b1fa,ea8d7c4e97ac854c128e51c6f8364ed988ec98dfdb1390697fac3dc5943d4a26,x=0.526652-0.936034;y=0.267347-0.111715,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-b81e47a69e573e24,5486a7c075f84afa7c0f3c95b1297ac7cc7e0b789a8944cb8522a57dbdb1d789,711eaee2fb4882696c8a4fddee6a76f463539c02927a18626d356cb6a2888804,585973,848,552,1667,2449,x=0.448000-0.957000;y_bottom_origin=0.076715-0.302347,x=747-1595;y=1709-2261,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-1e4ed9aa38069f72,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-3552acf165d8ee16,P0TRIAGE-e80c75c1de6e20fc,P0TRIAGEPACK-06852a0816ef5430,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,252,252,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-f84d4ef7e78d900f,G-3003274e4622ca03,H439,168,right,PDFANCHOR-5ba55a1e82d37310,page-168,c30416c50a70fc45f824cd2981d66a14c02446edce02a3643f8874aa8b7db12f,168_page-168,855860002b62abaf2a0d6c219789e60f44a57fce593d09c40182941ed357b137,PDFANCHOR-5ba55a1e82d37310,3f783b34b27b97e80f3d7dd8f9bdf60f97507a80f0f0a0fa09c5ee1a25f4ba98,x=0.526652-0.936034;y=0.677143-0.554931,P0C2-多值坐标候选冲突待人工核页,low,has_b0b1_school_sidecar,R1-有高校官网辅证行但本字段无值,S6-多值坐标冲突核页,true,P0CROP-ec4387cdfa9eda45,f46caea25bedd6f19f301e79bdbae068d5328c0b59089099823657f33d2b2d85,e4c09a57d4db0e90d8529398643f8e7b4e582083eefd57aa33a2f9f88267ae90,529853,848,471,1667,2449,x=0.448000-0.957000;y_bottom_origin=0.519931-0.712143,x=747-1595;y=705-1176,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-88f7cf05386fcd2f,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-6eaac865e220f349,P0TRIAGE-895e51d57d7a6894,P0TRIAGEPACK-d9c582840ef226ba,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,253,253,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-4d10d24ab1c5ef83,G-c6b03025ecc1ff15,H442,168,right,PDFANCHOR-ca46ef48fefa8f12,page-168,c30416c50a70fc45f824cd2981d66a14c02446edce02a3643f8874aa8b7db12f,168_page-168,855860002b62abaf2a0d6c219789e60f44a57fce593d09c40182941ed357b137,PDFANCHOR-ca46ef48fefa8f12,da10379dd700821a33ee27579be03d9fd480dd6ce88f19b9f2a102e24caa9803,x=0.526652-0.936034;y=0.505714-0.457779,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-ecf8f23f41675d2f,4462b396724bc05c572fde7d061ebefaff3e6750ba06272b53c5eddf24f81814,3aa8e19cbcfd9c369d3a0a6f3fe3bb7a93a749fac1bbf7ac25473f5a124b9d0c,325898,848,289,1667,2449,x=0.448000-0.957000;y_bottom_origin=0.422779-0.540714,x=747-1595;y=1125-1414,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
P0CROPINDEX-6437c8d307f2e483,data/working/issue19-field-fact-p0-immediate-review-packet.csv,P0IMMEDIATE-1d29ba5ff419fc94,P0TRIAGE-4fbea17f33929f1d,P0TRIAGEPACK-db9ff7bcffd78a60,data/working/issue19-major-line-pdf-evidence-anchors.csv,data/working/issue19-page-manifest.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_crop_evidence_index,逐专业招生明细,逐专业招生明细×P0字段×即时复核裁图证据,false,false,false,false,false,false,false,254,254,EXEC-04-多值坐标冲突核页,IR-03-多值坐标冲突先核,专业计划数,M-582728e1c47463e3,G-573e091adfb429c8,H452,170,left,PDFANCHOR-b652c14b4f5749ff,page-170,edb6ba0b16271dde3ce3dbb45381671948bc395f129e9e85b73792e15901507d,170_page-170,3b7a1ee4d6f59ff55c22a055972a437d388c33ab7939b41eb92d9df2abb4c5c4,PDFANCHOR-b652c14b4f5749ff,7750b89ef5cf102ad6b968f606b3e8d6b4144d960fa357f553e4bb7ca43034d9,x=0.100213-0.513860;y=0.611837-0.553720,P0C2-多值坐标候选冲突待人工核页,low,no_b0b1_school_sidecar,R0-无高校官网辅证行,S6-多值坐标冲突核页,true,P0CROP-671a73aa9a7d31cd,25585808edb65f85ce4330dcf99c5cbe6c1bde1c0e8bdb3f7e7d569e29aaa0d3,c78ec45ec78af906875c164743d2bc0b7f468cd71346f3d22f773cc8ea7f6174,330284,848,314,1667,2449,x=0.043000-0.552000;y_bottom_origin=0.518720-0.646837,x=72-920;y=865-1179,window_and_candidate_coordinates,render_dpi=120;mode=side_context;coord_y_origin=bottom;vertical_margin=0.035;x_margin=0.012,local_crop_generated_hash_recorded,pending_pdf_manual_review,pending_hubei_official_plan_review,pending_school_official_or_charter_review,pending_three_way_closure,blocked_until_pdf_hubei_school_three_way_closure,仅用于定位和复验PDF原页裁图；不提供字段读数，不代表字段事实完成核验。,人工回看裁图和PDF原页，再与湖北官方系统或省招办计划、高校官网或章程做三方闭环。
