来源期号,来源PDF_SHA256,数据阶段,最终可用,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,专业组标题OCR原文,来源页码,版面列,专业组标题行号,专业组标题y,OCR专业行数,再选科目OCR候选,人数OCR候选,学费OCR候选,偏好和风险标签,字段完整性标记,候选池V1命中,样本学校命中,核验状态,备注
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H135,淮南师范学院,H13502,02,H13502/淮南师范学院第 02组,146,left,43,0.505714,18,不限；化学,3；2；43；5；46；11,5060；4900；4600；5390,language_or_single_subject;priority_2_computer;priority_3_teacher,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H137,安徽建筑大学,H13702,02,H13702/安徽建筑大学第02组,146,left,71,0.132245,8,不限；再选；科目；要求,2；人数,5980；5200；4900；年；学费；（）；5635,,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H113,3安徽建筑大学,H11370,70,H1I3703/安徽建筑大学第03组,146,right,163,0.761628,16,化学,33；2,5980；5200；2；1；3；5720,priority_2_computer,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H137,安徽建筑大学,H13704,04,H13704/安徽建筑大学第 04组,146,right,187,0.427326,2,地理,2；40；14,5720,,plan_count_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H138,安徽科技工程大学,H13801,01,H13801 安徽科技工程大学第01 组,146,right,191,0.377907,6,不限,2；20,5880；4900,,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H138,安徽科技工程大学,H13802,02,H13802/安徽科技工程大学第02组,146,right,199,0.277551,8,［化学,2；6,5200,,plan_count_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H138,安徽科技工程大学,H13803,03,H13803 安徽科技工程大学第03 组,146,right,209,0.130612,3,地理；再选；耍求,2；10；人数,5200；年；学費,,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H139,合肥大学,H13903,03,H13903/合肥大学第03组,147,left,6,0.818293,3,化学,2；3；10,5720；5200；5980,body_or_exam_limit,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H140,池州学院,H14002,02,H14002池州学院第 02组,147,left,17,0.699128,3,不限,4；3；2,5635；4900,priority_2_computer,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H143,安徽艺术学院,H14302,02,H14302安徽艺术学院第02组,147,left,22,0.635174,0,,2；10；3,8000,,missing_subject_candidate;plan_count_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H173,安徽新华学院,H17301,01,H17301 安徽新华学院第01组,147,left,25,0.597384,0,不限；化学,3；？,26000,tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H173,安徽新华学院,H17302,02,H17302/安徽新华学院第 02 组,147,left,29,0.569767,10,【化学；化学,3；4；20；2；10,26000；4900,priority_2_computer;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H178,安徽信息工程学院,H17801,01,H17801 安徽信息工程学院第 01 组,147,left,45,0.389431,3,,3；24600；4,24600,priority_2_computer;tuition_over_15000,missing_subject_candidate;plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H180,合肥城市学院,H18002,02,H18002/合肥城市学院第02组,147,left,51,0.325581,1,不限,3；15,22700,tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H182,芜湖学院,H18202,02,H18202/芜湖学院第 02组,147,left,55,0.287791,1,化学,15；10,18800,tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H186,皖江工学院,H18601,01,H18601皖江工学院第01组,147,left,59,0.248374,6,再边,2；招生计划；X；U；人数；45；25,23000；N；学贵,tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H216,福州大学,H21602,02,H21602 福州大学第02组,147,right,171,0.806504,8,化学,3,5460；15000,body_or_exam_limit;priority_2_computer;tuition_over_15000,tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H216,福州大学,H21604,04,H21604 福州大学第04组,147,right,191,0.534884,1,,,15000,tuition_over_15000,missing_subject_candidate;missing_plan_count_candidate;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,T216,福州大学,T21605,05,T21605/ 福州大学第05组,147,right,194,0.488211,4,,,60000,high_fee_or_coop;priority_1_digital_media;priority_2_computer;tuition_over_15000,missing_subject_candidate;missing_plan_count_candidate;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H217,福建理工大学,H21702,02,H21702/福建理工大学第 02组,147,right,204,0.370640,5,,2；17,5460,tuition_over_15000,missing_subject_candidate;plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H218,福建农林大学,H21805,05,H21805/福建农林大学第05组,147,right,211,0.270325,1,不限；化学,1；16,5460,body_or_exam_limit;tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H218,福建农林大学,H21806,06,H21806 福建农林大学第06组,147,right,216,0.213663,6,不限,2；5；4；29；8,5460,body_or_exam_limit;tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H219,集美大学,H21904,04,H21904集美大学第04组,147,right,228,0.058130,4,X；U；再选；要求,資亮；部亭；N；人数；12,年；学费；元）；5460；2,tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H219,集美大学,H21905,05,H21905|集美大学第05 组,148,left,24,0.770204,6,化学,,5460,priority_2_computer;tuition_over_15000,missing_plan_count_candidate;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H219,集美大学,H21906,06,H21906/集美大学第06组,148,left,32,0.680233,3,化和；生,3；4,5460,rejected_medical;tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H220,福建医科大学,H22001,01,H22001 福建医科大学第 01组,148,left,39,0.606105,2,化和；生,2；5,6760,body_or_exam_limit;rejected_medical;tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H221,福建中医药大学,H22101,01,H22101| 福建中医药大学第 01组,148,left,47,0.523256,1,化学,,6760,body_or_exam_limit;rejected_medical;tuition_over_15000,missing_plan_count_candidate;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H221,福建中医药大学,H22102,02,H22102 福建中医药大学第 02组,148,left,51,0.486919,1,,3,6760,body_or_exam_limit;rejected_medical;tuition_over_15000,missing_subject_candidate;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H221,福建中医药大学,H22103,03,H22103/ 福建中医药大学第03组,148,left,55,0.451837,3,生物,1；35；27,6760,body_or_exam_limit;priority_3_teacher;rejected_medical;tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H223,福建师范大学,H22303,03,H22303/福建师范大学第03组,148,left,64,0.355918,7,［化学,4；3；5；8,5460；10500；5040,body_or_exam_limit;priority_2_computer;priority_3_teacher;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H223,福建师范大学,H22304,04,H22304/福建师范大学第04组,148,left,80,0.161224,2,「化学,4；7；3,20000,high_fee_or_coop;priority_1_digital_media;priority_2_computer;priority_3_teacher;tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,T224,闽江大学,T22402,02,T22402/闽江大学第 02组,148,left,89,0.069767,2,不限,人数,年；学费；5460；5040；4,tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H224,闽江大学,H22403,03,H22403闽江大学第 03组,148,right,157,0.795058,4,化学,,5040；5460；13,priority_2_computer;tuition_over_15000,missing_plan_count_candidate;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H225,武夷学院,H22502,02,H22502 武夷学院第 02组,148,right,164,0.717959,11,,48,2；5460；5040；6240；1,body_or_exam_limit;priority_2_computer;priority_3_teacher;tuition_over_15000,missing_subject_candidate;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H227,泉州师范学院,H22703,03,H22703 泉州师范学院第 03组,148,right,180,0.510174,2,不限,36,2；5040,language_or_single_subject;priority_3_teacher;tuition_over_15000,tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H227,泉州师范学院,H22704,04,H22704|泉州师范学院第04组,148,right,186,0.437500,12,「化学,2,3；5040；2；5；4,priority_2_computer;priority_3_teacher;tuition_over_15000,tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H227,泉州师范学院,H22705,05,H22705 泉州师范学院第05组,148,right,203,0.177143,1,化和；生,4,2；5460,priority_3_teacher;tuition_over_15000,tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H227,泉州师范学院,H22706,06,H22706 泉州师范学院第 06组,148,right,208,0.132245,1,化学,4；51,待定,priority_2_computer;priority_3_teacher;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H228,闽南师范大学,H22805,05,H22805 闽南师范大学第 05组,148,right,214,0.072653,1,不限；要求,3；人数；6,5460；学費,priority_3_teacher;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H228,闽南师范大学,H22806,06,H22806/（闽南师范大学第 06组,149,left,6,0.805233,2,不限；化学,3；25,5040,priority_3_teacher;tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
