第一闭环事实准入任务汇总ID,来源第一闭环事实准入门禁账本,来源第一闭环核验结果看板,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,是否允许进入私有写回评审,任务汇总序号,稳定基座第一闭环明细任务ID,第一闭环核验结果ID,稳定基座第一闭环任务复核公开账本ID,稳定基座第一闭环页列包ID,页码版面键,来源页码,版面列,专业行ID,专业组出现ID,院校代码,字段名,执行泳道,第一闭环页列优先级,核验动作层级,事实范围数,字段事实数,专业名归属事实数,专业组边界事实数,准入阻断等级分布,事实类型分布,W0B0命中事实数,高校源double_check事实数,PDF湖北官方先行事实数,B0冲突事实数,需要双人复核事实数,需要人工看图事实数,结构化接入候选事实数,PDF待核事实数,湖北官方待核事实数,任务级复核状态,任务级阻断原因,PDF原页是否必核,湖北官方侧是否必核,高校辅证是否需要复核,自动辅证是否可作为核页提示,自动辅证是否可替代湖北官方计划,官方公开计划页可定稿,数智平台可定稿,事实集合SHA16,证据集合SHA16,任务准入动作,公开安全策略
FCFACTGATETASK-defc95b48b825eb4,data/working/issue19-first-closure-fact-gate-public-ledger.csv,data/working/issue19-first-closure-verification-result-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_fact_gate,第一闭环事实准入任务汇总,稳定基座第一闭环明细任务ID×事实范围缺口,false,false,false,false,false,false,false,false,false,191,FIRSTDETAIL-ef35601f652ae549,FIRSTRESULT-15cb5c6f3142893d,FIRSTTASKREVIEW-e3980e6331684106,FIRSTPAGE-ed94df7696953cc5,226-right,226,right,M-850aa6e9b4a3be8a,G-d93dfb85c8cb1c20,K488,专业计划数；学费；再选科目,E1-计划数补缺或偏大优先核验,Q1-补缺或计划数偏大页列先核,N0-先双人核PDF原页冲突,3,3,0,0,G0-W0B0核心事实优先阻断×3,字段事实-专业计划数×1；字段事实-再选科目×1；字段事实-学费×1,3,3,0,3,0,3,0,3,3,T0-待PDF原页和湖北官方核验,高校官网辅证只能提示冲突或补缺，不能替代第19期原页和湖北官方侧,true,true,true,true,false,false,false,2a6d87029f8dc83e,a8360b01b4c77fd4,任务内事实仍需PDF原页和湖北官方侧闭环；不得据高校源或OCR直接写回。,not_final；fact_gate_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCFACTGATETASK-736f2ff7b1e438f9,data/working/issue19-first-closure-fact-gate-public-ledger.csv,data/working/issue19-first-closure-verification-result-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_fact_gate,第一闭环事实准入任务汇总,稳定基座第一闭环明细任务ID×事实范围缺口,false,false,false,false,false,false,false,false,false,192,FIRSTDETAIL-efa0717525e49d43,FIRSTRESULT-c5116b7cd61e7d5f,FIRSTTASKREVIEW-bbfa91ae1f74930f,FIRSTPAGE-e942d34407576c0d,209-right,209,right,M-4d07d36dc438349c,G-e377a7e078e92213,K153,专业计划数；学费；再选科目,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,N5-多源一致仍待湖北官方侧,3,3,0,0,G1-B0同页伴生事实阻断×3,字段事实-专业计划数×1；字段事实-再选科目×1；字段事实-学费×1,0,0,0,3,0,3,0,3,3,T0-待PDF原页和湖北官方核验,高校官网辅证只能提示冲突或补缺，不能替代第19期原页和湖北官方侧,true,true,true,true,false,false,false,b6f8b2f486243955,41cbe5fa1353abe7,任务内事实仍需PDF原页和湖北官方侧闭环；不得据高校源或OCR直接写回。,not_final；fact_gate_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCFACTGATETASK-03ab91db40b66f3a,data/working/issue19-first-closure-fact-gate-public-ledger.csv,data/working/issue19-first-closure-verification-result-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_fact_gate,第一闭环事实准入任务汇总,稳定基座第一闭环明细任务ID×事实范围缺口,false,false,false,false,false,false,false,false,false,193,FIRSTDETAIL-f035ffd6c61f373e,FIRSTRESULT-f96c2657ffce5fa6,FIRSTTASKREVIEW-46f69ee7bdc126e1,FIRSTPAGE-97ab0abc16a6bf85,199-left,199,left,M-68b3c87f68237d40,G-37268c0379be16ef,H945,学费,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,N2-机器坐标辅助核PDF原页,1,1,0,0,G1-B0同页伴生事实阻断×1,字段事实-学费×1,0,0,0,1,1,1,0,1,1,T0-待PDF原页湖北官方和必要高校辅证核验,P0字段任务尚未写入私有人工记录，禁止字段事实写回,true,true,true,false,false,false,false,4473ad59d2b3fd17,640dfa94a522ae5f,任务内事实仍需PDF原页和湖北官方侧闭环；不得据高校源或OCR直接写回。,not_final；fact_gate_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCFACTGATETASK-e4bf58fd0038bc58,data/working/issue19-first-closure-fact-gate-public-ledger.csv,data/working/issue19-first-closure-verification-result-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_fact_gate,第一闭环事实准入任务汇总,稳定基座第一闭环明细任务ID×事实范围缺口,false,false,false,false,false,false,false,false,false,194,FIRSTDETAIL-f0ab24cd4aa33cf2,FIRSTRESULT-ef6ffa8da768508a,FIRSTTASKREVIEW-9d2bda35bf992a25,FIRSTPAGE-6f905e62249f58a5,135-right,135,right,M-2d83c1ada1a7794e,G-158e8a85ddd262f3,F902,待人工判定字段,E2-官网未匹配专业名归属核验,Q2-官网未匹配或高校辅证页列先核,N3-无稳定候选人工看图,2,1,1,0,G2-结构事实PDF湖北官方先行×1；G4-人工看图待完成×1,专业名归属事实×1；字段事实-待人工判定字段×1,0,0,0,0,0,2,0,2,2,T0-待PDF原页和湖北官方核验,高校官网辅证只能提示冲突或补缺，不能替代第19期原页和湖北官方侧,true,true,true,false,false,false,false,b0b2d3fd8c43871d,92ad6611efbf97b8,任务内事实仍需PDF原页和湖北官方侧闭环；不得据高校源或OCR直接写回。,not_final；fact_gate_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCFACTGATETASK-0b6d62b8333214e7,data/working/issue19-first-closure-fact-gate-public-ledger.csv,data/working/issue19-first-closure-verification-result-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_fact_gate,第一闭环事实准入任务汇总,稳定基座第一闭环明细任务ID×事实范围缺口,false,false,false,false,false,false,false,false,false,195,FIRSTDETAIL-f0c16ae7f65a6b84,FIRSTRESULT-969a6b43823c90e0,FIRSTTASKREVIEW-9b01d37d8e5203c5,FIRSTPAGE-551d0b213dbd2529,109-left,109,left,M-51215ebfd6e9c1fb,G-3ed22abc87c8dac2,F305,专业计划数,E1-计划数补缺或偏大优先核验,Q1-补缺或计划数偏大页列先核,N3-无稳定候选人工看图,1,1,0,0,G4-人工看图待完成×1,字段事实-专业计划数×1,0,0,0,0,0,1,0,1,1,T0-待PDF原页湖北官方和必要高校辅证核验,P0字段任务尚未写入私有人工记录，禁止字段事实写回,true,true,true,false,false,false,false,1c55ba98313d334b,00b86c09658c7e2b,任务内事实仍需PDF原页和湖北官方侧闭环；不得据高校源或OCR直接写回。,not_final；fact_gate_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCFACTGATETASK-48c8a487632cf65b,data/working/issue19-first-closure-fact-gate-public-ledger.csv,data/working/issue19-first-closure-verification-result-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_fact_gate,第一闭环事实准入任务汇总,稳定基座第一闭环明细任务ID×事实范围缺口,false,false,false,false,false,false,false,false,false,196,FIRSTDETAIL-f4f81445f1154c09,FIRSTRESULT-ead840742dc8fce8,FIRSTTASKREVIEW-38c482ea97370c93,FIRSTPAGE-6877343afbe11307,040-right,40,right,M-bd5236570ff0b18a,G-0982c5e9e2f76632,A145,专业计划数,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,N2-机器坐标辅助核PDF原页,1,1,0,0,G3-双人复核待完成×1,字段事实-专业计划数×1,0,0,0,0,1,1,0,1,1,T0-待PDF原页湖北官方和必要高校辅证核验,P0字段任务尚未写入私有人工记录，禁止字段事实写回,true,true,false,false,false,false,false,180a58c1d51927a4,9cfda156b5b17416,任务内事实仍需PDF原页和湖北官方侧闭环；不得据高校源或OCR直接写回。,not_final；fact_gate_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCFACTGATETASK-0a5d23f9eabc5eaa,data/working/issue19-first-closure-fact-gate-public-ledger.csv,data/working/issue19-first-closure-verification-result-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_fact_gate,第一闭环事实准入任务汇总,稳定基座第一闭环明细任务ID×事实范围缺口,false,false,false,false,false,false,false,false,false,197,FIRSTDETAIL-f6c5e0b8b2a20f9b,FIRSTRESULT-bff9fc3039b85426,FIRSTTASKREVIEW-7cfe17b640c6e147,FIRSTPAGE-f58ca9d1af902d1a,037-left,37,left,M-f7fc1e53365bb4e8,G-9fca3ce8b2adbf9c,A135,专业计划数,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,N4-PDFOCR候选人工确认,2,1,1,0,G0-W0B0核心事实优先阻断×1；G1-B0同页伴生事实阻断×1,专业名归属事实×1；字段事实-专业计划数×1,1,0,1,2,0,1,0,2,2,T0-待PDF原页和湖北官方核验,高校官网辅证只能提示冲突或补缺，不能替代第19期原页和湖北官方侧,true,true,true,false,false,false,false,7a334d85201085a1,4983de40f77fd1e0,任务内事实仍需PDF原页和湖北官方侧闭环；不得据高校源或OCR直接写回。,not_final；fact_gate_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCFACTGATETASK-18639da554d8aea0,data/working/issue19-first-closure-fact-gate-public-ledger.csv,data/working/issue19-first-closure-verification-result-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_fact_gate,第一闭环事实准入任务汇总,稳定基座第一闭环明细任务ID×事实范围缺口,false,false,false,false,false,false,false,false,false,198,FIRSTDETAIL-f7da998b19762486,FIRSTRESULT-ec65ae2b941b8f62,FIRSTTASKREVIEW-e52e1f9c944a49d7,FIRSTPAGE-4c0f16a37d308b85,056-left,56,left,M-f7d6787fb6918e72,G-399026bbf2fbbc18,A195,专业计划数；学费；再选科目,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,N1-高校补缺线索回PDF原页,3,3,0,0,G1-B0同页伴生事实阻断×3,字段事实-专业计划数×1；字段事实-再选科目×1；字段事实-学费×1,0,0,0,3,0,3,0,3,3,T0-待PDF原页和湖北官方核验,高校官网辅证只能提示冲突或补缺，不能替代第19期原页和湖北官方侧,true,true,true,true,false,false,false,ae569d513c54f8c5,b997c4b381dd512e,任务内事实仍需PDF原页和湖北官方侧闭环；不得据高校源或OCR直接写回。,not_final；fact_gate_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCFACTGATETASK-bde29b588e9dd7b8,data/working/issue19-first-closure-fact-gate-public-ledger.csv,data/working/issue19-first-closure-verification-result-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_fact_gate,第一闭环事实准入任务汇总,稳定基座第一闭环明细任务ID×事实范围缺口,false,false,false,false,false,false,false,false,false,199,FIRSTDETAIL-fa92585c6f8f40aa,FIRSTRESULT-a5e0a814c121f0c5,FIRSTTASKREVIEW-3d0fa0f683e65727,FIRSTPAGE-0f2775b71610686e,194-left,194,left,M-0eb0b28d721dd807,G-40e8e2649ba8d3a6,H857,专业计划数,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,N2-机器坐标辅助核PDF原页,1,1,0,0,G3-双人复核待完成×1,字段事实-专业计划数×1,0,0,0,0,1,1,0,1,1,T0-待PDF原页湖北官方和必要高校辅证核验,P0字段任务尚未写入私有人工记录，禁止字段事实写回,true,true,false,false,false,false,false,c671664fe99baab8,0858a70d707987a4,任务内事实仍需PDF原页和湖北官方侧闭环；不得据高校源或OCR直接写回。,not_final；fact_gate_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCFACTGATETASK-417b774aeb2dde21,data/working/issue19-first-closure-fact-gate-public-ledger.csv,data/working/issue19-first-closure-verification-result-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_fact_gate,第一闭环事实准入任务汇总,稳定基座第一闭环明细任务ID×事实范围缺口,false,false,false,false,false,false,false,false,false,200,FIRSTDETAIL-fb5351ca095fd3ed,FIRSTRESULT-6a5c4123bfa51ce4,FIRSTTASKREVIEW-5cdd343a0ef61bac,FIRSTPAGE-b55961124bc8610b,226-left,226,left,M-c3ff06ecc81ab136,G-01338c1d774310d5,K486,专业计划数,E1-计划数补缺或偏大优先核验,Q1-补缺或计划数偏大页列先核,N2-机器坐标辅助核PDF原页,1,1,0,0,G1-B0同页伴生事实阻断×1,字段事实-专业计划数×1,0,0,0,1,0,1,0,1,1,T0-待PDF原页湖北官方和必要高校辅证核验,P0字段任务尚未写入私有人工记录，禁止字段事实写回,true,true,true,false,false,false,false,d5b162dbc16b5662,118c21036b295774,任务内事实仍需PDF原页和湖北官方侧闭环；不得据高校源或OCR直接写回。,not_final；fact_gate_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCFACTGATETASK-6afc39bcb2da0d01,data/working/issue19-first-closure-fact-gate-public-ledger.csv,data/working/issue19-first-closure-verification-result-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_fact_gate,第一闭环事实准入任务汇总,稳定基座第一闭环明细任务ID×事实范围缺口,false,false,false,false,false,false,false,false,false,201,FIRSTDETAIL-fb79b9a18ba8b23b,FIRSTRESULT-2cc9e6bf79c1c48d,FIRSTTASKREVIEW-81d7b5e881db96f3,FIRSTPAGE-ed94df7696953cc5,226-right,226,right,M-850aa6e9b4a3be8a,G-d93dfb85c8cb1c20,K488,专业计划数,E1-计划数补缺或偏大优先核验,Q1-补缺或计划数偏大页列先核,N3-无稳定候选人工看图,1,1,0,0,G1-B0同页伴生事实阻断×1,字段事实-专业计划数×1,0,0,0,1,1,1,0,1,1,T0-待PDF原页湖北官方和必要高校辅证核验,P0字段任务尚未写入私有人工记录，禁止字段事实写回,true,true,true,false,false,false,false,e87f70a3cd9c802a,a1c974102ae30bf5,任务内事实仍需PDF原页和湖北官方侧闭环；不得据高校源或OCR直接写回。,not_final；fact_gate_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCFACTGATETASK-f8b9ae266216c0fb,data/working/issue19-first-closure-fact-gate-public-ledger.csv,data/working/issue19-first-closure-verification-result-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_fact_gate,第一闭环事实准入任务汇总,稳定基座第一闭环明细任务ID×事实范围缺口,false,false,false,false,false,false,false,false,false,202,FIRSTDETAIL-fcb9481c7c03fe42,FIRSTRESULT-52f2078ed7d3b3b9,FIRSTTASKREVIEW-344c8218d22295dd,FIRSTPAGE-6bd94b5fb0abfec4,080-right,80,right,M-608ab460a72422a3,G-43eaec6deac85123,C150,再选科目,E2-官网未匹配专业名归属核验,Q2-官网未匹配或高校辅证页列先核,N3-无稳定候选人工看图,2,1,1,0,G2-结构事实PDF湖北官方先行×1；G3-双人复核待完成×1,专业名归属事实×1；字段事实-再选科目×1,0,0,0,0,2,2,0,2,2,T0-待PDF原页湖北官方和必要高校辅证核验,P0字段任务尚未写入私有人工记录，禁止字段事实写回,true,true,true,false,false,false,false,41e369ed0b18bc59,26ad97d1e6d1287e,任务内事实仍需PDF原页和湖北官方侧闭环；不得据高校源或OCR直接写回。,not_final；fact_gate_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCFACTGATETASK-20d1606da03a5fd9,data/working/issue19-first-closure-fact-gate-public-ledger.csv,data/working/issue19-first-closure-verification-result-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_fact_gate,第一闭环事实准入任务汇总,稳定基座第一闭环明细任务ID×事实范围缺口,false,false,false,false,false,false,false,false,false,203,FIRSTDETAIL-fd40ac2674b02354,FIRSTRESULT-51177aafed330470,FIRSTTASKREVIEW-70e4b9fe80a482b1,FIRSTPAGE-f58ca9d1af902d1a,037-left,37,left,M-8364fe2b149b7735,G-9fca3ce8b2adbf9c,A135,专业计划数；学费,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,N4-PDFOCR候选人工确认,3,2,1,0,G0-W0B0核心事实优先阻断×1；G1-B0同页伴生事实阻断×2,专业名归属事实×1；字段事实-专业计划数×1；字段事实-学费×1,1,0,1,3,0,2,0,3,3,T0-待PDF原页和湖北官方核验,高校官网辅证只能提示冲突或补缺，不能替代第19期原页和湖北官方侧,true,true,true,false,false,false,false,e276d940a3cae260,4983de40f77fd1e0,任务内事实仍需PDF原页和湖北官方侧闭环；不得据高校源或OCR直接写回。,not_final；fact_gate_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCFACTGATETASK-064fad156bb8f84b,data/working/issue19-first-closure-fact-gate-public-ledger.csv,data/working/issue19-first-closure-verification-result-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_fact_gate,第一闭环事实准入任务汇总,稳定基座第一闭环明细任务ID×事实范围缺口,false,false,false,false,false,false,false,false,false,204,FIRSTDETAIL-fec7ce08455236f6,FIRSTRESULT-4816bd7c79a63690,FIRSTTASKREVIEW-ce767e858663674a,FIRSTPAGE-b55961124bc8610b,226-left,226,left,M-3875a60b6b22b3fa,G-01338c1d774310d5,K486,专业计划数；学费；再选科目,E1-计划数补缺或偏大优先核验,Q1-补缺或计划数偏大页列先核,N1-高校补缺线索回PDF原页,3,3,0,0,G1-B0同页伴生事实阻断×3,字段事实-专业计划数×1；字段事实-再选科目×1；字段事实-学费×1,0,0,0,3,0,3,0,3,3,T0-待PDF原页和湖北官方核验,高校官网辅证只能提示冲突或补缺，不能替代第19期原页和湖北官方侧,true,true,true,true,false,false,false,34134726915dc826,9ed8a37cfc39253d,任务内事实仍需PDF原页和湖北官方侧闭环；不得据高校源或OCR直接写回。,not_final；fact_gate_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
FCFACTGATETASK-8cf57554b6a6274a,data/working/issue19-first-closure-fact-gate-public-ledger.csv,data/working/issue19-first-closure-verification-result-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_fact_gate,第一闭环事实准入任务汇总,稳定基座第一闭环明细任务ID×事实范围缺口,false,false,false,false,false,false,false,false,false,205,FIRSTDETAIL-ff27b52817e165bb,FIRSTRESULT-877dc780daa11d8a,FIRSTTASKREVIEW-c6e6620f726bbe8f,FIRSTPAGE-4c0f16a37d308b85,056-left,56,left,M-f7d6787fb6918e72,G-399026bbf2fbbc18,A195,专业计划数,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,N3-无稳定候选人工看图,1,1,0,0,G1-B0同页伴生事实阻断×1,字段事实-专业计划数×1,0,0,0,1,0,1,0,1,1,T0-待PDF原页湖北官方和必要高校辅证核验,P0字段任务尚未写入私有人工记录，禁止字段事实写回,true,true,true,false,false,false,false,a9afa8a8d6d10a38,6134dddd7338e3b9,任务内事实仍需PDF原页和湖北官方侧闭环；不得据高校源或OCR直接写回。,not_final；fact_gate_only；no_field_values；no_private_paths；no_ocr_text；no_recommendation
