全量字段页列核验队列ID,来源字段事实核验任务队列,来源页级保真复核队列,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,机器是否允许自动写回主表,机器是否允许自动回填候选,是否允许写回字段,是否允许作为志愿推荐依据,是否允许生成学校专业建议,页列执行总序,来源页码,版面列,页码版面键,页列核验优先级桶,页列核验优先级数值,页列首要动作,包内字段任务数,包内专业行数,包内专业组数,包内院校代码数,包内字段名分布,包内字段核验优先级分布,包内字段事实阻断等级分布,包内Q0无候选阻断任务数,包内Q1有候选待人工核验任务数,包内Q2OCR齐全待三方闭环任务数,包内专业计划数字段任务数,包内学费字段任务数,包内再选科目字段任务数,包内PDF原页核验待完成任务数,包内湖北官方核验待完成任务数,包内高校官网辅证线索任务数,包内源证据P0任务数,包内源证据P1任务数,页面复核优先级,页面阻断等级,页级保真队列ID,私有页图证据编号,私有页图SHA256,私有识别材料证据编号,私有识别材料SHA256,OCR平均置信度,OCR_QC_P0数,OCR_QC_P1数,页面专业明细数,页面结构异常数,页面高严重结构异常数,字段任务ID集合SHA256,专业行ID集合SHA256,专业组出现ID集合SHA256,院校代码集合SHA256,下钻筛选键,PDF原页核页状态,湖北官方系统或省招办计划核验状态,字段事实写回状态,公开安全策略,下一步
FIELDPSIDE-b17e75d01c545657,data/working/issue19-field-fact-verification-tasks.csv,data/working/issue19-page-fidelity-review-queue.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_field_fact_page_side_verification_queue,PDF页码×版面列,PDF页码×版面列×全量字段事实核验任务,false,false,false,false,false,false,false,445,150,left,150-left,V0-Q0无候选阻断页列先核,0,先按页列重读无候选字段，优先补专业计划数、再选科目和学费缺口。,66,22,2,1,专业计划数:22；再选科目:22；学费:22,P0-字段无候选原页重读:12；P1-字段有候选回看原页和官方:20；P3-OCR齐全字段三方闭环:34,Q0-字段缺口无候选阻断:3；Q1-字段缺口有候选待人工核验:60；Q2-OCR字段齐全但PDF和官方未闭环:3,3,60,3,22,22,22,66,66,0,0,18,P0-必须优先核页,F0-本页存在阻断级专业行,PAGEFID-fd7bb57c51ba1567,page-150,d6a0e993f049c94fb57235d286228a08d3e5f8d24aa9ee539ce71e0121f720fe,150_page-150,44759f70b3e8ef0f59abbc2daa685f4a793c9b93fad671c96194a375c08badc8,0.6988,68,106,54,7,5,790c82c360ef9f97ecc2eb3d37e0dd4821f38458bd0b7bf43a793641b77807f0,2085daeaccb3b3f99dbd44e66aadc0c11ba2a015281d829dba5a393fbb1e7cc1,8528f6554f642b32ba470cbc769ce2a0e503aaa44697b5a826b114030e14fd22,79ce8e6c17703e5d8d00f57579006f18a73bb36849f3a886494d62939e217b89,来源页码=150；版面列=left,pending_manual_pdf_review,pending_hubei_official_review,blocked_until_pdf_and_hubei_official_fields_verified,只公开页列执行顺序、任务数量、状态、证据编号、SHA和任务集合哈希；不公开字段候选值、人工确认值、私有识别材料、图片路径、院校名、专业名、专业代号或专业组代码。,先按页列重读无候选字段，优先补专业计划数、再选科目和学费缺口。 完成后仍需湖北官方系统或省招办计划核验。
FIELDPSIDE-47323bff84c296e1,data/working/issue19-field-fact-verification-tasks.csv,data/working/issue19-page-fidelity-review-queue.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_field_fact_page_side_verification_queue,PDF页码×版面列,PDF页码×版面列×全量字段事实核验任务,false,false,false,false,false,false,false,446,15,left,015-left,V0-Q0无候选阻断页列先核,0,先按页列重读无候选字段，优先补专业计划数、再选科目和学费缺口。,66,22,4,2,专业计划数:22；再选科目:22；学费:22,P0-字段无候选原页重读:7；P1-字段有候选回看原页和官方:20；P3-OCR齐全字段三方闭环:39,Q0-字段缺口无候选阻断:3；Q1-字段缺口有候选待人工核验:57；Q2-OCR字段齐全但PDF和官方未闭环:6,3,57,6,22,22,22,66,66,0,0,54,P0-必须优先核页,F0-本页存在阻断级专业行,PAGEFID-b582a79b0a707874,page-015,d83fea392592b1598633a90326a5ee6219afa877d6e5cb206b8f86c8469d422b,015_page-015,fe7db32ab4867a31f5884918c86233167abc707913db8f17ea924caff458070f,0.6659,48,106,37,13,7,0e5a491a5086c77dd20839f86887921950ec6e76c3ba83d2cf92020ff3268f51,95062870dde636590c329537da02e6727277198344fd20f226b898ee4890144a,0cb3108e3f784fde57338d25a2eee0e0170ac0d7d67190892d3691f4e65926b8,5d56280b78bd8c40d14e2199ab78bc69e790de8d9cb9dc91d3517d5db4e029e9,来源页码=15；版面列=left,pending_manual_pdf_review,pending_hubei_official_review,blocked_until_pdf_and_hubei_official_fields_verified,只公开页列执行顺序、任务数量、状态、证据编号、SHA和任务集合哈希；不公开字段候选值、人工确认值、私有识别材料、图片路径、院校名、专业名、专业代号或专业组代码。,先按页列重读无候选字段，优先补专业计划数、再选科目和学费缺口。 完成后仍需湖北官方系统或省招办计划核验。
FIELDPSIDE-173801344a41b895,data/working/issue19-field-fact-verification-tasks.csv,data/working/issue19-page-fidelity-review-queue.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_field_fact_page_side_verification_queue,PDF页码×版面列,PDF页码×版面列×全量字段事实核验任务,false,false,false,false,false,false,false,447,39,right,039-right,V0-Q0无候选阻断页列先核,0,先按页列重读无候选字段，优先补专业计划数、再选科目和学费缺口。,60,20,2,1,专业计划数:20；再选科目:20；学费:20,P0-字段无候选原页重读:5；P1-字段有候选回看原页和官方:19；P3-OCR齐全字段三方闭环:36,Q0-字段缺口无候选阻断:3；Q1-字段缺口有候选待人工核验:54；Q2-OCR字段齐全但PDF和官方未闭环:3,3,54,3,20,20,20,60,60,0,0,39,P0-必须优先核页,F0-本页存在阻断级专业行,PAGEFID-288ec826a94c58f7,page-039,70f856980da48501d3428f8f9902ead3c0c7e7c994a833855401ef1963c87b2b,039_page-039,6ed07cb401b230c92d962a081c850312e490ddd152dbae9c6d36a2cd0ed4a731,0.7160,46,80,39,16,7,4c5dcf768e7e8a898766a0c67bcb9c074a03f29d175b1a526de99e5cf19aa237,8287b946f60d8eb533caa6769d1a93593665338637ff5d2b82c6c6ec74a2a9db,d476b0c9b52cf280aabbdffc70f0982e5109432d5f9a1ab40dbe352ce2d51656,b3fab222db08be817e915b39d4234d08683cbbc9596c8455d4a5e38272d366d9,来源页码=39；版面列=right,pending_manual_pdf_review,pending_hubei_official_review,blocked_until_pdf_and_hubei_official_fields_verified,只公开页列执行顺序、任务数量、状态、证据编号、SHA和任务集合哈希；不公开字段候选值、人工确认值、私有识别材料、图片路径、院校名、专业名、专业代号或专业组代码。,先按页列重读无候选字段，优先补专业计划数、再选科目和学费缺口。 完成后仍需湖北官方系统或省招办计划核验。
FIELDPSIDE-9c5d150aeaef0c28,data/working/issue19-field-fact-verification-tasks.csv,data/working/issue19-page-fidelity-review-queue.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_field_fact_page_side_verification_queue,PDF页码×版面列,PDF页码×版面列×全量字段事实核验任务,false,false,false,false,false,false,false,448,10,left,010-left,V0-Q0无候选阻断页列先核,0,先按页列重读无候选字段，优先补专业计划数、再选科目和学费缺口。,60,20,3,2,专业计划数:20；再选科目:20；学费:20,P0-字段无候选原页重读:3；P1-字段有候选回看原页和官方:17；P3-OCR齐全字段三方闭环:40,Q0-字段缺口无候选阻断:3；Q1-字段缺口有候选待人工核验:51；Q2-OCR字段齐全但PDF和官方未闭环:6,3,51,6,20,20,20,60,60,0,0,51,P0-必须优先核页,F0-本页存在阻断级专业行,PAGEFID-c328570f5a021d9a,page-010,64b7465273f94ff5354ef12a46406804363ae06dfed325ff974e79dc57c2bdeb,010_page-010,4c6edcf548f1403c7988c30e7dd6d8107c0bbea1b67b0ec515cbd48426c6c6a5,0.7100,32,77,33,5,5,2281bc8fb057f8092004ed0cc5ce71a10a6e3c5f4f25a4c13d3aa88c2c5a793f,de42c82824b35754051fd7ee76d699736606e871b58391c77ca0f62971ca55dc,80e8acb4cbd60c77c2351fd6b74c7ae848fafa5e4bf03934280f4a61ce9965e6,8b10d2475a36baf5460557acc6d7054a7aff510711fa901441c13a632bcff51a,来源页码=10；版面列=left,pending_manual_pdf_review,pending_hubei_official_review,blocked_until_pdf_and_hubei_official_fields_verified,只公开页列执行顺序、任务数量、状态、证据编号、SHA和任务集合哈希；不公开字段候选值、人工确认值、私有识别材料、图片路径、院校名、专业名、专业代号或专业组代码。,先按页列重读无候选字段，优先补专业计划数、再选科目和学费缺口。 完成后仍需湖北官方系统或省招办计划核验。
FIELDPSIDE-369fac885730c719,data/working/issue19-field-fact-verification-tasks.csv,data/working/issue19-page-fidelity-review-queue.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_field_fact_page_side_verification_queue,PDF页码×版面列,PDF页码×版面列×全量字段事实核验任务,false,false,false,false,false,false,false,449,13,left,013-left,V0-Q0无候选阻断页列先核,0,先按页列重读无候选字段，优先补专业计划数、再选科目和学费缺口。,39,13,6,2,专业计划数:13；再选科目:13；学费:13,P0-字段无候选原页重读:10；P1-字段有候选回看原页和官方:16；P3-OCR齐全字段三方闭环:13,Q0-字段缺口无候选阻断:3；Q1-字段缺口有候选待人工核验:30；Q2-OCR字段齐全但PDF和官方未闭环:6,3,30,6,13,13,13,39,39,0,0,21,P0-必须优先核页,F0-本页存在阻断级专业行,PAGEFID-8f85d27a92f8e877,page-013,8bbcadfd223ab0799c308ff1c04cd8920d72e4f4ddfc7ba7e9e2da597edaffb9,013_page-013,85b2e8efa42f947a142d0e421ed0aec34bcd42b97e39e2b3734904aa11bf2699,0.6983,73,64,31,17,11,a05a4a6131ffbbda90e77acdef9a259bcdf4b4a8a976fc36b21fd41da9ba04f9,29d33d4747af279de1fd8e15c92359e61f28206bccd521ff1030f6d29f8009c0,77d8aa2247f3b2ce06ab9372a918f68a0fb1d6fdb4b6416bf359c7e5996464b9,633cb53f8ff7b1acc02bbc16af1e91f409edffe087af341fdc79afb4474ada25,来源页码=13；版面列=left,pending_manual_pdf_review,pending_hubei_official_review,blocked_until_pdf_and_hubei_official_fields_verified,只公开页列执行顺序、任务数量、状态、证据编号、SHA和任务集合哈希；不公开字段候选值、人工确认值、私有识别材料、图片路径、院校名、专业名、专业代号或专业组代码。,先按页列重读无候选字段，优先补专业计划数、再选科目和学费缺口。 完成后仍需湖北官方系统或省招办计划核验。
FIELDPSIDE-b3018e84ac4cd6ab,data/working/issue19-field-fact-verification-tasks.csv,data/working/issue19-page-fidelity-review-queue.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_field_fact_page_side_verification_queue,PDF页码×版面列,PDF页码×版面列×全量字段事实核验任务,false,false,false,false,false,false,false,450,47,right,047-right,V0-Q0无候选阻断页列先核,0,先按页列重读无候选字段，优先补专业计划数、再选科目和学费缺口。,33,11,5,2,专业计划数:11；再选科目:11；学费:11,P0-字段无候选原页重读:1；P1-字段有候选回看原页和官方:6；P3-OCR齐全字段三方闭环:26,Q0-字段缺口无候选阻断:3；Q1-字段缺口有候选待人工核验:18；Q2-OCR字段齐全但PDF和官方未闭环:12,3,18,12,11,11,11,33,33,0,0,27,P0-必须优先核页,F0-本页存在阻断级专业行,PAGEFID-8d0dd1d4cd13725f,page-047,144e2a60d86308aac5b429c482a5b6c3299eb22f37cb4bc163092c5a1dfd7f4a,047_page-047,478311a23a61963a0b963c75ca7c5309ae0835411db367735ee42ce24eece116,0.6655,71,90,33,8,3,92cb33aaca99f8e070f9fb2e20fff4e19b9a265aa27bec3b34110cc11d7363a9,6ea74cf454dff920cd60c81b2e1358ea36ff7e32b1632c214606bf103bfb6458,fd728363f4bd47562a08c91e5dccb1c3c33df7895f3e9aa2be7728b116115ce0,b9b79cdd50b748405e287b3b1adadf32ebbec0b0e54b72547138de6edefec7e1,来源页码=47；版面列=right,pending_manual_pdf_review,pending_hubei_official_review,blocked_until_pdf_and_hubei_official_fields_verified,只公开页列执行顺序、任务数量、状态、证据编号、SHA和任务集合哈希；不公开字段候选值、人工确认值、私有识别材料、图片路径、院校名、专业名、专业代号或专业组代码。,先按页列重读无候选字段，优先补专业计划数、再选科目和学费缺口。 完成后仍需湖北官方系统或省招办计划核验。
FIELDPSIDE-f60789a32e401088,data/working/issue19-field-fact-verification-tasks.csv,data/working/issue19-page-fidelity-review-queue.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_field_fact_page_side_verification_queue,PDF页码×版面列,PDF页码×版面列×全量字段事实核验任务,false,false,false,false,false,false,false,451,178,left,178-left,V1-Q1有候选待人工核验页列,1,核对已有候选字段，候选不得自动写回，仍需 PDF 原页和湖北官方闭环。,123,41,5,4,专业计划数:41；再选科目:41；学费:41,P0-字段无候选原页重读:3；P1-字段有候选回看原页和官方:37；P3-OCR齐全字段三方闭环:83,Q1-字段缺口有候选待人工核验:111；Q2-OCR字段齐全但PDF和官方未闭环:12,0,111,12,41,41,41,123,123,0,0,87,P0-必须优先核页,F0-本页存在阻断级专业行,PAGEFID-30f0a53cc20e6681,page-178,86dd6b548fe9127b1964744a3d4f98653673ca4f76597573327c2778446df480,178_page-178,bf0c4fa021c40affdb16db1f6f4489266f6470426b10c0316578340624d726c6,0.7401,58,99,90,26,8,b037be448564841da1350a36669ed6051ee81d583854db5cecfc9795556cdbb5,5b28a4d6c98677b47608a271feb49e313360a909ae2f6d27bfa824d4818b18bb,1b24d0a81e01a6ab3e0c67a5019db064924fa8d8d07a72afde13a217cb61814d,d69882614dec8bdb7619859f74c2b1b1894b3c2f50875c881fca3773588e0ab9,来源页码=178；版面列=left,pending_manual_pdf_review,pending_hubei_official_review,blocked_until_pdf_and_hubei_official_fields_verified,只公开页列执行顺序、任务数量、状态、证据编号、SHA和任务集合哈希；不公开字段候选值、人工确认值、私有识别材料、图片路径、院校名、专业名、专业代号或专业组代码。,核对已有候选字段，候选不得自动写回，仍需 PDF 原页和湖北官方闭环。 完成后仍需湖北官方系统或省招办计划核验。
FIELDPSIDE-522143ba2bcfa037,data/working/issue19-field-fact-verification-tasks.csv,data/working/issue19-page-fidelity-review-queue.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_field_fact_page_side_verification_queue,PDF页码×版面列,PDF页码×版面列×全量字段事实核验任务,false,false,false,false,false,false,false,452,173,left,173-left,V1-Q1有候选待人工核验页列,1,核对已有候选字段，候选不得自动写回，仍需 PDF 原页和湖北官方闭环。,114,38,3,1,专业计划数:38；再选科目:38；学费:38,P0-字段无候选原页重读:8；P1-字段有候选回看原页和官方:37；P3-OCR齐全字段三方闭环:69,Q1-字段缺口有候选待人工核验:111；Q2-OCR字段齐全但PDF和官方未闭环:3,0,111,3,38,38,38,114,114,0,0,54,P0-必须优先核页,F0-本页存在阻断级专业行,PAGEFID-0e5369c6bd4d4f3b,page-173,3327c46e7dcdece640cd03438a653fbebbcd91304e102bf8b39dc5cf25ffd2f2,173_page-173,3ceaeec8d13366069e0199d61ac0c8203d6842cfce95dfb221f716092fc3f1d0,0.7148,91,59,66,8,4,ccd983866c9c3be663c45cf3f452694c7ced3b823aa0c21d115a3a09347c5050,870970d7606796725795fa70a352c76fd3cdfbc8654f651ffe0bd5a5829d3faf,0d9318534c5be9a14968238e92fd5057b7c1eea3aadd7a0dae1bdc8c7a903d57,9484334e0494e47e4f95f778c83eb8e72c2aae966ec5da88c86ad9690e00fb01,来源页码=173；版面列=left,pending_manual_pdf_review,pending_hubei_official_review,blocked_until_pdf_and_hubei_official_fields_verified,只公开页列执行顺序、任务数量、状态、证据编号、SHA和任务集合哈希；不公开字段候选值、人工确认值、私有识别材料、图片路径、院校名、专业名、专业代号或专业组代码。,核对已有候选字段，候选不得自动写回，仍需 PDF 原页和湖北官方闭环。 完成后仍需湖北官方系统或省招办计划核验。
FIELDPSIDE-ea891d278d92a04c,data/working/issue19-field-fact-verification-tasks.csv,data/working/issue19-page-fidelity-review-queue.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_field_fact_page_side_verification_queue,PDF页码×版面列,PDF页码×版面列×全量字段事实核验任务,false,false,false,false,false,false,false,453,76,left,076-left,V1-Q1有候选待人工核验页列,1,核对已有候选字段，候选不得自动写回，仍需 PDF 原页和湖北官方闭环。,123,41,7,2,专业计划数:41；再选科目:41；学费:41,P0-字段无候选原页重读:5；P1-字段有候选回看原页和官方:34；P3-OCR齐全字段三方闭环:84,Q1-字段缺口有候选待人工核验:102；Q2-OCR字段齐全但PDF和官方未闭环:21,0,102,21,41,41,41,123,123,0,0,63,P0-必须优先核页,F0-本页存在阻断级专业行,PAGEFID-f3c3e0370e4a38ac,page-076,134e745932635745c67aded24721ce70e0e752ad127f85866590be629e7bd151,076_page-076,8cf9cdcfa1a7a8452a782488aa5584d17f85d070d23f49e57c47f96d008b9eb4,0.7378,56,115,89,15,1,6886f53055c3ba74349896e01aa970dc5ab9111e0e2de3ae23bb8020a59e0240,54d3eede1383835889e7197389fa560546f4509f53444f2ad1cad13290f21dd1,8c1425f449c6059edf926f3ccdf226826788566c3c486859df798395eaa9eca9,32becb1b5f4de8d6732a32b8048dd1eb0c1fc6593ba14e46d3ef0ec224d0a023,来源页码=76；版面列=left,pending_manual_pdf_review,pending_hubei_official_review,blocked_until_pdf_and_hubei_official_fields_verified,只公开页列执行顺序、任务数量、状态、证据编号、SHA和任务集合哈希；不公开字段候选值、人工确认值、私有识别材料、图片路径、院校名、专业名、专业代号或专业组代码。,核对已有候选字段，候选不得自动写回，仍需 PDF 原页和湖北官方闭环。 完成后仍需湖北官方系统或省招办计划核验。
FIELDPSIDE-a780cf4f41ebfc41,data/working/issue19-field-fact-verification-tasks.csv,data/working/issue19-page-fidelity-review-queue.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_field_fact_page_side_verification_queue,PDF页码×版面列,PDF页码×版面列×全量字段事实核验任务,false,false,false,false,false,false,false,454,132,left,132-left,V1-Q1有候选待人工核验页列,1,核对已有候选字段，候选不得自动写回，仍需 PDF 原页和湖北官方闭环。,93,31,4,3,专业计划数:31；再选科目:31；学费:31,P0-字段无候选原页重读:28；P1-字段有候选回看原页和官方:31；P3-OCR齐全字段三方闭环:34,Q1-字段缺口有候选待人工核验:93,0,93,0,31,31,31,93,93,0,0,48,P0-必须优先核页,F0-本页存在阻断级专业行,PAGEFID-8c160bc6c6724288,page-132,789e8eb90eac96ec00fee15a164d4aedca0de04f186bedd94217b7506c67e5f8,132_page-132,6741dca38cdcea592e93f6bf3c07f924b213ff3eec764ba3bdacfb73c7f06287,0.7042,90,59,54,21,15,84ff50bb5d41876a2c5b8a5ca990b8aabcc55fb8ea5d3628f886c246043ad809,c950705cf334ef8d3807cb0b6166fb7b9949064984906f2461ac52563ea9fc94,e06390665aa39e6fa87632972e583f9fdea79a4988f89c1e271e82c9c4b9311d,ad2c8b2685ced2376c54ee423de4dd9648be1205f024840bcc66d9966ff564ba,来源页码=132；版面列=left,pending_manual_pdf_review,pending_hubei_official_review,blocked_until_pdf_and_hubei_official_fields_verified,只公开页列执行顺序、任务数量、状态、证据编号、SHA和任务集合哈希；不公开字段候选值、人工确认值、私有识别材料、图片路径、院校名、专业名、专业代号或专业组代码。,核对已有候选字段，候选不得自动写回，仍需 PDF 原页和湖北官方闭环。 完成后仍需湖北官方系统或省招办计划核验。
