页级保真队列ID,来源页级manifest,来源底座按页审计,来源全量逐专业保真总账,来源期号,来源PDF_SHA256,数据阶段,最终可用,核验状态,PDF页码,页码范围角色,私有页图证据编号,私有页图SHA256,私有OCR文本证据编号,私有OCR文本SHA256,OCR识别行数,OCR平均置信度,OCR_QC_P0数,OCR_QC_P1数,疑似招生计划行数,页面复核优先级,页面阻断等级,页面审计状态,页面专业组数,页面专业明细数,页面院校数,页面结构异常数,页面高严重结构异常数,高风险保真行数,低风险行数,F0阻断行数,F1高优先行数,F2待补证行数,F3低风险非最终行数,P0结构串行行数,P1计划数保真行数,P2家庭费用行数,P3选科限制行数,P4调剂风险行数,P5偏好或普通待核行数,P6暂未触发机器高风险行数,空专业名行数,高严重结构异常专业行数,结构异常专业行数,计划数字段风险行数,学费字段风险行数,再选科目字段风险行数,家庭底线风险行数,偏好专业行数,候选池V1专业明细数,样本学校专业明细数,涉及院校数,涉及专业组数,风险字段Top,风险规则Top,必须核验字段,是否可进入最终页级结论,可进入下一阶段,下一步
PAGEFID-70af0f16b3f07bed,data/working/issue19-page-manifest.csv,data/working/issue19-foundation-page-audit.csv,data/working/issue19-full-major-field-fidelity-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_fidelity_review_queue,false,pending_page_fidelity_review,213,招生计划明细页,page-213,9cb1b5288335b1d4e503913ea75d60b98b72ba2d7c1c82d95ba3b9323f19fcf0,213_page-213,62ba5a6443193ecf3b3eb62dce1f28512851b1abdeab1268d4e009a1c0395da5,281,0.6922,89,106,16,P0-必须优先核页,F0-本页存在阻断级专业行,有结构化记录待核页,17,54,10,18,7,54,0,10,44,0,0,7,26,21,0,0,0,0,0,7,13,14,1,50,53,0,0,3,10,17,调剂风险:54；家庭底线:53；费用底线:53；再选科目字段:50；组内字段风险:30；计划数字段:14；结构异常:13；OCR置信度:7,tuition_over_15000_numeric:53；group_has_high_fee_or_over_budget:53；missing_subject_candidate:50；family_machine_reject_fee:50；group_has_plan_count_untrusted:30；missing_plan_count_candidate:14；plan_count_not_verified_numeric:14；group_has_rejected_medical_or_nursing:8,PDF原页；页内专业组边界；院校代码；专业组代码；专业代号；专业名称及备注；计划数；学费；再选科目；校区/特殊限制；湖北官方系统；高校官网/章程,false,false,按页回看第19期原PDF，对照全量逐专业保真总账逐行核专业组边界、专业字段、计划数、学费、选科和备注；再接湖北官方系统和高校官网/章程。
PAGEFID-b2434f705a5df7dd,data/working/issue19-page-manifest.csv,data/working/issue19-foundation-page-audit.csv,data/working/issue19-full-major-field-fidelity-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_fidelity_review_queue,false,pending_page_fidelity_review,214,招生计划明细页,page-214,d5085e725d2d42759f03ab4cd2b90015d582305213b8436745fc33a26969ae14,214_page-214,48f8c750e638e871ca5c41782ab09c6faac9e1d9403edab971462fd76001fe18,282,0.7018,87,80,10,P0-必须优先核页,F0-本页存在阻断级专业行,有结构化记录待核页,24,52,7,13,6,51,1,6,40,5,1,6,21,7,16,1,0,1,0,6,13,12,0,28,24,0,0,0,7,24,调剂风险:51；再选科目字段:28；家庭底线:24；费用底线:24；组内字段风险:23；特殊限制:20；结构异常:13；计划数字段:12,missing_subject_candidate:28；group_has_special_requirement_pending:27；tuition_over_15000_numeric:24；family_machine_reject_fee:24；group_has_high_fee_or_over_budget:24；group_has_plan_count_untrusted:23；special_requirement_pending:20；family_machine_pending_special:14,PDF原页；页内专业组边界；院校代码；专业组代码；专业代号；专业名称及备注；计划数；学费；再选科目；校区/特殊限制；湖北官方系统；高校官网/章程,false,false,按页回看第19期原PDF，对照全量逐专业保真总账逐行核专业组边界、专业字段、计划数、学费、选科和备注；再接湖北官方系统和高校官网/章程。
PAGEFID-8bbcd00887834013,data/working/issue19-page-manifest.csv,data/working/issue19-foundation-page-audit.csv,data/working/issue19-full-major-field-fidelity-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_fidelity_review_queue,false,pending_page_fidelity_review,215,招生计划明细页,page-215,8edf3432033e371d96ed887786aad95c716f67c0c76235045311113146100a0f,215_page-215,9c3836f162f8821993d18c3a632664eb636b1d9bc2addaac8bfeedcb54dfd398,262,0.6107,127,54,15,P0-必须优先核页,F0-本页存在阻断级专业行,有结构化记录待核页,22,38,9,24,10,38,0,23,15,0,0,9,22,5,2,0,0,0,0,9,21,19,2,33,20,3,0,0,9,21,再选科目字段:33；调剂风险:28；组内字段风险:27；特殊限制:25；结构异常:21；家庭底线:20；计划数字段:19；OCR置信度:14,missing_subject_candidate:33；group_has_plan_count_untrusted:27；special_requirement_pending:25；group_has_rejected_medical_or_nursing:22；missing_plan_count_candidate:19；plan_count_not_verified_numeric:19；medical_or_nursing_rejected:17；family_machine_reject_medical:17,PDF原页；页内专业组边界；院校代码；专业组代码；专业代号；专业名称及备注；计划数；学费；再选科目；校区/特殊限制；湖北官方系统；高校官网/章程,false,false,按页回看第19期原PDF，对照全量逐专业保真总账逐行核专业组边界、专业字段、计划数、学费、选科和备注；再接湖北官方系统和高校官网/章程。
PAGEFID-3e93c7291962422b,data/working/issue19-page-manifest.csv,data/working/issue19-foundation-page-audit.csv,data/working/issue19-full-major-field-fidelity-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_fidelity_review_queue,false,pending_page_fidelity_review,216,招生计划明细页,page-216,84f7a8bf70db92f70ae9028b233d6248ae4e577bef393c06a1affee74851a299,216_page-216,5bca55ae10f668f075c2e45aea258b296714159cc46c7468fc7f936e41086ac4,245,0.6902,89,53,16,P0-必须优先核页,F0-本页存在阻断级专业行,有结构化记录待核页,26,38,9,19,8,34,4,12,19,3,4,8,14,1,8,1,2,4,0,8,18,15,5,23,15,6,0,0,9,22,调剂风险:25；再选科目字段:23；组内字段风险:21；结构异常:18；计划数字段:15；家庭底线:15；OCR置信度:10；特殊限制:10,missing_subject_candidate:23；group_has_plan_count_untrusted:21；missing_plan_count_candidate:15；plan_count_not_verified_numeric:15；group_has_high_fee_or_over_budget:14；high_fee_or_coop:11；family_machine_reject_fee:11；low_ocr_confidence:10,PDF原页；页内专业组边界；院校代码；专业组代码；专业代号；专业名称及备注；计划数；学费；再选科目；校区/特殊限制；湖北官方系统；高校官网/章程,false,false,按页回看第19期原PDF，对照全量逐专业保真总账逐行核专业组边界、专业字段、计划数、学费、选科和备注；再接湖北官方系统和高校官网/章程。
PAGEFID-45d23f1c5f0269e7,data/working/issue19-page-manifest.csv,data/working/issue19-foundation-page-audit.csv,data/working/issue19-full-major-field-fidelity-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_fidelity_review_queue,false,pending_page_fidelity_review,217,招生计划明细页,page-217,b42c0212ebae75583357933e87d12932e421337785b41af561b6d180d784e23c,217_page-217,9b63c2abec77d0584ab67793118ef323d86d942ab6b1589070b0b5977156ce63,270,0.7004,77,75,18,P0-必须优先核页,F0-本页存在阻断级专业行,有结构化记录待核页,16,52,6,17,10,49,3,12,37,0,3,8,36,3,2,0,0,3,0,8,14,20,0,41,14,4,0,0,6,16,组内字段风险:42；再选科目字段:41；调剂风险:27；计划数字段:20；结构异常:14；家庭底线:14；费用底线:7；OCR置信度:6,group_has_plan_count_untrusted:42；missing_subject_candidate:41；group_has_rejected_medical_or_nursing:23；missing_plan_count_candidate:20；plan_count_not_verified_numeric:20；medical_or_nursing_rejected:10；family_machine_reject_medical:10；group_has_high_fee_or_over_budget:10,PDF原页；页内专业组边界；院校代码；专业组代码；专业代号；专业名称及备注；计划数；学费；再选科目；校区/特殊限制；湖北官方系统；高校官网/章程,false,false,按页回看第19期原PDF，对照全量逐专业保真总账逐行核专业组边界、专业字段、计划数、学费、选科和备注；再接湖北官方系统和高校官网/章程。
PAGEFID-6e8c0dd64000219d,data/working/issue19-page-manifest.csv,data/working/issue19-foundation-page-audit.csv,data/working/issue19-full-major-field-fidelity-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_fidelity_review_queue,false,pending_page_fidelity_review,218,招生计划明细页,page-218,ae8789a46510da5ab8762ff86ce978fba7e163cbb5d38496f189cfa82feea11f,218_page-218,332c8e38afa7c6c6f404d8f5fab39d276adc60f835ed5f7b15e855545e378589,290,0.7210,88,60,15,P0-必须优先核页,F0-本页存在阻断级专业行,有结构化记录待核页,20,65,4,21,13,59,6,14,36,9,6,12,35,0,10,1,1,6,0,12,17,22,4,44,8,7,0,0,4,21,组内字段风险:45；再选科目字段:44；计划数字段:22；调剂风险:19；结构异常:17；家庭底线:8；偏好专业:7；OCR置信度:6,group_has_plan_count_untrusted:45；missing_subject_candidate:44；missing_plan_count_candidate:22；plan_count_not_verified_numeric:22；high_structure_anomaly:12；group_has_rejected_medical_or_nursing:12；tuition_number_le_500:9；preference_major_candidate:7,PDF原页；页内专业组边界；院校代码；专业组代码；专业代号；专业名称及备注；计划数；学费；再选科目；校区/特殊限制；湖北官方系统；高校官网/章程,false,false,按页回看第19期原PDF，对照全量逐专业保真总账逐行核专业组边界、专业字段、计划数、学费、选科和备注；再接湖北官方系统和高校官网/章程。
PAGEFID-08557c1cef5ff3f9,data/working/issue19-page-manifest.csv,data/working/issue19-foundation-page-audit.csv,data/working/issue19-full-major-field-fidelity-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_fidelity_review_queue,false,pending_page_fidelity_review,219,招生计划明细页,page-219,3db97c778bd071099d2ddfa781a03260a23509c4d87bd8f5ed7b9c2b2bf09620,219_page-219,8af8a6fa962490c1738519d8de0c40ef3fc05d430cacc86fd087bc7496b14c08,282,0.7018,90,62,17,P0-必须优先核页,F0-本页存在阻断级专业行,有结构化记录待核页,22,62,5,19,4,62,0,28,31,3,0,4,37,12,8,0,1,0,0,4,18,24,0,48,30,5,0,0,5,23,再选科目字段:48；组内字段风险:40；调剂风险:40；家庭底线:30；计划数字段:24；特殊限制:19；结构异常:18；OCR置信度:14,missing_subject_candidate:48；group_has_plan_count_untrusted:40；group_has_rejected_medical_or_nursing:31；medical_or_nursing_rejected:27；family_machine_reject_medical:27；missing_plan_count_candidate:24；plan_count_not_verified_numeric:24；special_requirement_pending:19,PDF原页；页内专业组边界；院校代码；专业组代码；专业代号；专业名称及备注；计划数；学费；再选科目；校区/特殊限制；湖北官方系统；高校官网/章程,false,false,按页回看第19期原PDF，对照全量逐专业保真总账逐行核专业组边界、专业字段、计划数、学费、选科和备注；再接湖北官方系统和高校官网/章程。
PAGEFID-5c368ae72e5af81b,data/working/issue19-page-manifest.csv,data/working/issue19-foundation-page-audit.csv,data/working/issue19-full-major-field-fidelity-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_fidelity_review_queue,false,pending_page_fidelity_review,220,招生计划明细页,page-220,2e2edc307f542c2fd33826afcf23ff63b7e9d1ecf282faeed1dd61da733ddd17,220_page-220,ca4f6a48c3b4ea50bd43e12f5788c4780f2285655c5f25db3533fc29f46d37b4,287,0.7108,92,62,21,P0-必须优先核页,F0-本页存在阻断级专业行,有结构化记录待核页,23,70,8,22,16,70,0,15,47,8,0,15,45,0,9,0,1,0,0,15,18,48,1,55,1,13,0,0,8,24,组内字段风险:56；再选科目字段:55；计划数字段:48；结构异常:18；调剂风险:13；偏好专业:13；特殊限制:7；OCR置信度:4,group_has_plan_count_untrusted:56；missing_subject_candidate:55；missing_plan_count_candidate:48；plan_count_not_verified_numeric:48；high_structure_anomaly:15；preference_major_candidate:13；group_has_special_requirement_pending:12；tuition_number_le_500:9,PDF原页；页内专业组边界；院校代码；专业组代码；专业代号；专业名称及备注；计划数；学费；再选科目；校区/特殊限制；湖北官方系统；高校官网/章程,false,false,按页回看第19期原PDF，对照全量逐专业保真总账逐行核专业组边界、专业字段、计划数、学费、选科和备注；再接湖北官方系统和高校官网/章程。
PAGEFID-9a9a7f2c580e0886,data/working/issue19-page-manifest.csv,data/working/issue19-foundation-page-audit.csv,data/working/issue19-full-major-field-fidelity-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_fidelity_review_queue,false,pending_page_fidelity_review,221,招生计划明细页,page-221,7dae47283aa93089c16444c5d33536523c62b4682423a015d6367aa998f2111c,221_page-221,6b2f5746311294b41d1f94f4e1c0191ce460a534d9862fb0f7c286dc5a5da714,308,0.7143,92,104,14,P0-必须优先核页,F0-本页存在阻断级专业行,有结构化记录待核页,20,60,11,19,9,60,0,21,39,0,0,9,19,32,0,0,0,0,0,9,17,8,0,50,48,3,0,0,11,20,调剂风险:58；再选科目字段:50；家庭底线:48；费用底线:44；组内字段风险:22；特殊限制:17；结构异常:17；OCR置信度:9,missing_subject_candidate:50；tuition_over_15000_numeric:44；group_has_high_fee_or_over_budget:37；family_machine_reject_fee:34；group_has_rejected_medical_or_nursing:28；group_has_plan_count_untrusted:22；special_requirement_pending:17；medical_or_nursing_rejected:14,PDF原页；页内专业组边界；院校代码；专业组代码；专业代号；专业名称及备注；计划数；学费；再选科目；校区/特殊限制；湖北官方系统；高校官网/章程,false,false,按页回看第19期原PDF，对照全量逐专业保真总账逐行核专业组边界、专业字段、计划数、学费、选科和备注；再接湖北官方系统和高校官网/章程。
PAGEFID-90a13823dd4deb25,data/working/issue19-page-manifest.csv,data/working/issue19-foundation-page-audit.csv,data/working/issue19-full-major-field-fidelity-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_fidelity_review_queue,false,pending_page_fidelity_review,222,招生计划明细页,page-222,b6dc4e44a8d9d3667b771f5a6fb64ca5428eac9197b67879d6c954643d8445ab,222_page-222,75b960d594fcf8f8f471d5d2c4c297175e224fa74209740f56a45b81f399e1e0,262,0.7061,89,59,15,P0-必须优先核页,F0-本页存在阻断级专业行,有结构化记录待核页,16,59,5,32,22,57,2,26,29,2,2,20,33,0,2,1,1,2,0,20,26,43,8,46,13,9,0,0,6,17,组内字段风险:53；再选科目字段:46；调剂风险:45；计划数字段:43；结构异常:26；家庭底线:13；费用底线:9；偏好专业:9,group_has_plan_count_untrusted:53；missing_subject_candidate:46；missing_plan_count_candidate:43；plan_count_not_verified_numeric:43；group_has_rejected_medical_or_nursing:36；group_has_high_fee_or_over_budget:23；high_structure_anomaly:20；tuition_number_le_500:15,PDF原页；页内专业组边界；院校代码；专业组代码；专业代号；专业名称及备注；计划数；学费；再选科目；校区/特殊限制；湖北官方系统；高校官网/章程,false,false,按页回看第19期原PDF，对照全量逐专业保真总账逐行核专业组边界、专业字段、计划数、学费、选科和备注；再接湖北官方系统和高校官网/章程。
PAGEFID-ebb4b6246a8e0ced,data/working/issue19-page-manifest.csv,data/working/issue19-foundation-page-audit.csv,data/working/issue19-full-major-field-fidelity-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_fidelity_review_queue,false,pending_page_fidelity_review,223,招生计划明细页,page-223,17ea866603fb0e29e03f4594305262428f5633eec80da642e21ffa8d5ce65d3d,223_page-223,24c5030002f892dac4af6b1682f48d9978a641d2c7017feea6bfed941adfcd01,304,0.6957,101,76,20,P0-必须优先核页,F0-本页存在阻断级专业行,有结构化记录待核页,14,67,5,13,5,66,1,4,47,15,1,4,33,8,19,1,1,1,0,4,12,15,0,59,11,6,1,0,6,15,再选科目字段:59；组内字段风险:33；调剂风险:19；计划数字段:15；结构异常:12；家庭底线:11；费用底线:11；OCR置信度:7,missing_subject_candidate:59；group_has_plan_count_untrusted:33；group_has_high_fee_or_over_budget:19；missing_plan_count_candidate:15；plan_count_not_verified_numeric:15；tuition_over_15000_numeric:11；high_fee_or_coop:11；family_machine_reject_fee:11,PDF原页；页内专业组边界；院校代码；专业组代码；专业代号；专业名称及备注；计划数；学费；再选科目；校区/特殊限制；湖北官方系统；高校官网/章程,false,false,按页回看第19期原PDF，对照全量逐专业保真总账逐行核专业组边界、专业字段、计划数、学费、选科和备注；再接湖北官方系统和高校官网/章程。
