页列底座字段线索公开审计ID,来源页列底座公开核页进度账本,来源字段事实核验任务队列,来源私有字段线索模板,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,机器是否允许自动写回主表,机器是否允许自动标记核验完成,是否允许作为志愿推荐依据,是否允许生成学校专业建议,批次总序,批次ID,批次名称,批内页列序号,页列全局风险总序,页列底座核验批次行ID,页列底座核页进度公开账本ID,来源页码,版面列,页码版面键,综合风险优先级桶,页列首要核验动作,包内专业行数,包内字段任务数,字段任务回链数,字段任务缺失数,专业行覆盖数,字段名任务分布,字段核验优先级分布,字段事实状态分布,字段事实阻断等级分布,字段线索状态分布,三字段OCR完整状态分布,字段线索非空任务数,字段线索缺失任务数,字段线索多值或冲突任务数,字段PDF待核任务数,湖北官方待核任务数,高校官网线索任务数,私有字段线索模板批次证据编号,私有字段线索模板CSV_SHA256,私有字段线索模板页列记录数,私有字段线索模板批次记录数,私有字段线索材料状态,PDF原页人工确认完成字段数,湖北官方字段完成字段数,高校辅证字段完成字段数,三方一致性可评估字段数,字段事实写回复查可进入字段数,页列是否满足字段复查条件,字段事实写回状态,公开安全策略,下一步
PSFIELDCLUE-980979696a9fd471,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,19,PSFOUNDATIONBATCH-a8226feff5cadb52,第19批-页列底座核验,1,451,PSFOUNDATIONBATCHROW-a6b6c914f6fda518,PSFOUNDATIONPROG-980979696a9fd471,82,right,082-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,41,123,123,0,41,专业计划数:41；再选科目:41；学费:41,P0:25；P1:35；P3:63,K0:25；K1:35；K2:63,Q0:15；Q1:102；Q2:6,C0-无单独线索状态:63；C1-缺线索:25；C2-冲突或疑似线索:10；C4-组级线索:25,T0-三字段线索齐全:6；T1-缺1项:57；T2-缺2项:60,98,25,10,123,123,0,ps-field-clue-batch-19-csv,5474bebe6285074210d99dbbd2a1aa9ab52e5b6c0a40448470556c525890f3bb,123,735,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-6ec132dc5a04220e,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,19,PSFOUNDATIONBATCH-a8226feff5cadb52,第19批-页列底座核验,2,452,PSFOUNDATIONBATCHROW-8c4e2fcedb77cca0,PSFOUNDATIONPROG-6ec132dc5a04220e,34,right,034-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,17,51,51,0,17,专业计划数:17；再选科目:17；学费:17,P0:18；P1:14；P3:19,K0:18；K1:14；K2:19,Q0:9；Q1:42,C0-无单独线索状态:19；C1-缺线索:18；C2-冲突或疑似线索:13；C4-组级线索:1,T1-缺1项:6；T2-缺2项:45,33,18,13,51,51,0,ps-field-clue-batch-19-csv,5474bebe6285074210d99dbbd2a1aa9ab52e5b6c0a40448470556c525890f3bb,51,735,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-370b33c9929ec0f0,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,19,PSFOUNDATIONBATCH-a8226feff5cadb52,第19批-页列底座核验,3,453,PSFOUNDATIONBATCHROW-8d5f00dd197e2f8d,PSFOUNDATIONPROG-370b33c9929ec0f0,38,left,038-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,26,78,78,0,26,专业计划数:26；再选科目:26；学费:26,P0:23；P1:24；P3:31,K0:23；K1:24；K2:31,Q0:9；Q1:69,C0-无单独线索状态:31；C1-缺线索:23；C2-冲突或疑似线索:1；C4-组级线索:23,T1-缺1项:18；T2-缺2项:60,55,23,1,78,78,0,ps-field-clue-batch-19-csv,5474bebe6285074210d99dbbd2a1aa9ab52e5b6c0a40448470556c525890f3bb,78,735,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-c9a7feb1b5b828b3,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,19,PSFOUNDATIONBATCH-a8226feff5cadb52,第19批-页列底座核验,4,454,PSFOUNDATIONBATCHROW-901d48b9a6f71f05,PSFOUNDATIONPROG-c9a7feb1b5b828b3,47,right,047-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,11,33,33,0,11,专业计划数:11；再选科目:11；学费:11,P0:1；P1:6；P3:26,K0:1；K1:6；K2:26,Q0:3；Q1:18；Q2:12,C0-无单独线索状态:26；C1-缺线索:1；C4-组级线索:6,T0-三字段线索齐全:12；T1-缺1项:21,32,1,0,33,33,0,ps-field-clue-batch-19-csv,5474bebe6285074210d99dbbd2a1aa9ab52e5b6c0a40448470556c525890f3bb,33,735,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-4959074be111c7ca,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,19,PSFOUNDATIONBATCH-a8226feff5cadb52,第19批-页列底座核验,5,455,PSFOUNDATIONBATCHROW-6a6f1e3221333696,PSFOUNDATIONPROG-4959074be111c7ca,38,right,038-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,30,90,90,0,30,专业计划数:30；再选科目:30；学费:30,P0:51；P1:3；P3:36,K0:51；K1:3；K2:36,Q0:78；Q1:9；Q2:3,C0-无单独线索状态:36；C1-缺线索:51；C4-组级线索:3,T0-三字段线索齐全:3；T1-缺1项:12；T2-缺2项:75,39,51,0,90,90,0,ps-field-clue-batch-19-csv,5474bebe6285074210d99dbbd2a1aa9ab52e5b6c0a40448470556c525890f3bb,90,735,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-726409d262b93e78,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,19,PSFOUNDATIONBATCH-a8226feff5cadb52,第19批-页列底座核验,6,456,PSFOUNDATIONBATCHROW-1cdbb1d4125731c2,PSFOUNDATIONPROG-726409d262b93e78,64,left,064-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,16,48,48,0,16,专业计划数:16；再选科目:16；学费:16,P0:25；P1:7；P3:16,K0:25；K1:7；K2:16,Q0:21；Q1:21；Q2:6,C0-无单独线索状态:16；C1-缺线索:25；C4-组级线索:7,T0-三字段线索齐全:6；T2-缺2项:30；T3-缺3项:12,23,25,0,48,48,0,ps-field-clue-batch-19-csv,5474bebe6285074210d99dbbd2a1aa9ab52e5b6c0a40448470556c525890f3bb,48,735,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-9ae9c65f030fc1b2,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,19,PSFOUNDATIONBATCH-a8226feff5cadb52,第19批-页列底座核验,7,457,PSFOUNDATIONBATCHROW-e458269ae3e3bea0,PSFOUNDATIONPROG-9ae9c65f030fc1b2,10,left,010-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,20,60,60,0,20,专业计划数:20；再选科目:20；学费:20,P0:3；P1:17；P3:40,K0:3；K1:17；K2:40,Q0:3；Q1:51；Q2:6,C0-无单独线索状态:40；C1-缺线索:3；C4-组级线索:17,T0-三字段线索齐全:6；T1-缺1项:48；T2-缺2项:6,57,3,0,60,60,0,ps-field-clue-batch-19-csv,5474bebe6285074210d99dbbd2a1aa9ab52e5b6c0a40448470556c525890f3bb,60,735,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-bb052966567fd4e8,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,19,PSFOUNDATIONBATCH-a8226feff5cadb52,第19批-页列底座核验,8,458,PSFOUNDATIONBATCHROW-13e9622071aa8944,PSFOUNDATIONPROG-bb052966567fd4e8,162,left,162-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,22,66,66,0,22,专业计划数:22；再选科目:22；学费:22,P0:44；P1:1；P3:21,K0:44；K1:1；K2:21,Q0:63；Q1:3,C0-无单独线索状态:21；C1-缺线索:44；C5-OCR线索:1,T2-缺2项:66,22,44,0,66,66,0,ps-field-clue-batch-19-csv,5474bebe6285074210d99dbbd2a1aa9ab52e5b6c0a40448470556c525890f3bb,66,735,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-c878047194745297,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,19,PSFOUNDATIONBATCH-a8226feff5cadb52,第19批-页列底座核验,9,459,PSFOUNDATIONBATCHROW-a87b73b9bc2b13c5,PSFOUNDATIONPROG-c878047194745297,11,left,011-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,19,57,57,0,19,专业计划数:19；再选科目:19；学费:19,P0:18；P1:2；P3:37,K0:18；K1:2；K2:37,Q0:48；Q1:6；Q2:3,C0-无单独线索状态:37；C1-缺线索:18；C4-组级线索:2,T0-三字段线索齐全:3；T1-缺1项:48；T2-缺2项:6,39,18,0,57,57,0,ps-field-clue-batch-19-csv,5474bebe6285074210d99dbbd2a1aa9ab52e5b6c0a40448470556c525890f3bb,57,735,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-3e6577bfabc54255,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,19,PSFOUNDATIONBATCH-a8226feff5cadb52,第19批-页列底座核验,10,460,PSFOUNDATIONBATCHROW-c79c9240277476b4,PSFOUNDATIONPROG-3e6577bfabc54255,20,left,020-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,22,66,66,0,22,专业计划数:22；再选科目:22；学费:22,P0:26；P1:16；P3:24,K0:26；K1:16；K2:24,Q0:18；Q1:48,C0-无单独线索状态:24；C1-缺线索:26；C4-组级线索:16,T1-缺1项:6；T2-缺2项:60,40,26,0,66,66,0,ps-field-clue-batch-19-csv,5474bebe6285074210d99dbbd2a1aa9ab52e5b6c0a40448470556c525890f3bb,66,735,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-18d019a43382ea1a,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,19,PSFOUNDATIONBATCH-a8226feff5cadb52,第19批-页列底座核验,11,461,PSFOUNDATIONBATCHROW-f0ac99407fef0b48,PSFOUNDATIONPROG-18d019a43382ea1a,10,right,010-right,Z1-字段缺口和结构风险并行核页,并行核字段缺口、结构归属、校名待核和计划数冲突。,13,39,39,0,13,专业计划数:13；再选科目:13；学费:13,P0:21；P1:3；P3:15,K0:21；K1:3；K2:15,Q0:30；Q1:9,C0-无单独线索状态:15；C1-缺线索:21；C4-组级线索:3,T1-缺1项:6；T2-缺2项:33,18,21,0,39,39,0,ps-field-clue-batch-19-csv,5474bebe6285074210d99dbbd2a1aa9ab52e5b6c0a40448470556c525890f3bb,39,735,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-20dabe49e7766e04,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,19,PSFOUNDATIONBATCH-a8226feff5cadb52,第19批-页列底座核验,12,462,PSFOUNDATIONBATCHROW-5ff5559bb1bb8806,PSFOUNDATIONPROG-20dabe49e7766e04,20,right,020-right,Z1-字段缺口和结构风险并行核页,并行核字段缺口、结构归属、校名待核和计划数冲突。,8,24,24,0,8,专业计划数:8；再选科目:8；学费:8,P0:16；P3:8,K0:16；K2:8,Q0:24,C0-无单独线索状态:8；C1-缺线索:16,T2-缺2项:24,8,16,0,24,24,0,ps-field-clue-batch-19-csv,5474bebe6285074210d99dbbd2a1aa9ab52e5b6c0a40448470556c525890f3bb,24,735,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
