页列底座全批次公开审计ID,来源页列底座字段线索公开审计,来源私有字段线索模板,来源私有人工复核Overlay,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,机器是否允许自动写回主表,机器是否允许自动标记核验完成,是否允许作为志愿推荐依据,是否允许生成学校专业建议,批次总序,批次ID,批次名称,批内页列序号,页列全局风险总序,页列底座核验批次行ID,页列底座字段线索公开审计ID,来源页码,版面列,页码版面键,综合风险优先级桶,页列首要核验动作,包内专业行数,包内字段任务数,批次字段任务数,批次专业行覆盖数,批次字段名分布,批次阻断等级分布,批次字段状态分布,批次规范线索非空任务数,批次OCR线索非空任务数,批次多值线索任务数,批次疑似错位线索任务数,批次需PDF原页核验任务数,批次需湖北官方核验任务数,批次需高校辅证任务数,批次可自动写入正式Overlay任务数,批次建议动作分布,批次页列状态,私有批次明细证据编号,私有批次明细CSV_SHA256,私有批次页列记录数,私有批次总记录数,公开安全策略,下一步
PSALLBATCHPUB-f42a69ae734765c4,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,4,379,PSFOUNDATIONBATCHROW-2ff2de9a6a6e6e77,PSFIELDCLUE-5ea3bf4e5c302251,37,left,037-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,19,57,57,19,专业计划数:19；再选科目:19；学费:19,Q0-字段缺口无候选阻断:27；Q1-字段缺口有候选待人工核验:27；Q2-OCR字段齐全但PDF和官方未闭环:3,K0-字段缺口无候选需原页重读:11；K1-字段缺口有候选待PDF原页和官方核验:9；K2-OCR候选存在但三方核验未闭环:37,9,37,0,0,57,57,36,0,A1-无线索先人工读PDF原页:27；A2-带线索核PDF原页再核湖北官方:27；A3-OCR齐全但仍需PDF和湖北官方闭环:3,S0-批次已生成但未事实核准,batch-16-review-detail,fce3bec9eae781e624b0cd79037f3173d5aa2a1a9af4733eb2540396cabafb4e,57,2181,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-606af34a28687be9,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,5,380,PSFOUNDATIONBATCHROW-015e9a45d099d183,PSFIELDCLUE-bf78f9156d621f4f,153,left,153-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,34,102,102,34,专业计划数:34；再选科目:34；学费:34,Q0-字段缺口无候选阻断:24；Q1-字段缺口有候选待人工核验:75；Q2-OCR字段齐全但PDF和官方未闭环:3,K0-字段缺口无候选需原页重读:18；K1-字段缺口有候选待PDF原页和官方核验:25；K2-OCR候选存在但三方核验未闭环:59,25,60,1,0,102,102,0,0,A1-无线索先人工读PDF原页:24；A2-带线索核PDF原页再核湖北官方:75；A3-OCR齐全但仍需PDF和湖北官方闭环:3,S0-批次已生成但未事实核准,batch-16-review-detail,fce3bec9eae781e624b0cd79037f3173d5aa2a1a9af4733eb2540396cabafb4e,102,2181,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-4a9386c100a0d4d0,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,6,381,PSFOUNDATIONBATCHROW-4c7ebad6cd688b36,PSFIELDCLUE-ea55c0663f9f25be,23,left,023-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,24,72,72,24,专业计划数:24；再选科目:24；学费:24,Q0-字段缺口无候选阻断:18；Q1-字段缺口有候选待人工核验:33；Q2-OCR字段齐全但PDF和官方未闭环:21,K0-字段缺口无候选需原页重读:7；K1-字段缺口有候选待PDF原页和官方核验:11；K2-OCR候选存在但三方核验未闭环:54,11,54,0,0,72,72,0,0,A1-无线索先人工读PDF原页:18；A2-带线索核PDF原页再核湖北官方:33；A3-OCR齐全但仍需PDF和湖北官方闭环:21,S0-批次已生成但未事实核准,batch-16-review-detail,fce3bec9eae781e624b0cd79037f3173d5aa2a1a9af4733eb2540396cabafb4e,72,2181,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-11adcdf82de778e0,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,7,382,PSFOUNDATIONBATCHROW-b96c6660c42d51bc,PSFIELDCLUE-6705004ec66e6198,31,right,031-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,33,99,99,33,专业计划数:33；再选科目:33；学费:33,Q0-字段缺口无候选阻断:12；Q1-字段缺口有候选待人工核验:78；Q2-OCR字段齐全但PDF和官方未闭环:9,K0-字段缺口无候选需原页重读:9；K1-字段缺口有候选待PDF原页和官方核验:26；K2-OCR候选存在但三方核验未闭环:64,26,65,0,0,99,99,0,0,A1-无线索先人工读PDF原页:12；A2-带线索核PDF原页再核湖北官方:78；A3-OCR齐全但仍需PDF和湖北官方闭环:9,S0-批次已生成但未事实核准,batch-16-review-detail,fce3bec9eae781e624b0cd79037f3173d5aa2a1a9af4733eb2540396cabafb4e,99,2181,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-ed098db1cd6cd903,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,8,383,PSFOUNDATIONBATCHROW-bcc2d9cfe27178e4,PSFIELDCLUE-5dc6256714749e5a,227,left,227-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,37,111,111,37,专业计划数:37；再选科目:37；学费:37,Q0-字段缺口无候选阻断:9；Q1-字段缺口有候选待人工核验:102,K0-字段缺口无候选需原页重读:36；K1-字段缺口有候选待PDF原页和官方核验:54；K2-OCR候选存在但三方核验未闭环:21,54,55,3,0,111,111,0,0,A1-无线索先人工读PDF原页:9；A2-带线索核PDF原页再核湖北官方:102,S0-批次已生成但未事实核准,batch-16-review-detail,fce3bec9eae781e624b0cd79037f3173d5aa2a1a9af4733eb2540396cabafb4e,111,2181,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-2ac1850b7adb5101,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,9,384,PSFOUNDATIONBATCHROW-ba9367dc6497a3a5,PSFIELDCLUE-7b1c37358b3beb4a,45,left,045-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,21,63,63,21,专业计划数:21；再选科目:21；学费:21,Q0-字段缺口无候选阻断:9；Q1-字段缺口有候选待人工核验:42；Q2-OCR字段齐全但PDF和官方未闭环:12,K0-字段缺口无候选需原页重读:5；K1-字段缺口有候选待PDF原页和官方核验:14；K2-OCR候选存在但三方核验未闭环:44,14,45,0,0,63,63,0,0,A1-无线索先人工读PDF原页:9；A2-带线索核PDF原页再核湖北官方:42；A3-OCR齐全但仍需PDF和湖北官方闭环:12,S0-批次已生成但未事实核准,batch-16-review-detail,fce3bec9eae781e624b0cd79037f3173d5aa2a1a9af4733eb2540396cabafb4e,63,2181,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-e7e7c938b52aaead,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,10,385,PSFOUNDATIONBATCHROW-53e075e9b1a51c31,PSFIELDCLUE-f9d961ce1bc09244,178,left,178-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,41,123,123,41,专业计划数:41；再选科目:41；学费:41,Q1-字段缺口有候选待人工核验:111；Q2-OCR字段齐全但PDF和官方未闭环:12,K0-字段缺口无候选需原页重读:3；K1-字段缺口有候选待PDF原页和官方核验:37；K2-OCR候选存在但三方核验未闭环:83,37,83,0,0,123,123,0,0,A2-带线索核PDF原页再核湖北官方:111；A3-OCR齐全但仍需PDF和湖北官方闭环:12,S0-批次已生成但未事实核准,batch-16-review-detail,fce3bec9eae781e624b0cd79037f3173d5aa2a1a9af4733eb2540396cabafb4e,123,2181,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-5270f11dd5307040,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,11,386,PSFOUNDATIONBATCHROW-a8ffd6aa2c6f4f85,PSFIELDCLUE-f6f20bb4d876d6e8,30,right,030-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,21,63,63,21,专业计划数:21；再选科目:21；学费:21,Q0-字段缺口无候选阻断:57；Q1-字段缺口有候选待人工核验:6,K0-字段缺口无候选需原页重读:44；K1-字段缺口有候选待PDF原页和官方核验:2；K2-OCR候选存在但三方核验未闭环:17,2,17,0,0,63,63,0,0,A1-无线索先人工读PDF原页:57；A2-带线索核PDF原页再核湖北官方:6,S0-批次已生成但未事实核准,batch-16-review-detail,fce3bec9eae781e624b0cd79037f3173d5aa2a1a9af4733eb2540396cabafb4e,63,2181,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-66b92f14a9e851e9,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,12,387,PSFOUNDATIONBATCHROW-825a7aa78cc2e41a,PSFIELDCLUE-49c4b23044b0810c,159,left,159-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,37,111,111,37,专业计划数:37；再选科目:37；学费:37,Q0-字段缺口无候选阻断:57；Q1-字段缺口有候选待人工核验:48；Q2-OCR字段齐全但PDF和官方未闭环:6,K0-字段缺口无候选需原页重读:22；K1-字段缺口有候选待PDF原页和官方核验:17；K2-OCR候选存在但三方核验未闭环:72,17,73,0,0,111,111,0,0,A1-无线索先人工读PDF原页:57；A2-带线索核PDF原页再核湖北官方:48；A3-OCR齐全但仍需PDF和湖北官方闭环:6,S0-批次已生成但未事实核准,batch-16-review-detail,fce3bec9eae781e624b0cd79037f3173d5aa2a1a9af4733eb2540396cabafb4e,111,2181,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-52556be2bf4a9461,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,13,388,PSFOUNDATIONBATCHROW-4e352c44757fc965,PSFIELDCLUE-c465a1042c727efb,47,left,047-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,22,66,66,22,专业计划数:22；再选科目:22；学费:22,Q0-字段缺口无候选阻断:48；Q1-字段缺口有候选待人工核验:12；Q2-OCR字段齐全但PDF和官方未闭环:6,K0-字段缺口无候选需原页重读:19；K1-字段缺口有候选待PDF原页和官方核验:4；K2-OCR候选存在但三方核验未闭环:43,4,45,0,0,66,66,0,0,A1-无线索先人工读PDF原页:48；A2-带线索核PDF原页再核湖北官方:12；A3-OCR齐全但仍需PDF和湖北官方闭环:6,S0-批次已生成但未事实核准,batch-16-review-detail,fce3bec9eae781e624b0cd79037f3173d5aa2a1a9af4733eb2540396cabafb4e,66,2181,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-63783dabe6634c8c,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,14,389,PSFOUNDATIONBATCHROW-564209ed56839b28,PSFIELDCLUE-4221b1d7a2ab5f2b,106,right,106-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,52,156,156,52,专业计划数:52；再选科目:52；学费:52,Q0-字段缺口无候选阻断:45；Q1-字段缺口有候选待人工核验:105；Q2-OCR字段齐全但PDF和官方未闭环:6,K0-字段缺口无候选需原页重读:53；K1-字段缺口有候选待PDF原页和官方核验:35；K2-OCR候选存在但三方核验未闭环:68,35,68,0,0,156,156,0,0,A1-无线索先人工读PDF原页:45；A2-带线索核PDF原页再核湖北官方:105；A3-OCR齐全但仍需PDF和湖北官方闭环:6,S0-批次已生成但未事实核准,batch-16-review-detail,fce3bec9eae781e624b0cd79037f3173d5aa2a1a9af4733eb2540396cabafb4e,156,2181,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
PSALLBATCHPUB-6f39c87dde74a9e1,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_all_batch_review_public_ledger,PDF页码×版面列,PDF页码×版面列×全批次复核审计,false,false,false,false,false,false,16,PSFOUNDATIONBATCH-d6dea4e285579ad8,第16批-页列底座核验,15,390,PSFOUNDATIONBATCHROW-bce3b6b870168b09,PSFIELDCLUE-3e34f0f588ed426a,85,left,085-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,34,102,102,34,专业计划数:34；再选科目:34；学费:34,Q0-字段缺口无候选阻断:45；Q1-字段缺口有候选待人工核验:45；Q2-OCR字段齐全但PDF和官方未闭环:12,K0-字段缺口无候选需原页重读:17；K1-字段缺口有候选待PDF原页和官方核验:17；K2-OCR候选存在但三方核验未闭环:68,17,72,1,0,102,102,0,0,A1-无线索先人工读PDF原页:45；A2-带线索核PDF原页再核湖北官方:45；A3-OCR齐全但仍需PDF和湖北官方闭环:12,S0-批次已生成但未事实核准,batch-16-review-detail,fce3bec9eae781e624b0cd79037f3173d5aa2a1a9af4733eb2540396cabafb4e,102,2181,公开表只保存计数、状态分布、SHA和非最终门禁；字段线索、学校专业明细和复核明细只在私有批次详表。,按页列回看PDF原页并核湖北官方系统或省招办计划；通过后再写入正式Overlay。
