官网证据旁挂ID,来源招生明细主表行ID,来源公开官网差异账ID,来源底座闭环批次ID,来源逐专业闭环主表,来源公开官网差异账,来源期号,来源PDF_SHA256,数据阶段,主表粒度,最终可用,可进入下一阶段,能否替代湖北官方计划,官网证据强度,官网证据说明,建议动作,闭环执行总序,闭环执行批次,专业行ID,专业组出现ID,院校代码,院校名称OCR,院校专业组代码OCR规范化,来源页码,专业组内专业序号,专业代号OCR,专业名称及备注OCR短摘,OCR计划数,OCR学费,OCR再选科目,官网来源状态,官网证据匹配状态,最佳官网来源文件,最佳官网专业名称,最佳官网专业代号,最佳官网计划数,最佳官网学费,最佳官网选科,专业名称匹配方式,专业名称匹配分,计划数核验状态,差异字段集合,疑似OCR把学费读入计划数,仍需核验,下一步
B0B1SIDE-dd06851e05a21362,,B0B1DIFF-dd06851e05a21362,CLOSEMAJOR-dd06851e05a21362,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1415,C0-P0证据闭环先核,M-250f920e987ce7a2,G-939abbb0633faddd,A195,兰州大学,A19516,56,2,68,基础医学（基地班；办学地点：甘肃兰州：学制：五年）,,6200,,has_reusable_2026_hubei_plan_source,,,,,,,,,,pending_original_pdf_and_hubei_official_review,,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-8422773728cd6c59,,B0B1DIFF-8422773728cd6c59,CLOSEMAJOR-8422773728cd6c59,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1416,C0-P0证据闭环先核,M-9b4eddc3d1114222,G-12f91016c6e5fb0e,A197,西北民族大学,A19723,57,1,37,生物技术（办学地点：榆中校区）,3,5200,化学,has_reusable_2026_hubei_plan_source,,,,,,,,,,pending_original_pdf_and_hubei_official_review,,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-266290e06ae9427d,,B0B1DIFF-266290e06ae9427d,CLOSEMAJOR-266290e06ae9427d,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1417,C0-P0证据闭环先核,M-8ebce44640a9a90b,G-78a4979b2c369447,A197,西北民族大学,A19724,57,1,42,化学工程与工艺（办学地点：榆中校区）,,6040,,has_reusable_2026_hubei_plan_source,,,,,,,,,,pending_original_pdf_and_hubei_official_review,,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-322de353d3a362bb,,B0B1DIFF-322de353d3a362bb,CLOSEMAJOR-322de353d3a362bb,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1418,C0-P0证据闭环先核,M-9d50e8ece2f1a4b3,G-e054a9bfccc7e479,A197,西北民族大学,A19726,57,1,47,本科预科班（少数民族预科班；办学地点：榆中校区：学制：一年）A201 应急管理大学（公办）（河北）,10,4300,不限,has_reusable_2026_hubei_plan_source,,,,,,,,,,pending_original_pdf_and_hubei_official_review,,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-b2c0b29911827d9b,,B0B1DIFF-b2c0b29911827d9b,CLOSEMAJOR-b2c0b29911827d9b,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1419,C0-P0证据闭环先核,M-8a7cf39b28bc2864,G-717c88853e970b3e,A195,兰州大学,A19513,56,3,52,辐射防护与核安全（核医学物理与技术创新班；办学地点：甘肃兰州）,,5800,,has_reusable_2026_hubei_plan_source,,,,,,,,,,pending_original_pdf_and_hubei_official_review,,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-91ab15646395bf7c,,B0B1DIFF-91ab15646395bf7c,CLOSEMAJOR-91ab15646395bf7c,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1420,C0-P0证据闭环先核,M-87ac969fbdc85601,G-0b1a0eec228bb51e,A195,兰州大学,A19514,56,3,57,化学工程与工艺（智慧化工创新班；办学地点：甘肃兰州）,,5800,,has_reusable_2026_hubei_plan_source,,,,,,,,,,pending_original_pdf_and_hubei_official_review,,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-14bd81d8bde34a08,,B0B1DIFF-14bd81d8bde34a08,CLOSEMAJOR-14bd81d8bde34a08,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1421,C0-P0证据闭环先核,M-d26c813a10ae2ce8,G-5c0a97dc4557f9b9,A195,兰州大学,A19515,56,3,63,水文与水资源工程（办学地点：甘肃兰,,2,,has_reusable_2026_hubei_plan_source,,,,,,,,,,pending_original_pdf_and_hubei_official_review,,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-24693e3b5128741a,,B0B1DIFF-24693e3b5128741a,CLOSEMAJOR-24693e3b5128741a,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1422,C0-P0证据闭环先核,M-c21c92dc24933edb,G-939abbb0633faddd,A195,兰州大学,A19516,56,3,69,只腔医学（办学地点：甘肃兰州；学制：五年）,,6200,,has_reusable_2026_hubei_plan_source,,,,,,,,,,pending_original_pdf_and_hubei_official_review,,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-fb5503e3b292b451,ADM-d8991b53a5001fc6,B0B1DIFF-fb5503e3b292b451,CLOSEMAJOR-fb5503e3b292b451,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,unmatched,已有学校来源但专业未匹配，需核专业名、限定词和是否串校串行。,PDF原页；高校官网原始计划；专业名称限定词人工比对,1423,C0-P0证据闭环先核,M-89b74b497cad2e7f,G-3e1e79ed3becc5d0,A197,西北民族大学,A19722,57,2,34,迁算机科学与技术（办学地点：榆中校,2,6040,,has_reusable_2026_hubei_plan_source,unmatched,,,,,,,unmatched,0,not_covered,官网专业未匹配,false,PDF原页；湖北官方系统；专业名人工复核；计划数人工复核；专业组边界；调剂范围；家庭接受度,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-14860a69e5daa9e8,,B0B1DIFF-14860a69e5daa9e8,CLOSEMAJOR-14860a69e5daa9e8,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1424,C0-P0证据闭环先核,M-b6359addf54cf145,G-12f91016c6e5fb0e,A197,西北民族大学,A19723,57,2,38,动物科学（办学地点：榆中校区）,3,5300,,has_reusable_2026_hubei_plan_source,,,,,,,,,,pending_original_pdf_and_hubei_official_review,,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-5179de82735ef88a,,B0B1DIFF-5179de82735ef88a,CLOSEMAJOR-5179de82735ef88a,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1425,C0-P0证据闭环先核,M-eb8ec4a82df04972,G-78a4979b2c369447,A197,西北民族大学,A19724,57,2,43,高分子材料与工程（办学地点：榆中校,,6040,,has_reusable_2026_hubei_plan_source,,,,,,,,,,pending_original_pdf_and_hubei_official_review,,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-ade3245d334072a3,,B0B1DIFF-ade3245d334072a3,CLOSEMAJOR-ade3245d334072a3,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1426,C0-P0证据闭环先核,M-a01ffdf195df5980,G-717c88853e970b3e,A195,兰州大学,A19513,56,4,53,材料物理（办学地点：甘肃兰州）,,5800,,has_reusable_2026_hubei_plan_source,,,,,,,,,,pending_original_pdf_and_hubei_official_review,,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-ec4210a62772bf6b,,B0B1DIFF-ec4210a62772bf6b,CLOSEMAJOR-ec4210a62772bf6b,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1427,C0-P0证据闭环先核,M-4f9bee984596ada9,G-0b1a0eec228bb51e,A195,兰州大学,A19514,56,4,58,化学工程与工艺（储能与氢能方向；办学地点：甘肃兰州）,,1,,has_reusable_2026_hubei_plan_source,,,,,,,,,,pending_original_pdf_and_hubei_official_review,,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-2eef94567490add8,,B0B1DIFF-2eef94567490add8,CLOSEMAJOR-2eef94567490add8,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1428,C0-P0证据闭环先核,M-e5137576efb30d52,G-5c0a97dc4557f9b9,A195,兰州大学,A19515,56,4,64,地质学（数智地球创新班；办学地点：甘肃兰州）,,3,,has_reusable_2026_hubei_plan_source,,,,,,,,,,pending_original_pdf_and_hubei_official_review,,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-560d797094975f7f,,B0B1DIFF-560d797094975f7f,CLOSEMAJOR-560d797094975f7f,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1429,C0-P0证据闭环先核,M-7db99af648e86552,G-939abbb0633faddd,A195,兰州大学,A19516,56,4,70,预防医学（办学地点：甘肃兰州：学制：五年）,,6200,,has_reusable_2026_hubei_plan_source,,,,,,,,,,pending_original_pdf_and_hubei_official_review,,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-d53fbf35043bd81f,,B0B1DIFF-d53fbf35043bd81f,CLOSEMAJOR-d53fbf35043bd81f,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1430,C0-P0证据闭环先核,M-3987cad8199c6364,G-12f91016c6e5fb0e,A197,西北民族大学,A19723,57,3,39,动物医学（办学地点：榆中校区；学制：五年）,3,5830,,has_reusable_2026_hubei_plan_source,,,,,,,,,,pending_original_pdf_and_hubei_official_review,,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-0acb7ec51ccf39ee,,B0B1DIFF-0acb7ec51ccf39ee,CLOSEMAJOR-0acb7ec51ccf39ee,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1431,C0-P0证据闭环先核,M-c0491730e273a93a,G-78a4979b2c369447,A197,西北民族大学,A19724,57,3,44,环境工程（办学地点：榆中校区）,2,5600,,has_reusable_2026_hubei_plan_source,,,,,,,,,,pending_original_pdf_and_hubei_official_review,,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
